万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600056.SH,600056,20251209,91400580,0,0,S,I,0,0,
600056.SH,600056,20251209,91500010,0,50,A,S,111100,34400,
600056.SH,600056,20251209,91500440,0,2662,A,S,116500,100,
600056.SH,600056,20251209,91501420,0,3952,A,S,119000,200,
600056.SH,600056,20251209,91501460,0,4535,A,B,109100,100,
600056.SH,600056,20251209,91501670,0,5435,A,S,119900,2500,
600056.SH,600056,20251209,91501710,0,5669,A,S,112000,800,
600056.SH,600056,20251209,91501710,0,5684,A,S,119700,200,
600056.SH,600056,20251209,91501710,0,5696,A,S,112000,200,
600056.SH,600056,20251209,91501710,0,5733,A,S,116500,200,
600056.SH,600056,20251209,91501710,0,5747,A,S,114000,200,
600056.SH,600056,20251209,91501710,0,5913,A,S,116000,200,
600056.SH,600056,20251209,91501710,0,5914,A,S,118000,200,
600056.SH,600056,20251209,91501710,0,6022,A,S,105700,900,
600056.SH,600056,20251209,91501750,0,6037,A,S,119900,200,
600056.SH,600056,20251209,91501750,0,6066,A,B,106000,200,
600056.SH,600056,20251209,91501750,0,6102,A,B,104000,200,
600056.SH,600056,20251209,91501750,0,6103,A,B,102000,200,
600056.SH,600056,20251209,91501750,0,6148,A,B,105000,300,
600056.SH,600056,20251209,91501750,0,6156,A,B,100000,200,
600056.SH,600056,20251209,91501750,0,6508,A,B,108100,2000,
600056.SH,600056,20251209,91501750,0,6509,A,S,110600,1000,
600056.SH,600056,20251209,91501750,0,6662,A,B,106000,200,
600056.SH,600056,20251209,91501790,0,6692,A,B,105000,200,
600056.SH,600056,20251209,91501790,0,6693,A,B,104000,200,
600056.SH,600056,20251209,91501790,0,6714,A,B,103000,200,
600056.SH,600056,20251209,91501790,0,6734,A,B,102000,200,
600056.SH,600056,20251209,91501790,0,6758,A,B,101000,200,
600056.SH,600056,20251209,91501790,0,6780,A,B,100000,200,
600056.SH,600056,20251209,91501790,0,6826,A,B,99000,200,
600056.SH,600056,20251209,91501790,0,6858,A,B,98200,200,
600056.SH,600056,20251209,91501790,0,6877,A,S,111000,200,
600056.SH,600056,20251209,91501790,0,6902,A,S,112000,200,
600056.SH,600056,20251209,91501790,0,6929,A,S,113000,200,
600056.SH,600056,20251209,91501790,0,6951,A,S,114000,200,
600056.SH,600056,20251209,91501790,0,6973,A,S,115000,200,
600056.SH,600056,20251209,91501790,0,7017,A,S,116000,200,
600056.SH,600056,20251209,91501790,0,7062,A,S,117000,200,
600056.SH,600056,20251209,91501790,0,7110,A,S,118000,200,
600056.SH,600056,20251209,91501790,0,7111,A,S,119000,200,
600056.SH,600056,20251209,91501790,0,7134,A,S,119900,200,
600056.SH,600056,20251209,91501860,0,8506,A,S,116900,500,
600056.SH,600056,20251209,91501860,0,8507,A,S,119900,500,
600056.SH,600056,20251209,91501860,0,9128,A,S,114300,1000,
600056.SH,600056,20251209,91501860,0,9781,A,S,119500,300,
600056.SH,600056,20251209,91501980,0,10512,A,B,108500,300,
600056.SH,600056,20251209,91502370,0,12528,A,S,110500,500,
600056.SH,600056,20251209,91502400,0,13154,A,B,108800,200,
600056.SH,600056,20251209,91502480,0,14217,A,S,118200,400,
600056.SH,600056,20251209,91502560,0,15070,A,B,106100,200,
600056.SH,600056,20251209,91502560,0,15577,A,B,107900,500,
600056.SH,600056,20251209,91502680,0,17816,A,B,108800,200,
600056.SH,600056,20251209,91502680,0,17933,A,S,114900,700,
600056.SH,600056,20251209,91502680,0,18258,A,S,109300,3900,
600056.SH,600056,20251209,91502680,0,18268,A,S,109500,900,
600056.SH,600056,20251209,91502680,0,18756,A,S,119900,700,
600056.SH,600056,20251209,91502680,0,18763,A,B,99500,500,
600056.SH,600056,20251209,91502680,0,18831,A,S,109900,1100,
600056.SH,600056,20251209,91502680,0,18842,A,S,110900,1100,
600056.SH,600056,20251209,91502680,0,18859,A,S,111900,1100,
600056.SH,600056,20251209,91502680,0,18872,A,S,112900,1000,
600056.SH,600056,20251209,91502830,0,19270,A,B,108100,1000,
600056.SH,600056,20251209,91502830,0,19595,A,B,107800,1800,
600056.SH,600056,20251209,91502830,0,20218,A,S,111500,500,
600056.SH,600056,20251209,91502960,0,21558,A,S,118800,2300,
600056.SH,600056,20251209,91502960,0,22860,A,S,119900,6000,
600056.SH,600056,20251209,91503100,0,23753,A,S,113000,100,
600056.SH,600056,20251209,91503100,0,23850,A,S,110900,400,
600056.SH,600056,20251209,91503100,0,23857,A,B,106700,400,
600056.SH,600056,20251209,91503100,0,23859,A,S,119900,600,
600056.SH,600056,20251209,91503100,0,24489,A,S,119900,300,
600056.SH,600056,20251209,91503100,0,24492,A,S,116600,20600,
600056.SH,600056,20251209,91503350,0,27187,A,B,103000,500,
600056.SH,600056,20251209,91503350,0,27829,A,S,113500,400,
600056.SH,600056,20251209,91503350,0,27840,A,S,119000,2000,
600056.SH,600056,20251209,91503350,0,28429,A,B,105500,500,
600056.SH,600056,20251209,91503350,0,28438,A,B,100200,500,
600056.SH,600056,20251209,91503350,0,28439,A,S,116600,200,
600056.SH,600056,20251209,91503350,0,28620,A,S,116900,900,
600056.SH,600056,20251209,91503480,0,28975,A,S,109000,100,
600056.SH,600056,20251209,91503480,0,29069,A,S,119900,800,
600056.SH,600056,20251209,91503480,0,29070,A,S,117800,400,
600056.SH,600056,20251209,91503480,0,29103,A,S,115500,200,
600056.SH,600056,20251209,91503480,0,29109,A,B,106800,200,
600056.SH,600056,20251209,91503480,0,29118,A,B,104600,300,
600056.SH,600056,20251209,91503480,0,29202,A,S,119500,1000,
600056.SH,600056,20251209,91503480,0,29449,A,S,118600,500,
600056.SH,600056,20251209,91503480,0,30124,A,S,119600,2200,
600056.SH,600056,20251209,91503610,0,31130,A,S,119800,200,
600056.SH,600056,20251209,91503610,0,31813,A,S,119900,100,
600056.SH,600056,20251209,91503610,0,32684,A,S,111200,2000,
600056.SH,600056,20251209,91503750,0,34836,A,S,110200,23100,
600056.SH,600056,20251209,91503750,0,34861,A,S,110800,19700,
600056.SH,600056,20251209,91503870,0,35043,A,S,116600,800,
600056.SH,600056,20251209,91503870,0,35714,A,B,108000,2000,
600056.SH,600056,20251209,91503870,0,35715,A,B,107100,3000,
600056.SH,600056,20251209,91503870,0,35946,A,B,109100,1500,
600056.SH,600056,20251209,91504050,0,37132,A,S,109700,4500,
600056.SH,600056,20251209,91504050,0,37141,A,S,113500,10000,
600056.SH,600056,20251209,91504050,0,37442,A,S,111500,800,
600056.SH,600056,20251209,91504050,0,37443,A,B,105500,800,
600056.SH,600056,20251209,91504050,0,38941,A,B,100900,1000,
600056.SH,600056,20251209,91504180,0,39180,A,S,119900,11400,
600056.SH,600056,20251209,91504180,0,39626,A,S,119800,1200,
600056.SH,600056,20251209,91504180,0,39964,A,S,119900,300,
600056.SH,600056,20251209,91504180,0,40791,A,S,115800,2500,
