万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000055.SZ,000055,20251209,91500050,0,4209,0,S,47500,100,
000055.SZ,000055,20251209,91500060,0,6041,0,S,43100,500,
000055.SZ,000055,20251209,91500060,0,7432,0,S,44000,8000,
000055.SZ,000055,20251209,91500070,0,10173,0,S,45800,2500,
000055.SZ,000055,20251209,91500070,0,10175,0,S,47300,4600,
000055.SZ,000055,20251209,91500080,0,14219,0,S,47500,200,
000055.SZ,000055,20251209,91500080,0,14581,0,S,44000,100,
000055.SZ,000055,20251209,91500090,0,18588,0,S,47500,700,
000055.SZ,000055,20251209,91500090,0,21894,0,S,47000,5000,
000055.SZ,000055,20251209,91500100,0,25860,0,S,47100,800,
000055.SZ,000055,20251209,91500110,0,28477,0,S,44200,2000,
000055.SZ,000055,20251209,91500110,0,28478,0,S,43500,2000,
000055.SZ,000055,20251209,91500110,0,28479,0,S,43800,2000,
000055.SZ,000055,20251209,91500110,0,28480,0,S,44000,2000,
000055.SZ,000055,20251209,91500110,0,28481,0,S,43900,2000,
000055.SZ,000055,20251209,91500110,0,28482,0,S,44600,2000,
000055.SZ,000055,20251209,91500110,0,28483,0,S,44700,2000,
000055.SZ,000055,20251209,91500110,0,28484,0,S,44500,2000,
000055.SZ,000055,20251209,91500110,0,28485,0,S,44800,2000,
000055.SZ,000055,20251209,91500110,0,28487,0,S,45200,2000,
000055.SZ,000055,20251209,91500110,0,29377,0,S,47500,100,
000055.SZ,000055,20251209,91500120,0,29973,0,S,45400,2000,
000055.SZ,000055,20251209,91500120,0,29974,0,S,45800,2000,
000055.SZ,000055,20251209,91500120,0,29975,0,S,46000,1000,
000055.SZ,000055,20251209,91500120,0,30082,0,S,46300,2000,
000055.SZ,000055,20251209,91500120,0,30084,0,S,46600,1000,
000055.SZ,000055,20251209,91500120,0,30085,0,S,46700,2000,
000055.SZ,000055,20251209,91500120,0,30086,0,S,46900,2000,
000055.SZ,000055,20251209,91500120,0,30088,0,S,47200,2000,
000055.SZ,000055,20251209,91500120,0,30089,0,S,47400,2000,
000055.SZ,000055,20251209,91500120,0,30090,0,S,47500,2000,
000055.SZ,000055,20251209,91500120,0,30091,0,S,45700,2000,
000055.SZ,000055,20251209,91500120,0,30794,0,S,44600,1200,
000055.SZ,000055,20251209,91500120,0,30821,0,S,47500,100,
000055.SZ,000055,20251209,91500120,0,31940,0,S,47500,500,
000055.SZ,000055,20251209,91500120,0,31948,0,S,47200,500,
000055.SZ,000055,20251209,91500120,0,31949,0,S,46700,500,
000055.SZ,000055,20251209,91500120,0,31961,0,S,45700,500,
000055.SZ,000055,20251209,91500120,0,31962,0,S,44700,500,
000055.SZ,000055,20251209,91500120,0,32150,0,B,43100,400,
000055.SZ,000055,20251209,91500120,0,32564,0,S,43400,2000,
000055.SZ,000055,20251209,91500120,0,32566,0,S,43700,2000,
000055.SZ,000055,20251209,91500120,0,32567,0,S,43600,2000,
000055.SZ,000055,20251209,91500120,0,32644,0,S,44100,2000,
000055.SZ,000055,20251209,91500120,0,32645,0,S,44300,2000,
000055.SZ,000055,20251209,91500120,0,32646,0,S,44400,2000,
000055.SZ,000055,20251209,91500120,0,32650,0,S,45000,2000,
000055.SZ,000055,20251209,91500120,0,32652,0,S,44900,2000,
000055.SZ,000055,20251209,91500120,0,32653,0,S,45100,2000,
000055.SZ,000055,20251209,91500120,0,32654,0,S,45300,2000,
000055.SZ,000055,20251209,91500120,0,32659,0,S,45500,2000,
000055.SZ,000055,20251209,91500120,0,32660,0,S,45600,2000,
000055.SZ,000055,20251209,91500120,0,32661,0,S,45900,1000,
000055.SZ,000055,20251209,91500120,0,32662,0,S,46100,2000,
000055.SZ,000055,20251209,91500120,0,32669,0,S,46400,1000,
000055.SZ,000055,20251209,91500120,0,32670,0,S,46200,2000,
000055.SZ,000055,20251209,91500120,0,32781,0,S,46500,1000,
000055.SZ,000055,20251209,91500120,0,32782,0,S,46800,1000,
000055.SZ,000055,20251209,91500120,0,32783,0,S,47000,2000,
000055.SZ,000055,20251209,91500120,0,32784,0,S,47300,2000,
000055.SZ,000055,20251209,91500120,0,32796,0,S,47100,2000,
000055.SZ,000055,20251209,91500130,0,34426,0,S,45500,500,
000055.SZ,000055,20251209,91500130,0,34488,0,S,45600,500,
000055.SZ,000055,20251209,91500130,0,35292,0,S,47100,30000,
000055.SZ,000055,20251209,91500140,0,38446,0,S,43400,400,
000055.SZ,000055,20251209,91500140,0,41580,0,S,47500,11900,
000055.SZ,000055,20251209,91500140,0,42019,0,B,43600,200,
000055.SZ,000055,20251209,91500150,0,45226,0,B,42500,3000,
000055.SZ,000055,20251209,91500150,0,46107,0,B,39500,100,
000055.SZ,000055,20251209,91500160,0,46164,0,B,38900,100,
000055.SZ,000055,20251209,91500160,0,46508,0,B,42500,800,
000055.SZ,000055,20251209,91500160,0,46651,0,S,47500,2000,
000055.SZ,000055,20251209,91500160,0,49100,0,S,45500,21100,
000055.SZ,000055,20251209,91500170,0,52735,0,S,44200,2100,
000055.SZ,000055,20251209,91500180,0,56627,0,S,47500,2000,
000055.SZ,000055,20251209,91500180,0,56628,0,B,39000,2000,
000055.SZ,000055,20251209,91500190,0,56958,0,S,47000,100,
000055.SZ,000055,20251209,91500190,0,57149,0,S,44900,500,
000055.SZ,000055,20251209,91500190,0,57150,0,S,45000,500,
000055.SZ,000055,20251209,91500190,0,58028,0,S,44400,600,
000055.SZ,000055,20251209,91500190,0,58035,0,S,46900,400,
000055.SZ,000055,20251209,91500190,0,58116,0,S,44800,400,
