万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000055.SZ,000055,20251209,91522630,326859,C,0, ,0,100,323906,0,
000055.SZ,000055,20251209,91555170,335645,C,0, ,0,74200,0,326566,
000055.SZ,000055,20251209,91724220,364835,C,0, ,0,500,6041,0,
000055.SZ,000055,20251209,91733860,368267,C,0, ,0,100,327063,0,
000055.SZ,000055,20251209,91741080,370888,C,0, ,0,131500,363462,0,
000055.SZ,000055,20251209,91749160,373935,C,0, ,0,500,0,302524,
000055.SZ,000055,20251209,91838310,392516,C,0, ,0,100,0,95329,
000055.SZ,000055,20251209,91933750,415381,C,0, ,0,11800,113046,0,
000055.SZ,000055,20251209,92500000,599379,0,0,B,43200,100,368926,590510,
000055.SZ,000055,20251209,92500000,599380,0,0,B,43200,4800,90576,590510,
000055.SZ,000055,20251209,92500000,599381,0,0,B,43200,1000,90576,591075,
000055.SZ,000055,20251209,92500000,599382,0,0,B,43200,200,463516,591075,
000055.SZ,000055,20251209,92500000,599383,0,0,B,43200,800,463516,598209,
000055.SZ,000055,20251209,92500000,599384,0,0,B,43200,100,475461,598209,
000055.SZ,000055,20251209,92500000,599385,0,0,B,43200,100,508155,598209,
000055.SZ,000055,20251209,92500000,599386,0,0,B,43200,100,524996,598209,
000055.SZ,000055,20251209,92500000,599387,0,0,B,43200,100,545093,598209,
000055.SZ,000055,20251209,92500000,599388,0,0,B,43200,200,157237,598209,
000055.SZ,000055,20251209,92500000,599389,0,0,B,43200,800,426079,598209,
000055.SZ,000055,20251209,92500000,599390,0,0,B,43200,6100,426079,570240,
000055.SZ,000055,20251209,92500000,599391,0,0,S,43200,200,426079,42019,
000055.SZ,000055,20251209,92500000,599392,0,0,S,43200,600,426079,59232,
000055.SZ,000055,20251209,92500000,599393,0,0,B,43200,2800,426079,593524,
000055.SZ,000055,20251209,93000000,689971,0,0,S,43100,400,689970,32150,
000055.SZ,000055,20251209,93000000,689972,0,0,S,43100,600,689970,328358,
000055.SZ,000055,20251209,93000000,689973,0,0,S,43100,4300,689970,577338,
000055.SZ,000055,20251209,93000050,697529,0,0,S,43100,300,697528,577338,
000055.SZ,000055,20251209,93000260,805891,0,0,S,43100,100,805890,577338,
000055.SZ,000055,20251209,93000350,830971,0,0,S,43100,800,830970,577338,
000055.SZ,000055,20251209,93000350,831080,0,0,S,43100,200,831079,577338,
000055.SZ,000055,20251209,93000350,831182,0,0,S,43100,300,831181,577338,
000055.SZ,000055,20251209,93000350,831241,0,0,S,43100,500,831240,815310,
000055.SZ,000055,20251209,93000370,836827,C,0, ,0,600,328357,0,
000055.SZ,000055,20251209,93000390,839907,0,0,S,43100,200,839906,815310,
000055.SZ,000055,20251209,93000390,840394,0,0,S,43100,100,840393,815310,
000055.SZ,000055,20251209,93000410,843292,0,0,S,43100,200,843291,815310,
000055.SZ,000055,20251209,93000410,843293,0,0,S,43100,100,843291,823374,
000055.SZ,000055,20251209,93000410,843294,0,0,S,43100,500,843291,833082,
000055.SZ,000055,20251209,93000420,845100,0,0,B,43100,100,843319,845099,
000055.SZ,000055,20251209,93000420,845101,0,0,B,43100,200,843324,845099,
000055.SZ,000055,20251209,93000420,845102,0,0,B,43100,100,843348,845099,
000055.SZ,000055,20251209,93000420,845103,0,0,B,43100,100,844241,845099,
000055.SZ,000055,20251209,93000420,845104,0,0,B,43100,200,844297,845099,
000055.SZ,000055,20251209,93000420,845105,0,0,B,43200,400,426079,845099,
000055.SZ,000055,20251209,93000540,864520,0,0,S,43100,200,864519,853676,
000055.SZ,000055,20251209,93000540,864536,0,0,S,43100,100,864535,853676,
000055.SZ,000055,20251209,93000540,864545,0,0,S,43100,200,864544,853676,
000055.SZ,000055,20251209,93000540,864645,0,0,S,43100,100,864644,853676,
000055.SZ,000055,20251209,93000590,872836,C,0, ,0,10000,0,485594,
000055.SZ,000055,20251209,93000680,887750,C,0, ,0,30000,278867,0,
000055.SZ,000055,20251209,93000760,901736,0,0,S,43100,100,901735,853676,
000055.SZ,000055,20251209,93000850,915789,0,0,S,43100,100,915788,853676,
000055.SZ,000055,20251209,93000850,915791,0,0,S,43100,200,915790,853676,
000055.SZ,000055,20251209,93000980,934969,0,0,S,43100,300,934968,853676,
000055.SZ,000055,20251209,93001410,978685,0,0,B,43100,300,934968,978684,
000055.SZ,000055,20251209,93001410,979042,0,0,B,43100,700,934968,979041,
000055.SZ,000055,20251209,93001410,979043,0,0,B,43100,200,939241,979041,
000055.SZ,000055,20251209,93001410,979044,0,0,B,43100,100,962793,979041,
000055.SZ,000055,20251209,93001410,979045,0,0,B,43100,200,964663,979041,
000055.SZ,000055,20251209,93001430,980644,0,0,B,43100,500,964663,980643,
000055.SZ,000055,20251209,93001440,981768,0,0,B,43100,1100,964663,981767,
000055.SZ,000055,20251209,93002260,1054610,0,0,S,43100,100,1054609,990217,
000055.SZ,000055,20251209,93003240,1115702,0,0,S,43100,800,1115701,990217,
000055.SZ,000055,20251209,93003240,1115703,0,0,S,43100,100,1115701,990269,
000055.SZ,000055,20251209,93003240,1115704,0,0,S,43100,1200,1115701,992394,
000055.SZ,000055,20251209,93003240,1115705,0,0,S,43100,200,1115701,1014186,
000055.SZ,000055,20251209,93003240,1115708,0,0,S,43100,100,1115707,1014187,
000055.SZ,000055,20251209,93003250,1116370,0,0,S,43100,100,1116369,1014187,
000055.SZ,000055,20251209,93003260,1116648,0,0,S,43100,100,1116647,1014187,
000055.SZ,000055,20251209,93003260,1116951,0,0,S,43100,200,1116950,1014190,
000055.SZ,000055,20251209,93003500,1127479,C,0, ,0,6000,0,427046,
000055.SZ,000055,20251209,93004150,1162141,0,0,S,43100,100,1162140,1014190,
000055.SZ,000055,20251209,93004150,1162142,0,0,S,43100,600,1162140,1048178,
000055.SZ,000055,20251209,93004150,1162143,0,0,S,43100,100,1162140,1063263,
000055.SZ,000055,20251209,93004150,1162144,0,0,S,43100,500,1162140,1067531,
000055.SZ,000055,20251209,93004460,1175337,0,0,S,43100,1300,1175336,1067531,
000055.SZ,000055,20251209,93004660,1183406,0,0,S,43100,500,1183405,1067531,
000055.SZ,000055,20251209,93004950,1194441,C,0, ,0,1000,0,1096752,
000055.SZ,000055,20251209,93005550,1213394,0,0,S,43100,1300,1213393,1067531,
000055.SZ,000055,20251209,93005550,1213429,0,0,S,43100,1300,1213428,1067531,
000055.SZ,000055,20251209,93005950,1224711,0,0,S,43100,1100,1224710,1067531,
000055.SZ,000055,20251209,93005950,1224712,0,0,S,43100,100,1224710,1098088,
000055.SZ,000055,20251209,93005950,1224944,0,0,S,43100,1300,1224943,1098088,
000055.SZ,000055,20251209,93006150,1233037,0,0,S,43100,100,1233036,1098088,
000055.SZ,000055,20251209,93006160,1233147,0,0,S,43100,100,1233146,1098088,
000055.SZ,000055,20251209,93006160,1233153,0,0,S,43100,400,1233152,1098088,
000055.SZ,000055,20251209,93006200,1234486,0,0,S,43100,1000,1234485,1098088,
000055.SZ,000055,20251209,93006220,1234690,0,0,S,43100,500,1234689,1098088,
000055.SZ,000055,20251209,93006950,1256019,0,0,S,43100,100,1256018,1098088,
000055.SZ,000055,20251209,93006950,1256020,0,0,S,43100,1100,1256018,1101559,
000055.SZ,000055,20251209,93006980,1256779,0,0,S,43100,100,1256778,1101559,
000055.SZ,000055,20251209,93007570,1272918,0,0,S,43100,400,1272917,1101559,
000055.SZ,000055,20251209,93007570,1272919,0,0,S,43100,500,1272917,1151494,
000055.SZ,000055,20251209,93007570,1272920,0,0,S,43100,400,1272917,1180958,
000055.SZ,000055,20251209,93007970,1282801,0,0,S,43100,300,1282800,1180958,
000055.SZ,000055,20251209,93008200,1288252,0,0,S,43100,1300,1288251,1180958,
000055.SZ,000055,20251209,93008680,1295067,0,0,S,43100,500,1295066,1180958,
000055.SZ,000055,20251209,93010170,1323885,0,0,S,43100,1300,1323884,1180958,
000055.SZ,000055,20251209,93013670,1377636,0,0,S,43100,100,1377635,1180958,
000055.SZ,000055,20251209,93017830,1445775,C,0, ,0,3000,993989,0,
000055.SZ,000055,20251209,93019080,1467475,0,0,B,43200,200,426079,1467474,
000055.SZ,000055,20251209,93019580,1476348,0,0,S,43100,100,1476347,1180958,
000055.SZ,000055,20251209,93019580,1476349,0,0,S,43100,400,1476347,1217621,
000055.SZ,000055,20251209,93020290,1485344,0,0,S,43100,600,1485343,1217621,
000055.SZ,000055,20251209,93020820,1491294,0,0,S,43100,900,1491293,1217621,
000055.SZ,000055,20251209,93020820,1491295,0,0,S,43100,2100,1491293,1247340,
000055.SZ,000055,20251209,93022370,1517367,0,0,S,43100,1600,1517366,1247340,
000055.SZ,000055,20251209,93022380,1517760,0,0,S,43100,300,1517759,1256655,
000055.SZ,000055,20251209,93023960,1537211,0,0,S,43100,400,1537210,1260535,
000055.SZ,000055,20251209,93023960,1537212,0,0,S,43100,600,1537210,1296399,
000055.SZ,000055,20251209,93023960,1537213,0,0,S,43100,100,1537210,1298051,
000055.SZ,000055,20251209,93023960,1537214,0,0,S,43100,100,1537210,1328802,
000055.SZ,000055,20251209,93023960,1537215,0,0,S,43100,200,1537210,1397605,
000055.SZ,000055,20251209,93024150,1541027,0,0,S,43100,100,1541026,1397605,
000055.SZ,000055,20251209,93024150,1541054,0,0,S,43100,100,1541053,1397605,
000055.SZ,000055,20251209,93024150,1541092,0,0,S,43100,100,1541091,1397605,
000055.SZ,000055,20251209,93024150,1541109,0,0,S,43100,100,1541108,1397633,
000055.SZ,000055,20251209,93024160,1541237,0,0,S,43100,100,1541236,1397633,
000055.SZ,000055,20251209,93024160,1541242,0,0,S,43100,100,1541241,1397888,
000055.SZ,000055,20251209,93024160,1541248,0,0,S,43100,100,1541247,1398686,
000055.SZ,000055,20251209,93024160,1541253,0,0,S,43100,100,1541252,1398686,
000055.SZ,000055,20251209,93024160,1541255,0,0,S,43100,100,1541254,1406496,
000055.SZ,000055,20251209,93024270,1543662,0,0,S,43100,400,1543661,1413381,
000055.SZ,000055,20251209,93024270,1543663,0,0,S,43100,100,1543661,1484523,
000055.SZ,000055,20251209,93024360,1545004,C,0, ,0,10000,0,872468,
000055.SZ,000055,20251209,93024580,1548571,0,0,S,43100,100,1548570,1540934,
000055.SZ,000055,20251209,93024670,1550810,0,0,S,43100,500,1550809,1540934,
000055.SZ,000055,20251209,93027300,1586179,C,0, ,0,5300,1314328,0,
000055.SZ,000055,20251209,93027310,1586486,0,0,S,43000,1500,1586485,183889,
000055.SZ,000055,20251209,93027310,1586487,0,0,S,43000,1900,1586485,296729,
000055.SZ,000055,20251209,93027370,1587386,C,0, ,0,300,1121639,0,
000055.SZ,000055,20251209,93027410,1588438,C,0, ,0,100,1133650,0,
000055.SZ,000055,20251209,93027430,1588907,C,0, ,0,3100,1172865,0,
000055.SZ,000055,20251209,93027430,1588916,C,0, ,0,100,1124688,0,
000055.SZ,000055,20251209,93027480,1589916,0,0,S,43000,400,1589915,296729,
000055.SZ,000055,20251209,93027510,1590259,C,0, ,0,100,1242083,0,
000055.SZ,000055,20251209,93027570,1591019,C,0, ,0,100,1132183,0,
000055.SZ,000055,20251209,93027620,1592088,C,0, ,0,100,879633,0,
000055.SZ,000055,20251209,93027720,1593539,C,0, ,0,200,1141141,0,
000055.SZ,000055,20251209,93027720,1593542,C,0, ,0,100,1141206,0,
000055.SZ,000055,20251209,93028040,1597814,C,0, ,0,500,1105840,0,
000055.SZ,000055,20251209,93028120,1598643,C,0, ,0,200,1193120,0,
000055.SZ,000055,20251209,93028140,1599005,C,0, ,0,200,1110682,0,
000055.SZ,000055,20251209,93028230,1600909,C,0, ,0,1500,1285315,0,
000055.SZ,000055,20251209,93028230,1600932,C,0, ,0,2000,1282702,0,
000055.SZ,000055,20251209,93028430,1604611,0,0,S,43000,100,1604610,296729,
000055.SZ,000055,20251209,93028620,1607700,0,0,S,43000,100,1607699,296729,
000055.SZ,000055,20251209,93029240,1616246,0,0,S,43000,500,1616245,296729,
000055.SZ,000055,20251209,93029240,1616247,0,0,S,43000,200,1616245,338605,
000055.SZ,000055,20251209,93029240,1616248,0,0,S,43000,2800,1616245,353141,
000055.SZ,000055,20251209,93030590,1636554,0,0,B,43100,200,1550809,1636553,
000055.SZ,000055,20251209,93035230,1703436,0,0,S,43000,500,1703435,353141,
000055.SZ,000055,20251209,93036600,1726584,C,0, ,0,100,1262174,0,
000055.SZ,000055,20251209,93038380,1758101,0,0,S,43000,5700,1758100,353141,
000055.SZ,000055,20251209,93038490,1759732,C,0, ,0,100,1125971,0,
000055.SZ,000055,20251209,93038490,1759757,C,0, ,0,100,1125932,0,
000055.SZ,000055,20251209,93039270,1772480,0,0,S,43000,100,1772479,353141,
000055.SZ,000055,20251209,93042100,1822778,C,0, ,0,7000,922860,0,
000055.SZ,000055,20251209,93044770,1867234,C,0, ,0,100,1133630,0,
000055.SZ,000055,20251209,93044770,1867295,C,0, ,0,400,1128111,0,
000055.SZ,000055,20251209,93045380,1875780,0,0,B,43100,300,1550809,1875779,
000055.SZ,000055,20251209,93045390,1876026,0,0,B,43100,100,1550809,1876025,
000055.SZ,000055,20251209,93045460,1877600,0,0,B,43100,100,1552566,1877599,
000055.SZ,000055,20251209,93045630,1880309,0,0,B,43100,200,1552566,1880308,
000055.SZ,000055,20251209,93045730,1881566,0,0,B,43100,100,1552566,1881565,
000055.SZ,000055,20251209,93045820,1882933,0,0,B,43100,100,1552566,1882932,
000055.SZ,000055,20251209,93046120,1887150,0,0,B,43100,200,1552566,1887149,
000055.SZ,000055,20251209,93046140,1887436,0,0,S,43000,100,1887435,353141,
000055.SZ,000055,20251209,93046160,1887845,0,0,B,43100,300,1552566,1887844,
000055.SZ,000055,20251209,93046480,1892961,0,0,B,43100,1100,1556375,1892960,
000055.SZ,000055,20251209,93046480,1892962,0,0,B,43100,3300,1575107,1892960,
000055.SZ,000055,20251209,93048990,1926969,0,0,B,43100,200,1575107,1926968,
000055.SZ,000055,20251209,93049000,1927019,0,0,B,43100,1300,1575107,1927018,
000055.SZ,000055,20251209,93049130,1928789,0,0,B,43100,300,1575107,1928788,
000055.SZ,000055,20251209,93049140,1928794,0,0,B,43100,400,1575107,1928793,
000055.SZ,000055,20251209,93049140,1928845,0,0,B,43100,200,1575107,1928844,
000055.SZ,000055,20251209,93049140,1928916,0,0,B,43100,1200,1575107,1928915,
000055.SZ,000055,20251209,93049160,1929136,0,0,B,43100,200,1575107,1929135,
000055.SZ,000055,20251209,93049160,1929142,0,0,B,43100,300,1575107,1929141,
000055.SZ,000055,20251209,93049170,1929362,0,0,B,43100,100,1575107,1929361,
000055.SZ,000055,20251209,93049170,1929364,0,0,B,43100,500,1575107,1929363,
000055.SZ,000055,20251209,93050050,1940805,0,0,B,43100,600,1575107,1940804,
000055.SZ,000055,20251209,93050050,1940809,0,0,B,43100,400,1575107,1940808,
000055.SZ,000055,20251209,93050050,1940813,0,0,B,43100,500,1575107,1940812,
000055.SZ,000055,20251209,93050060,1940931,0,0,B,43100,700,1575107,1940930,
000055.SZ,000055,20251209,93050060,1940936,0,0,B,43100,600,1575107,1940935,
000055.SZ,000055,20251209,93050060,1940938,0,0,B,43100,400,1575107,1940937,
000055.SZ,000055,20251209,93050060,1940941,0,0,B,43100,200,1575107,1940940,
000055.SZ,000055,20251209,93050070,1940944,0,0,B,43100,300,1575107,1940943,
000055.SZ,000055,20251209,93050070,1940977,0,0,B,43100,600,1575107,1940976,
000055.SZ,000055,20251209,93050130,1941690,C,0, ,0,1200,0,1893339,
000055.SZ,000055,20251209,93051960,1964304,C,0, ,0,2200,914883,0,
000055.SZ,000055,20251209,93100010,2056686,0,0,S,43000,1200,2056685,353141,
000055.SZ,000055,20251209,93100010,2056696,0,0,S,43000,400,2056695,353141,
000055.SZ,000055,20251209,93100130,2058610,0,0,B,43100,900,1575107,2058609,
000055.SZ,000055,20251209,93100570,2065715,0,0,B,43100,2000,1575107,2065714,
000055.SZ,000055,20251209,93103220,2103841,0,0,S,43000,800,2103840,353141,
000055.SZ,000055,20251209,93103260,2104573,0,0,B,43100,200,1575107,2104572,
000055.SZ,000055,20251209,93113350,2235306,C,0, ,0,30000,1579418,0,
000055.SZ,000055,20251209,93115040,2253703,C,0, ,0,500,1033527,0,
000055.SZ,000055,20251209,93117200,2279369,0,0,S,43000,100,2279368,353141,
000055.SZ,000055,20251209,93118010,2287257,0,0,S,43000,1600,2287256,353141,
000055.SZ,000055,20251209,93118290,2290439,0,0,S,43000,200,2290438,353141,
000055.SZ,000055,20251209,93118290,2290450,0,0,S,43000,1000,2290449,353141,
000055.SZ,000055,20251209,93118290,2290467,0,0,S,43000,100,2290466,353141,
000055.SZ,000055,20251209,93118290,2290470,0,0,S,43000,200,2290469,353141,
000055.SZ,000055,20251209,93118290,2290472,0,0,S,43000,100,2290471,353141,
000055.SZ,000055,20251209,93118300,2290484,0,0,S,43000,900,2290483,353141,
000055.SZ,000055,20251209,93118300,2290487,0,0,S,43000,300,2290486,353141,
000055.SZ,000055,20251209,93118300,2290513,0,0,S,43000,300,2290512,353141,
000055.SZ,000055,20251209,93118300,2290550,0,0,S,43000,100,2290549,353141,
000055.SZ,000055,20251209,93118300,2290571,0,0,S,43000,200,2290570,353141,
000055.SZ,000055,20251209,93118300,2290577,0,0,S,43000,100,2290576,353141,
000055.SZ,000055,20251209,93118300,2290594,0,0,S,43000,100,2290593,353141,
