万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000028.SZ,000028,20251209,91657840,314797,C,0, ,0,700,103320,0,
000028.SZ,000028,20251209,91711490,318871,C,0, ,0,100,0,299432,
000028.SZ,000028,20251209,91722720,322213,C,0, ,0,50600,0,298861,
000028.SZ,000028,20251209,92500000,553649,0,0,B,250500,100,208994,535026,
000028.SZ,000028,20251209,92500000,553650,0,0,B,250500,200,549415,551025,
000028.SZ,000028,20251209,92500000,553651,0,0,S,250500,100,549415,518394,
000028.SZ,000028,20251209,92500000,553652,0,0,B,250500,300,380221,518394,
000028.SZ,000028,20251209,92500000,553653,0,0,B,250500,400,381310,518394,
000028.SZ,000028,20251209,92500000,553654,0,0,B,250500,200,2349,518394,
000028.SZ,000028,20251209,92500000,553655,0,0,B,250500,100,2349,169133,
000028.SZ,000028,20251209,92500000,553656,0,0,S,250500,100,534200,169133,
000028.SZ,000028,20251209,92500000,553657,0,0,S,250500,400,552217,169133,
000028.SZ,000028,20251209,92500000,553658,0,0,B,250500,100,230645,294028,
000028.SZ,000028,20251209,92500000,553659,0,0,S,250500,100,378187,294028,
000028.SZ,000028,20251209,92500000,553660,0,0,S,250500,100,528961,294028,
000028.SZ,000028,20251209,92500000,553661,0,0,S,250500,100,530387,294028,
000028.SZ,000028,20251209,92500000,553662,0,0,S,250500,100,546532,294028,
000028.SZ,000028,20251209,92500000,553663,0,0,S,250500,100,546571,294028,
000028.SZ,000028,20251209,92500000,553664,0,0,S,250500,100,525493,294028,
000028.SZ,000028,20251209,92500000,553665,0,0,S,250500,300,550433,294028,
000028.SZ,000028,20251209,92500000,553666,0,0,S,250500,400,550530,294028,
000028.SZ,000028,20251209,92500000,553667,0,0,S,250500,100,331889,294028,
000028.SZ,000028,20251209,92500000,553668,0,0,S,250500,100,380142,330245,
000028.SZ,000028,20251209,92500000,553669,0,0,B,250500,1000,380142,434025,
000028.SZ,000028,20251209,93000050,647819,0,0,S,250500,100,647818,434025,
000028.SZ,000028,20251209,93000050,649250,0,0,B,250600,200,485031,649249,
000028.SZ,000028,20251209,93000060,656994,0,0,S,250500,1600,656993,434025,
000028.SZ,000028,20251209,93000190,731178,0,0,B,250600,200,485031,731177,
000028.SZ,000028,20251209,93000220,743573,0,0,B,250600,100,485031,743572,
000028.SZ,000028,20251209,93000290,766257,0,0,S,250500,200,766256,434025,
000028.SZ,000028,20251209,93000290,766314,0,0,S,250500,400,766313,434025,
000028.SZ,000028,20251209,93000290,766335,0,0,S,250500,400,766334,434025,
000028.SZ,000028,20251209,93000290,766336,0,0,S,250500,100,766334,438235,
000028.SZ,000028,20251209,93000290,766338,0,0,S,250500,100,766337,438235,
000028.SZ,000028,20251209,93000290,766380,0,0,S,250500,200,766379,438235,
000028.SZ,000028,20251209,93000290,766452,0,0,S,250400,100,766451,150701,
000028.SZ,000028,20251209,93000290,766453,0,0,S,250400,200,766451,264918,
000028.SZ,000028,20251209,93000530,814242,0,0,B,250400,200,766451,814241,
000028.SZ,000028,20251209,93000530,814243,0,0,B,250400,300,781529,814241,
000028.SZ,000028,20251209,93000530,814244,0,0,B,250400,400,781589,814241,
000028.SZ,000028,20251209,93000530,814245,0,0,B,250400,200,781590,814241,
000028.SZ,000028,20251209,93000530,814246,0,0,B,250400,500,781607,814241,
000028.SZ,000028,20251209,93000530,814247,0,0,B,250400,400,781641,814241,
000028.SZ,000028,20251209,93000530,814593,C,0, ,0,5000,433610,0,
000028.SZ,000028,20251209,93000890,871570,C,0, ,0,3700,0,161302,
000028.SZ,000028,20251209,93000900,872808,0,0,S,250200,200,872807,169134,
