万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600011.SH,600011,20251209,84512000,0,0,0,0,0,,,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600011.SH,600011,20251209,91400000,0,0,0,0,0,,,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600011.SH,600011,20251209,91500000,0,0,0,0,0,,,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79750,0,603000,0,0,0,0,0,0,
600011.SH,600011,20251209,91503000,0,0,0,0,0,,,0,0,0,0,0,78000,78000,0,0,0,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,80970,75720,1149200,21700,0,0,0,0,0,
600011.SH,600011,20251209,91506000,0,0,0,0,0,,,0,0,0,0,0,78000,78100,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,0,0,0,0,900,1400,0,0,0,0,0,0,0,0,80520,76070,1635700,175800,0,0,0,0,0,
600011.SH,600011,20251209,91509000,0,0,0,0,0,,,0,0,0,0,0,78000,78100,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,0,0,0,0,900,1400,0,0,0,0,0,0,0,0,81070,75540,2291900,310900,0,0,0,0,0,
600011.SH,600011,20251209,91512000,0,0,0,0,0,,,0,0,0,0,0,78000,78100,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,0,0,0,0,900,1400,0,0,0,0,0,0,0,0,81090,76590,2369100,1023700,0,0,0,0,0,
600011.SH,600011,20251209,91515000,0,0,0,0,0,,,0,0,0,0,0,78000,78100,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,0,0,0,0,900,1600,0,0,0,0,0,0,0,0,81050,76560,2521900,1100300,0,0,0,0,0,
600011.SH,600011,20251209,91518000,0,0,0,0,0,,,0,0,0,0,0,78000,78100,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,0,0,0,0,1300,1200,0,0,0,0,0,0,0,0,81060,76210,2709111,3603300,0,0,0,0,0,
600011.SH,600011,20251209,91521000,0,0,0,0,0,,,0,0,0,0,0,78000,78100,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,78100,0,0,0,0,0,0,0,0,0,1300,1600,0,0,0,0,0,0,0,0,81130,76200,2913353,3709400,0,0,0,0,0,
