万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000032.SZ,000032,20251209,81615000,0,0,0,0,0,,,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91500000,0,0,0,0,0,,,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91509000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,6300,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91518000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,6300,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91536000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,6400,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91554000,0,0,0,0,0,,,0,0,0,0,0,194100,191000,0,0,0,0,0,0,0,0,0,36300,0,0,0,0,0,0,0,0,0,191000,0,0,0,0,0,0,0,0,0,36300,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91612000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,36800,2400,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,36800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91639000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,37000,2200,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91648000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,37800,1400,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91657000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,39200,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91706000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,44500,3700,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,44500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91715000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,45000,3200,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91724000,0,0,0,0,0,,,0,0,0,0,0,194100,191100,0,0,0,0,0,0,0,0,0,46300,1900,0,0,0,0,0,0,0,0,191100,0,0,0,0,0,0,0,0,0,46300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91733000,0,0,0,0,0,,,0,0,0,0,0,194100,192800,0,0,0,0,0,0,0,0,0,48200,0,0,0,0,0,0,0,0,0,192800,0,0,0,0,0,0,0,0,0,48200,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91751000,0,0,0,0,0,,,0,0,0,0,0,194100,191200,0,0,0,0,0,0,0,0,0,48200,0,0,0,0,0,0,0,0,0,191200,0,0,0,0,0,0,0,0,0,48200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91800000,0,0,0,0,0,,,0,0,0,0,0,194100,191800,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,191800,0,0,0,0,0,0,0,0,0,39200,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91809000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,137200,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,137200,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91818000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,137200,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,137200,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91827000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,137500,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,137500,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91836000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,137200,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,137200,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91845000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,142700,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,142700,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91854000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,142700,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,142700,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91903000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,142700,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,142700,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91912000,0,0,0,0,0,,,0,0,0,0,0,194100,186000,0,0,0,0,0,0,0,0,0,137200,0,0,0,0,0,0,0,0,0,186000,0,0,0,0,0,0,0,0,0,137200,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91921000,0,0,0,0,0,,,0,0,0,0,0,194100,191300,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,191300,0,0,0,0,0,0,0,0,0,39200,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91930000,0,0,0,0,0,,,0,0,0,0,0,194100,191300,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,191300,0,0,0,0,0,0,0,0,0,39200,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91948000,0,0,0,0,0,,,0,0,0,0,0,194100,191300,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,191300,0,0,0,0,0,0,0,0,0,39200,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,91957000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,6600,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92009000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,6600,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92018000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,6600,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92224000,0,0,0,0,0,,,0,0,0,0,0,194100,194100,0,0,0,0,0,0,0,0,0,7100,0,0,0,0,0,0,0,0,0,194100,0,0,0,0,0,0,0,0,0,7100,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92242000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,38900,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,38900,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92300000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,39200,10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92309000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,40900,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,40900,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92318000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,42100,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,42100,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92403000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,47600,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,47600,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92412000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,47600,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,47600,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92430000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,48600,0,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,48600,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92439000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,52900,8500,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,52900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92448000,0,0,0,0,0,,,0,0,0,0,0,194100,195000,0,0,0,0,0,0,0,0,0,54900,7500,0,0,0,0,0,0,0,0,195000,0,0,0,0,0,0,0,0,0,54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92457000,0,0,0,0,0,,,0,0,0,0,0,194100,194900,0,0,0,0,0,0,0,0,0,56800,5800,0,0,0,0,0,0,0,0,194900,0,0,0,0,0,0,0,0,0,56800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000032.SZ,000032,20251209,92500000,194400,61700,1199448,50,0,,,61700,1199448,194400,194400,194400,194100,194400,194600,194800,194900,195000,195100,195400,195600,195800,195900,700,1000,3400,14900,52500,1000,2000,500,1400,2500,194200,194100,194000,193900,193500,193100,193000,192800,192500,192200,2800,5900,500,3000,3400,500,8900,11100,500,200,203500,188400,1018600,339500,0,0,0,0,0,
000032.SZ,000032,20251209,93000000,194300,11100,215644,62,0,,,72800,1415092,194400,194200,194400,194100,194300,194600,194700,194800,194900,195000,195100,195400,195600,195800,58600,1000,3300,3900,15400,40700,1000,2000,500,1400,194100,194000,193900,193500,193300,193200,193100,193000,192800,192500,5900,800,3000,3400,20000,20000,20500,9100,11100,500,202900,189100,1096200,402900,0,0,0,0,0,
