万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600032.SH,600032,20251209,91400510,0,0,S,I,0,0,
600032.SH,600032,20251209,91500360,0,2056,A,S,80900,100,
600032.SH,600032,20251209,91501220,0,4074,A,B,72500,10000,
600032.SH,600032,20251209,91501760,0,8122,A,B,72400,1000,
600032.SH,600032,20251209,91501850,0,9531,A,S,74100,5800,
600032.SH,600032,20251209,91501850,0,10251,A,S,78000,700,
600032.SH,600032,20251209,91501960,0,11292,A,S,78800,100,
600032.SH,600032,20251209,91501960,0,11306,A,S,76800,100,
600032.SH,600032,20251209,91501960,0,11314,A,S,77800,100,
600032.SH,600032,20251209,91501960,0,11797,A,S,74700,1000,
600032.SH,600032,20251209,91501960,0,12556,A,B,66900,100,
600032.SH,600032,20251209,91501960,0,12934,A,S,80700,100,
600032.SH,600032,20251209,91501960,0,13234,A,S,80800,6400,
600032.SH,600032,20251209,91502140,0,14350,A,S,80900,200,
600032.SH,600032,20251209,91502420,0,15654,A,S,75000,200,
600032.SH,600032,20251209,91502490,0,16897,A,B,72100,9700,
600032.SH,600032,20251209,91502490,0,16913,A,B,72800,4000,
600032.SH,600032,20251209,91502490,0,18204,A,S,80900,1400,
600032.SH,600032,20251209,91502620,0,18863,A,B,68600,2000,
600032.SH,600032,20251209,91502620,0,18880,A,S,74900,6000,
600032.SH,600032,20251209,91502620,0,19750,A,B,73100,1200,
600032.SH,600032,20251209,91502620,0,20338,A,B,69900,900,
600032.SH,600032,20251209,91502620,0,20467,A,S,80800,100,
600032.SH,600032,20251209,91502620,0,20481,A,S,77200,100,
600032.SH,600032,20251209,91502730,0,21109,A,S,76800,1000,
600032.SH,600032,20251209,91502730,0,21111,A,S,79800,1000,
600032.SH,600032,20251209,91502730,0,21399,A,S,76800,1300,
600032.SH,600032,20251209,91502860,0,23650,A,B,73000,900,
600032.SH,600032,20251209,91502860,0,24320,A,S,77400,35500,
600032.SH,600032,20251209,91503020,0,24834,A,S,77500,2200,
600032.SH,600032,20251209,91503020,0,25967,A,S,80500,100,
600032.SH,600032,20251209,91503160,0,27336,A,S,75000,600,
600032.SH,600032,20251209,91503160,0,27861,A,S,73700,15000,
600032.SH,600032,20251209,91503420,0,31377,A,S,74500,1500,
600032.SH,600032,20251209,91503420,0,32322,A,S,74900,11700,
600032.SH,600032,20251209,91503570,0,32441,A,S,80800,10000,
600032.SH,600032,20251209,91503570,0,33676,A,S,74800,1200,
600032.SH,600032,20251209,91503570,0,33697,A,B,72500,1300,
600032.SH,600032,20251209,91503570,0,33709,A,S,76100,1200,
600032.SH,600032,20251209,91503730,0,34369,A,S,73500,15000,
600032.SH,600032,20251209,91503730,0,34551,A,S,80900,5000,
