万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000017.SZ,000017,20251209,91502500,243157,C,0, ,0,100,243156,0,
000017.SZ,000017,20251209,91506580,310388,C,0, ,0,100,310385,0,
000017.SZ,000017,20251209,91632870,347749,C,0, ,0,8000,0,14951,
000017.SZ,000017,20251209,91823560,386869,C,0, ,0,6000,0,373351,
000017.SZ,000017,20251209,91850880,397373,C,0, ,0,2000,237674,0,
000017.SZ,000017,20251209,91908690,404701,C,0, ,0,18000,141220,0,
000017.SZ,000017,20251209,91947220,421254,C,0, ,0,1800,0,157403,
000017.SZ,000017,20251209,91949930,422371,C,0, ,0,2100,0,308375,
000017.SZ,000017,20251209,92500000,598345,0,0,B,81200,100,47624,54006,
000017.SZ,000017,20251209,92500000,598346,0,0,B,81200,100,47624,58243,
000017.SZ,000017,20251209,92500000,598347,0,0,B,81200,100,47624,85722,
000017.SZ,000017,20251209,92500000,598348,0,0,S,81200,100,200206,85722,
000017.SZ,000017,20251209,92500000,598349,0,0,S,81200,300,200206,192619,
000017.SZ,000017,20251209,92500000,598350,0,0,S,81200,300,200207,192619,
000017.SZ,000017,20251209,92500000,598351,0,0,B,81200,700,200207,544652,
000017.SZ,000017,20251209,92500000,598352,0,0,B,81200,1000,200207,551667,
000017.SZ,000017,20251209,92500000,598353,0,0,B,81200,600,247108,551667,
000017.SZ,000017,20251209,92500000,598354,0,0,B,81200,1400,373090,551667,
000017.SZ,000017,20251209,92500000,598355,0,0,B,81200,1000,388186,551667,
000017.SZ,000017,20251209,92500000,598356,0,0,B,81200,100,388186,562314,
000017.SZ,000017,20251209,92500000,598357,0,0,B,81200,100,407103,562314,
000017.SZ,000017,20251209,92500000,598358,0,0,B,81200,500,425845,562314,
000017.SZ,000017,20251209,92500000,598359,0,0,B,81200,100,426865,562314,
000017.SZ,000017,20251209,92500000,598360,0,0,B,81200,100,430346,562421,
000017.SZ,000017,20251209,92500000,598361,0,0,B,81200,2500,432874,562421,
000017.SZ,000017,20251209,92500000,598362,0,0,B,81200,1000,432874,581662,
000017.SZ,000017,20251209,92500000,598363,0,0,B,81200,1800,432874,595468,
000017.SZ,000017,20251209,92500000,598364,0,0,B,81200,1400,432874,582776,
000017.SZ,000017,20251209,92500000,598365,0,0,B,81200,600,435787,582776,
000017.SZ,000017,20251209,92500000,598366,0,0,B,81200,100,456457,582776,
000017.SZ,000017,20251209,92500000,598367,0,0,B,81200,200,465264,582776,
000017.SZ,000017,20251209,92500000,598368,0,0,B,81200,100,470694,582776,
000017.SZ,000017,20251209,92500000,598369,0,0,B,81200,300,470702,582776,
000017.SZ,000017,20251209,92500000,598370,0,0,B,81200,1400,471892,582776,
000017.SZ,000017,20251209,92500000,598371,0,0,B,81200,1600,471893,582776,
000017.SZ,000017,20251209,92500000,598372,0,0,B,81200,1600,472122,582776,
000017.SZ,000017,20251209,92500000,598373,0,0,B,81200,100,472179,582776,
000017.SZ,000017,20251209,92500000,598374,0,0,B,81200,400,472179,590585,
000017.SZ,000017,20251209,92500000,598375,0,0,B,81200,700,472211,590585,
000017.SZ,000017,20251209,92500000,598376,0,0,B,81200,1600,472481,590585,
000017.SZ,000017,20251209,92500000,598377,0,0,B,81200,900,472519,590585,
000017.SZ,000017,20251209,92500000,598378,0,0,B,81200,3800,472519,590835,
000017.SZ,000017,20251209,92500000,598379,0,0,B,81200,1600,472526,590835,
000017.SZ,000017,20251209,92500000,598380,0,0,B,81200,2000,472529,590835,
000017.SZ,000017,20251209,92500000,598381,0,0,B,81200,1000,473367,590835,
000017.SZ,000017,20251209,92500000,598382,0,0,B,81200,1500,473554,590835,
000017.SZ,000017,20251209,92500000,598383,0,0,B,81200,1400,473562,590835,
000017.SZ,000017,20251209,92500000,598384,0,0,B,81200,200,473562,596451,
000017.SZ,000017,20251209,92500000,598385,0,0,B,81200,800,474794,596451,
000017.SZ,000017,20251209,92500000,598386,0,0,B,81200,200,474826,596451,
000017.SZ,000017,20251209,92500000,598387,0,0,B,81200,1000,474892,596451,
000017.SZ,000017,20251209,92500000,598388,0,0,B,81200,2500,474893,596451,
