万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000007.SZ,000007,20251209,91509230,290307,C,0, ,0,2700,0,86207,
000007.SZ,000007,20251209,91623900,312715,C,0, ,0,3900,306001,0,
000007.SZ,000007,20251209,91702890,323694,C,0, ,0,10000,317527,0,
000007.SZ,000007,20251209,91705840,324518,C,0, ,0,2000,210999,0,
000007.SZ,000007,20251209,91711320,326141,C,0, ,0,17400,0,312630,
000007.SZ,000007,20251209,91714650,327116,C,0, ,0,2500,312830,0,
000007.SZ,000007,20251209,91722850,329526,C,0, ,0,200,324131,0,
000007.SZ,000007,20251209,91728200,331228,C,0, ,0,110200,0,2123,
000007.SZ,000007,20251209,91739630,334801,C,0, ,0,2500,329442,0,
000007.SZ,000007,20251209,91746380,337039,C,0, ,0,100,297718,0,
000007.SZ,000007,20251209,91751100,338564,C,0, ,0,300,303792,0,
000007.SZ,000007,20251209,91805640,343245,C,0, ,0,500,336718,0,
000007.SZ,000007,20251209,91850750,358297,C,0, ,0,600,0,352058,
000007.SZ,000007,20251209,91922360,369886,C,0, ,0,2000,324354,0,
000007.SZ,000007,20251209,92500000,559104,0,0,B,99100,600,108950,243137,
000007.SZ,000007,20251209,92500000,559105,0,0,S,99100,600,243724,243137,
000007.SZ,000007,20251209,92500000,559106,0,0,S,99100,2300,333254,243137,
000007.SZ,000007,20251209,92500000,559107,0,0,S,99100,4500,406742,243137,
000007.SZ,000007,20251209,92500000,559108,0,0,S,99100,1300,406742,334592,
000007.SZ,000007,20251209,92500000,559109,0,0,B,99100,900,406742,550456,
000007.SZ,000007,20251209,92500000,559110,0,0,B,99100,1700,406742,551610,
000007.SZ,000007,20251209,92500000,559111,0,0,B,99100,100,406742,552027,
000007.SZ,000007,20251209,92500000,559112,0,0,B,99100,4500,537543,552027,
000007.SZ,000007,20251209,92500000,559113,0,0,S,99100,100,537543,328620,
000007.SZ,000007,20251209,92500000,559114,0,0,S,99100,1000,525992,328620,
000007.SZ,000007,20251209,92500000,559115,0,0,S,99100,100,437580,328620,
000007.SZ,000007,20251209,92500000,559116,0,0,B,99100,700,437580,550543,
000007.SZ,000007,20251209,92500000,559117,0,0,B,99100,100,437580,550822,
000007.SZ,000007,20251209,92500000,559118,0,0,B,99100,400,532864,550822,
000007.SZ,000007,20251209,92500000,559119,0,0,B,99100,300,533826,550822,
000007.SZ,000007,20251209,92500000,559120,0,0,B,99100,100,543724,550822,
000007.SZ,000007,20251209,92500000,559121,0,0,B,99100,100,544323,550822,
000007.SZ,000007,20251209,92500000,559122,0,0,B,99100,100,544803,550822,
000007.SZ,000007,20251209,92500000,559123,0,0,B,99100,100,545388,550822,
000007.SZ,000007,20251209,92500000,559124,0,0,B,99100,100,545399,550822,
000007.SZ,000007,20251209,92500000,559125,0,0,B,99100,100,545410,550822,
000007.SZ,000007,20251209,92500000,559126,0,0,B,99100,100,545537,550822,
000007.SZ,000007,20251209,92500000,559127,0,0,B,99100,100,545598,550822,
000007.SZ,000007,20251209,92500000,559128,0,0,B,99100,100,545763,550822,
000007.SZ,000007,20251209,92500000,559129,0,0,B,99100,100,546010,550822,
000007.SZ,000007,20251209,92500000,559130,0,0,B,99100,100,546205,550822,
000007.SZ,000007,20251209,92500000,559131,0,0,B,99100,100,546758,550822,
000007.SZ,000007,20251209,92500000,559132,0,0,B,99100,100,547383,550822,
000007.SZ,000007,20251209,92500000,559133,0,0,B,99100,200,547450,550822,
000007.SZ,000007,20251209,92500000,559134,0,0,B,99100,100,547827,550822,
000007.SZ,000007,20251209,92500000,559135,0,0,B,99100,100,547869,556887,
000007.SZ,000007,20251209,92500000,559136,0,0,B,99100,100,548361,556887,
000007.SZ,000007,20251209,92500000,559137,0,0,B,99100,100,549267,556887,
000007.SZ,000007,20251209,92500000,559138,0,0,B,99100,100,549462,556887,
000007.SZ,000007,20251209,92500000,559139,0,0,B,99100,100,549827,556887,
000007.SZ,000007,20251209,92500000,559140,0,0,B,99100,100,550364,556887,
000007.SZ,000007,20251209,92500000,559141,0,0,B,99100,100,551825,556887,
000007.SZ,000007,20251209,92500000,559142,0,0,B,99100,100,552535,556887,
000007.SZ,000007,20251209,92500000,559143,0,0,B,99100,100,552617,556887,
000007.SZ,000007,20251209,92500000,559144,0,0,B,99100,100,552622,556887,
000007.SZ,000007,20251209,92500000,559145,0,0,B,99100,3000,77637,556887,
000007.SZ,000007,20251209,92500000,559146,0,0,B,99100,1800,474857,556887,
000007.SZ,000007,20251209,92500000,559147,0,0,B,99100,100,505020,556887,
000007.SZ,000007,20251209,92500000,559148,0,0,B,99100,3200,513322,556887,
000007.SZ,000007,20251209,92500000,559149,0,0,B,99100,200,464598,556887,
000007.SZ,000007,20251209,92500000,559150,0,0,B,99100,300,490505,556887,
000007.SZ,000007,20251209,92500000,559151,0,0,B,99100,700,490505,557304,
000007.SZ,000007,20251209,92500000,559152,0,0,B,99100,3600,511974,557304,
000007.SZ,000007,20251209,92500000,559153,0,0,B,99100,1000,454822,557304,
000007.SZ,000007,20251209,92500000,559154,0,0,B,99100,100,450139,557304,
000007.SZ,000007,20251209,92500000,559155,0,0,B,99100,2300,537490,557304,
000007.SZ,000007,20251209,92500000,559156,0,0,B,99100,10000,537490,548178,
000007.SZ,000007,20251209,92500000,559157,0,0,B,99100,7000,489258,548178,
000007.SZ,000007,20251209,92500000,559158,0,0,B,99100,3600,448519,548178,
000007.SZ,000007,20251209,92500000,559159,0,0,B,99100,6400,448519,533397,
000007.SZ,000007,20251209,92500000,559160,0,0,B,99100,400,463010,533397,
000007.SZ,000007,20251209,92500000,559161,0,0,B,99100,3100,468546,533397,
000007.SZ,000007,20251209,92500000,559162,0,0,S,99100,200,468546,159008,
000007.SZ,000007,20251209,92500000,559163,0,0,B,99100,1200,468546,533577,
000007.SZ,000007,20251209,92500000,559164,0,0,B,99100,356,504037,533577,
000007.SZ,000007,20251209,92500000,559165,0,0,B,99100,1000,510452,533577,
000007.SZ,000007,20251209,92500000,559166,0,0,B,99100,100,384052,533577,
000007.SZ,000007,20251209,92500000,559167,0,0,B,99100,244,84065,533577,
000007.SZ,000007,20251209,92500000,559168,0,0,B,99100,2756,84065,557900,
000007.SZ,000007,20251209,92500000,559169,0,0,B,99100,100,96956,557900,
000007.SZ,000007,20251209,92500000,559170,0,0,B,99100,1000,364816,557900,
