万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600062.SH,600062,20251209,91400370,0,0,S,I,0,0,
600062.SH,600062,20251209,91501910,0,3176,A,S,206100,100,
600062.SH,600062,20251209,91501910,0,4025,A,S,191100,600,
600062.SH,600062,20251209,91502020,0,4128,A,S,206100,200,
600062.SH,600062,20251209,91502400,0,4606,A,S,190800,400,
600062.SH,600062,20251209,91502400,0,4699,A,S,195900,1300,
600062.SH,600062,20251209,91502400,0,4726,A,S,198900,1300,
600062.SH,600062,20251209,91502470,0,4890,A,S,193400,1000,
600062.SH,600062,20251209,91502470,0,4998,A,S,194900,1300,
600062.SH,600062,20251209,91502470,0,4999,A,S,197900,1300,
600062.SH,600062,20251209,91502470,0,5045,A,B,187100,500,
600062.SH,600062,20251209,91502470,0,5230,A,S,204400,600,
600062.SH,600062,20251209,91502500,0,5675,A,S,190000,200,
600062.SH,600062,20251209,91502500,0,5747,A,S,197000,2000,
600062.SH,600062,20251209,91502560,0,6207,A,S,197000,2000,
600062.SH,600062,20251209,91502560,0,6657,A,S,202900,1300,
600062.SH,600062,20251209,91502560,0,6680,A,S,204400,1000,
600062.SH,600062,20251209,91502560,0,6681,A,S,201400,1000,
600062.SH,600062,20251209,91502560,0,6705,A,S,198400,1000,
600062.SH,600062,20251209,91502560,0,6734,A,S,195400,1000,
600062.SH,600062,20251209,91502620,0,7462,A,S,197600,300,
600062.SH,600062,20251209,91502620,0,7503,A,S,201900,1300,
600062.SH,600062,20251209,91502620,0,7600,A,S,202400,1000,
600062.SH,600062,20251209,91502620,0,7635,A,S,199400,1000,
600062.SH,600062,20251209,91502620,0,7655,A,S,205900,1000,
600062.SH,600062,20251209,91502620,0,7715,A,S,194400,1000,
600062.SH,600062,20251209,91502620,0,7768,A,S,197400,1000,
600062.SH,600062,20251209,91502620,0,8029,A,S,206000,300,
600062.SH,600062,20251209,91502620,0,8357,A,B,184500,500,
600062.SH,600062,20251209,91502620,0,8371,A,S,192900,200,
600062.SH,600062,20251209,91502750,0,8580,A,S,196800,1000,
600062.SH,600062,20251209,91502750,0,8796,A,B,185800,300,
600062.SH,600062,20251209,91502750,0,8817,A,S,191800,300,
600062.SH,600062,20251209,91502750,0,9291,A,B,186100,1000,
600062.SH,600062,20251209,91502750,0,9677,A,S,206100,2500,
600062.SH,600062,20251209,91502750,0,10028,A,B,186000,3200,
600062.SH,600062,20251209,91502750,0,10372,A,S,199800,100,
600062.SH,600062,20251209,91502880,0,10807,A,S,193500,200,
600062.SH,600062,20251209,91502880,0,11276,A,S,194900,2000,
600062.SH,600062,20251209,91502880,0,11306,A,S,196600,2000,
600062.SH,600062,20251209,91502880,0,11332,A,S,197900,2000,
