万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000062.SZ,000062,20251209,91500360,92218,C,0, ,0,1100,0,92217,
000062.SZ,000062,20251209,91501370,182971,C,0, ,0,400,182967,0,
000062.SZ,000062,20251209,91607480,339837,C,0, ,0,100,0,339154,
000062.SZ,000062,20251209,91607480,339838,C,0, ,0,100,0,339155,
000062.SZ,000062,20251209,91607480,339839,C,0, ,0,100,0,339157,
000062.SZ,000062,20251209,91607480,339840,C,0, ,0,100,0,339156,
000062.SZ,000062,20251209,91617160,342732,C,0, ,0,100,0,341247,
000062.SZ,000062,20251209,91620410,343645,C,0, ,0,7800,168100,0,
000062.SZ,000062,20251209,91706240,358589,C,0, ,0,4800,352183,0,
000062.SZ,000062,20251209,91727690,366079,C,0, ,0,600,0,295517,
000062.SZ,000062,20251209,91739290,370242,C,0, ,0,4800,366367,0,
000062.SZ,000062,20251209,91750020,374264,C,0, ,0,21400,369415,0,
000062.SZ,000062,20251209,91809400,381464,C,0, ,0,1700,356483,0,
000062.SZ,000062,20251209,91809600,381540,C,0, ,0,1600,126946,0,
000062.SZ,000062,20251209,91819790,385474,C,0, ,0,4800,379210,0,
000062.SZ,000062,20251209,91930330,413862,C,0, ,0,6200,331156,0,
000062.SZ,000062,20251209,91933770,415395,C,0, ,0,200,43034,0,
000062.SZ,000062,20251209,91936590,416611,C,0, ,0,800,303580,0,
000062.SZ,000062,20251209,92500000,599394,0,0,S,251400,100,572655,67198,
000062.SZ,000062,20251209,92500000,599395,0,0,S,251400,100,427237,67198,
000062.SZ,000062,20251209,92500000,599396,0,0,S,251400,200,596123,67199,
000062.SZ,000062,20251209,92500000,599397,0,0,S,251400,100,596123,347167,
000062.SZ,000062,20251209,92500000,599398,0,0,S,251400,200,596123,347309,
000062.SZ,000062,20251209,92500000,599399,0,0,S,251400,100,596123,472216,
000062.SZ,000062,20251209,92500000,599400,0,0,S,251400,100,596123,472311,
000062.SZ,000062,20251209,92500000,599401,0,0,S,251400,200,578052,472978,
000062.SZ,000062,20251209,92500000,599402,0,0,S,251400,1000,578052,511764,
000062.SZ,000062,20251209,92500000,599403,0,0,B,251400,100,578052,586691,
000062.SZ,000062,20251209,92500000,599404,0,0,B,251400,800,578052,597170,
000062.SZ,000062,20251209,92500000,599405,0,0,B,251400,200,570437,597170,
000062.SZ,000062,20251209,92500000,599406,0,0,B,251400,700,586471,597170,
000062.SZ,000062,20251209,92500000,599407,0,0,B,251400,2300,586471,596454,
000062.SZ,000062,20251209,92500000,599408,0,0,B,251400,900,340586,596454,
000062.SZ,000062,20251209,92500000,599409,0,0,B,251400,200,358618,596454,
000062.SZ,000062,20251209,92500000,599410,0,0,B,251400,200,365098,596454,
000062.SZ,000062,20251209,92500000,599411,0,0,B,251400,100,467879,596454,
000062.SZ,000062,20251209,92500000,599412,0,0,S,251400,400,467879,285538,
000062.SZ,000062,20251209,92500000,599413,0,0,S,251400,600,591691,285538,
000062.SZ,000062,20251209,92500000,599414,0,0,S,251400,100,591884,555103,
000062.SZ,000062,20251209,92500000,599415,0,0,S,251400,100,591941,555103,
000062.SZ,000062,20251209,92500000,599416,0,0,S,251400,400,595379,555103,
000062.SZ,000062,20251209,92500000,599417,0,0,S,251400,100,595379,491607,
000062.SZ,000062,20251209,92500000,599418,0,0,S,251400,700,595379,506002,
000062.SZ,000062,20251209,92500000,599419,0,0,S,251400,600,595449,506002,
000062.SZ,000062,20251209,92500000,599420,0,0,S,251400,400,595449,195844,
000062.SZ,000062,20251209,92500000,599421,0,0,S,251400,100,595702,195844,
000062.SZ,000062,20251209,92500000,599422,0,0,S,251400,300,595702,582433,
000062.SZ,000062,20251209,92500000,599423,0,0,S,251400,100,595702,582440,
000062.SZ,000062,20251209,92500000,599424,0,0,S,251400,100,595702,584059,
000062.SZ,000062,20251209,92500000,599425,0,0,B,251400,100,47225,586729,
000062.SZ,000062,20251209,92500000,599426,0,0,B,251400,300,47225,550904,
000062.SZ,000062,20251209,92500000,599427,0,0,B,251400,100,47225,493676,
000062.SZ,000062,20251209,92500000,599428,0,0,B,251400,100,48208,493676,
000062.SZ,000062,20251209,92500000,599429,0,0,B,251400,100,48208,547170,
000062.SZ,000062,20251209,92500000,599430,0,0,B,251400,1000,139311,547170,
000062.SZ,000062,20251209,92500000,599431,0,0,B,251400,200,261448,547170,
000062.SZ,000062,20251209,92500000,599432,0,0,B,251400,200,429498,547170,
000062.SZ,000062,20251209,92500000,599433,0,0,B,251400,100,474946,547170,
000062.SZ,000062,20251209,92500000,599434,0,0,S,251400,400,554660,547170,
000062.SZ,000062,20251209,92500000,599435,0,0,S,251400,200,554660,470394,
000062.SZ,000062,20251209,92500000,599436,0,0,S,251400,100,554660,66531,
000062.SZ,000062,20251209,92500000,599437,0,0,S,251400,200,554660,513381,
000062.SZ,000062,20251209,92500000,599438,0,0,S,251400,100,554660,526277,
000062.SZ,000062,20251209,92500000,599439,0,0,S,251400,300,571461,550544,
000062.SZ,000062,20251209,92500000,599440,0,0,S,251400,400,571461,533780,
000062.SZ,000062,20251209,93000040,691676,0,0,S,251100,200,691675,507730,
000062.SZ,000062,20251209,93000060,704356,0,0,S,251100,100,704355,507730,
000062.SZ,000062,20251209,93000060,704722,0,0,S,251100,100,704721,507730,
000062.SZ,000062,20251209,93000060,706660,0,0,S,251100,100,706659,507730,
000062.SZ,000062,20251209,93000070,714056,0,0,S,251100,200,714055,507730,
000062.SZ,000062,20251209,93000080,718615,0,0,S,251100,900,718614,507730,
000062.SZ,000062,20251209,93000100,728336,C,0, ,0,200,0,488909,
000062.SZ,000062,20251209,93000110,735980,0,0,S,251100,100,735979,507730,
000062.SZ,000062,20251209,93000110,736587,0,0,S,251100,300,736586,507730,
000062.SZ,000062,20251209,93000130,748164,C,0, ,0,400,548947,0,
000062.SZ,000062,20251209,93000190,777573,0,0,B,251200,200,739452,777572,
000062.SZ,000062,20251209,93000190,777574,0,0,B,251400,300,571461,777572,
000062.SZ,000062,20251209,93000200,782212,0,0,B,251400,100,571461,782211,
000062.SZ,000062,20251209,93000200,783471,0,0,B,251400,500,571461,783470,
000062.SZ,000062,20251209,93000310,820130,0,0,S,251300,200,820129,799972,
000062.SZ,000062,20251209,93000310,820131,0,0,S,251100,100,820129,587716,
000062.SZ,000062,20251209,93000340,830102,0,0,B,251100,200,820129,830101,
000062.SZ,000062,20251209,93000340,830103,0,0,B,251300,100,824475,830101,
000062.SZ,000062,20251209,93000340,830104,0,0,B,251400,2600,571461,830101,
000062.SZ,000062,20251209,93000350,830983,0,0,B,251100,700,830541,830982,
