万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000026.SZ,000026,20251209,91500710,116591,C,0, ,0,500,0,116588,
000026.SZ,000026,20251209,91532130,298379,C,0, ,0,2500,77390,0,
000026.SZ,000026,20251209,91554660,303839,C,0, ,0,300,301235,0,
000026.SZ,000026,20251209,91605950,307059,C,0, ,0,59500,0,131277,
000026.SZ,000026,20251209,91613170,308969,C,0, ,0,1000,302447,0,
000026.SZ,000026,20251209,91616780,309858,C,0, ,0,19800,0,286993,
000026.SZ,000026,20251209,91624300,311802,C,0, ,0,200,0,289007,
000026.SZ,000026,20251209,91800840,340549,C,0, ,0,400,0,322384,
000026.SZ,000026,20251209,91808910,343314,C,0, ,0,500,311990,0,
000026.SZ,000026,20251209,91844960,356280,C,0, ,0,1800,343029,0,
000026.SZ,000026,20251209,91929180,373246,C,0, ,0,300,305237,0,
000026.SZ,000026,20251209,92500000,568312,0,0,B,152500,100,500267,549494,
000026.SZ,000026,20251209,92500000,568313,0,0,S,152500,200,500267,500257,
000026.SZ,000026,20251209,92500000,568314,0,0,B,152500,1300,500267,565692,
000026.SZ,000026,20251209,92500000,568315,0,0,B,152500,4900,530644,565692,
000026.SZ,000026,20251209,92500000,568316,0,0,B,152500,200,530644,559582,
000026.SZ,000026,20251209,92500000,568317,0,0,B,152500,1400,530644,544213,
000026.SZ,000026,20251209,92500000,568318,0,0,S,152500,1100,530644,496929,
000026.SZ,000026,20251209,92500000,568319,0,0,S,152500,1500,566182,496929,
000026.SZ,000026,20251209,92500000,568320,0,0,B,152500,100,477265,496929,
000026.SZ,000026,20251209,92500000,568321,0,0,B,152500,2400,405032,496929,
000026.SZ,000026,20251209,92500000,568322,0,0,B,152500,200,150125,496929,
000026.SZ,000026,20251209,92500000,568323,0,0,S,152500,600,515570,496929,
000026.SZ,000026,20251209,92500000,568324,0,0,S,152500,400,537398,496929,
000026.SZ,000026,20251209,92500000,568325,0,0,B,152500,1500,369814,496929,
000026.SZ,000026,20251209,92500000,568326,0,0,B,152500,100,369814,530375,
