万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000012.SZ,000012,20251209,91546180,295391,C,0, ,0,1000,0,245269,
000012.SZ,000012,20251209,91811630,337928,C,0, ,0,56300,26376,0,
000012.SZ,000012,20251209,92500000,553507,0,0,B,47100,100,284971,553263,
000012.SZ,000012,20251209,92500000,553508,0,0,B,47100,100,284971,553286,
000012.SZ,000012,20251209,92500000,553509,0,0,B,47100,100,284971,553305,
000012.SZ,000012,20251209,92500000,553510,0,0,B,47100,100,284971,553372,
000012.SZ,000012,20251209,92500000,553511,0,0,B,47100,100,284971,553438,
000012.SZ,000012,20251209,92500000,553512,0,0,S,47100,200,284971,283232,
000012.SZ,000012,20251209,92500000,553513,0,0,B,47100,200,284971,534724,
000012.SZ,000012,20251209,92500000,553514,0,0,B,47100,100,171025,534724,
000012.SZ,000012,20251209,92500000,553515,0,0,B,47100,1000,277481,534724,
000012.SZ,000012,20251209,92500000,553516,0,0,B,47100,2500,487555,534724,
000012.SZ,000012,20251209,92500000,553517,0,0,S,47100,1100,535332,534724,
000012.SZ,000012,20251209,92500000,553518,0,0,B,47100,7200,535332,539128,
000012.SZ,000012,20251209,92500000,553519,0,0,B,47100,300,535332,535759,
000012.SZ,000012,20251209,92500000,553520,0,0,S,47100,1800,535332,106929,
000012.SZ,000012,20251209,92500000,553521,0,0,S,47100,300,552195,106929,
000012.SZ,000012,20251209,92500000,553522,0,0,S,47100,1200,552195,118821,
000012.SZ,000012,20251209,92500000,553523,0,0,S,47100,300,552195,145183,
000012.SZ,000012,20251209,92500000,553524,0,0,S,47100,2300,552195,350675,
000012.SZ,000012,20251209,92500000,553525,0,0,S,47100,2200,551101,350675,
000012.SZ,000012,20251209,92500000,553526,0,0,S,47100,100,379328,350675,
000012.SZ,000012,20251209,92500000,553527,0,0,S,47100,400,379655,350675,
000012.SZ,000012,20251209,92500000,553528,0,0,S,47100,700,379655,366204,
000012.SZ,000012,20251209,92500000,553529,0,0,S,47100,600,530391,366204,
000012.SZ,000012,20251209,92500000,553530,0,0,S,47100,300,534324,366204,
000012.SZ,000012,20251209,92500000,553531,0,0,S,47100,100,537283,366204,
000012.SZ,000012,20251209,92500000,553532,0,0,S,47100,1300,478394,366204,
000012.SZ,000012,20251209,92500000,553533,0,0,S,47100,2600,478394,433100,
000012.SZ,000012,20251209,92500000,553534,0,0,B,47100,100,478394,503287,
000012.SZ,000012,20251209,92500000,553535,0,0,S,47100,300,516518,503287,
