万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600016.SH,600016,20251209,84523000,0,0,0,0,0,,,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600016.SH,600016,20251209,91402000,0,0,0,0,0,,,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600016.SH,600016,20251209,91502000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,1000,518600,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,40650,39580,29972500,25096300,0,0,0,0,0,
600016.SH,600016,20251209,91505000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,29800,731400,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,29800,0,0,0,0,0,0,0,0,0,40690,39550,47571566,32603300,0,0,0,0,0,
600016.SH,600016,20251209,91508000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,34600,896800,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,34600,0,0,0,0,0,0,0,0,0,40720,39530,55175706,38010500,0,0,0,0,0,
600016.SH,600016,20251209,91511000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,57200,957700,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,57200,0,0,0,0,0,0,0,0,0,40750,39510,62815306,40921000,0,0,0,0,0,
600016.SH,600016,20251209,91514000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,69600,1166600,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,69600,0,0,0,0,0,0,0,0,0,40790,39500,69502230,47096100,0,0,0,0,0,
600016.SH,600016,20251209,91517000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,143700,1102700,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,143700,0,0,0,0,0,0,0,0,0,40800,39510,76411930,52329100,0,0,0,0,0,
600016.SH,600016,20251209,91520000,0,0,0,0,0,,,0,0,0,0,0,40000,40000,0,0,0,0,0,0,0,0,0,157800,1088600,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,157800,0,0,0,0,0,0,0,0,0,40800,39520,82795130,59177000,0,0,0,0,0,
600016.SH,600016,20251209,91523000,0,0,0,0,0,,,0,0,0,0,0,40000,39900,0,0,0,0,0,0,0,0,0,382300,0,0,0,0,0,0,0,0,0,39900,0,0,0,0,0,0,0,0,0,382300,4965000,0,0,0,0,0,0,0,0,40790,39510,84453330,60532700,0,0,0,0,0,
