万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000050.SZ,000050,20251209,91504400,257775,C,0, ,0,11900,0,240116,
000050.SZ,000050,20251209,91511200,286345,C,0, ,0,200,0,264957,
000050.SZ,000050,20251209,91601200,299325,C,0, ,0,19400,241738,0,
000050.SZ,000050,20251209,91606480,300895,C,0, ,0,100,0,300280,
000050.SZ,000050,20251209,91606480,300896,C,0, ,0,100,0,300283,
000050.SZ,000050,20251209,91606480,300897,C,0, ,0,100,0,300282,
000050.SZ,000050,20251209,91606480,300898,C,0, ,0,100,0,300281,
000050.SZ,000050,20251209,91819910,340675,C,0, ,0,300,237039,0,
000050.SZ,000050,20251209,91919720,362049,C,0, ,0,1700,353412,0,
000050.SZ,000050,20251209,92500000,553694,0,0,S,92100,200,491276,378082,
000050.SZ,000050,20251209,92500000,553695,0,0,S,92100,200,491276,400521,
000050.SZ,000050,20251209,92500000,553696,0,0,S,92100,100,491276,408885,
000050.SZ,000050,20251209,92500000,553697,0,0,B,92100,300,491276,532958,
000050.SZ,000050,20251209,92500000,553698,0,0,S,92100,400,491276,385491,
000050.SZ,000050,20251209,92500000,553699,0,0,S,92100,200,491276,386196,
000050.SZ,000050,20251209,92500000,553700,0,0,B,92100,1400,491276,551596,
000050.SZ,000050,20251209,92500000,553701,0,0,B,92100,400,525804,551596,
000050.SZ,000050,20251209,92500000,553702,0,0,B,92100,100,355718,551596,
000050.SZ,000050,20251209,92500000,553703,0,0,B,92100,100,398461,551596,
000050.SZ,000050,20251209,92500000,553704,0,0,B,92100,100,474594,551596,
000050.SZ,000050,20251209,92500000,553705,0,0,B,92100,500,483700,551596,
000050.SZ,000050,20251209,92500000,553706,0,0,B,92100,200,541682,551596,
000050.SZ,000050,20251209,92500000,553707,0,0,B,92100,200,477653,551596,
000050.SZ,000050,20251209,92500000,553708,0,0,S,92100,1500,552352,551596,
000050.SZ,000050,20251209,92500000,553709,0,0,B,92100,1200,534533,551596,
000050.SZ,000050,20251209,92500000,553710,0,0,B,92100,1000,547102,551596,
000050.SZ,000050,20251209,92500000,553711,0,0,B,92100,2200,546893,551596,
000050.SZ,000050,20251209,92500000,553712,0,0,B,92100,100,378191,551596,
000050.SZ,000050,20251209,92500000,553713,0,0,B,92100,100,396292,551596,
000050.SZ,000050,20251209,92500000,553714,0,0,B,92100,100,464441,551596,
000050.SZ,000050,20251209,92500000,553715,0,0,B,92100,100,492021,551596,
000050.SZ,000050,20251209,92500000,553716,0,0,B,92100,200,541436,551596,
000050.SZ,000050,20251209,92500000,553717,0,0,B,92100,800,542644,551596,
000050.SZ,000050,20251209,92500000,553718,0,0,S,92100,100,542644,377732,
000050.SZ,000050,20251209,92500000,553719,0,0,S,92100,600,542644,284674,
000050.SZ,000050,20251209,92500000,553720,0,0,S,92100,100,542644,378168,
000050.SZ,000050,20251209,92500000,553721,0,0,S,92100,100,531240,379304,
000050.SZ,000050,20251209,92500000,553722,0,0,S,92100,300,531240,2344,
000050.SZ,000050,20251209,92500000,553723,0,0,B,92100,300,500391,534898,
