万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000089.SZ,000089,20251209,91503720,248802,C,0, ,0,3000,0,248178,
000089.SZ,000089,20251209,91608310,301378,C,0, ,0,100,0,299939,
000089.SZ,000089,20251209,91823340,341850,C,0, ,0,1000,0,337280,
000089.SZ,000089,20251209,91929590,365764,C,0, ,0,5000,0,342558,
000089.SZ,000089,20251209,91950590,373490,C,0, ,0,100,0,1086,
000089.SZ,000089,20251209,91953120,374444,C,0, ,0,12000,0,363802,
000089.SZ,000089,20251209,92500000,560413,0,0,B,69500,13700,141989,551599,
000089.SZ,000089,20251209,92500000,560414,0,0,B,69500,5300,141989,537735,
000089.SZ,000089,20251209,92500000,560415,0,0,B,69500,200,283243,537735,
000089.SZ,000089,20251209,92500000,560416,0,0,S,69500,6500,547497,537735,
000089.SZ,000089,20251209,92500000,560417,0,0,B,69500,3200,502176,537735,
000089.SZ,000089,20251209,92500000,560418,0,0,B,69500,2200,502176,542669,
000089.SZ,000089,20251209,92500000,560419,0,0,B,69500,1000,502176,552359,
000089.SZ,000089,20251209,92500000,560420,0,0,B,69500,8600,502176,550556,
000089.SZ,000089,20251209,92500000,560421,0,0,B,69500,3100,502176,551185,
000089.SZ,000089,20251209,92500000,560422,0,0,B,69500,1900,502176,537328,
000089.SZ,000089,20251209,92500000,560423,0,0,B,69500,1500,502176,537425,
000089.SZ,000089,20251209,92500000,560424,0,0,B,69500,1100,502176,537499,
000089.SZ,000089,20251209,92500000,560425,0,0,B,69500,4700,502176,553151,
000089.SZ,000089,20251209,92500000,560426,0,0,S,69500,100,502176,379325,
000089.SZ,000089,20251209,92500000,560427,0,0,B,69500,100,502176,538724,
000089.SZ,000089,20251209,92500000,560428,0,0,B,69500,200,502176,538925,
000089.SZ,000089,20251209,92500000,560429,0,0,B,69500,100,502176,539382,
000089.SZ,000089,20251209,92500000,560430,0,0,B,69500,200,502176,551093,
000089.SZ,000089,20251209,92500000,560431,0,0,B,69500,34800,502176,553317,
000089.SZ,000089,20251209,92500000,560432,0,0,B,69500,400,550016,553317,
000089.SZ,000089,20251209,92500000,560433,0,0,B,69500,400,550378,553317,
000089.SZ,000089,20251209,92500000,560434,0,0,B,69500,2100,550421,553317,
000089.SZ,000089,20251209,92500000,560435,0,0,B,69500,100,31087,553317,
000089.SZ,000089,20251209,92500000,560436,0,0,B,69500,200,92917,553317,
000089.SZ,000089,20251209,92500000,560437,0,0,B,69500,300,298666,553317,
000089.SZ,000089,20251209,92500000,560438,0,0,B,69500,100,298666,553395,
000089.SZ,000089,20251209,92500000,560439,0,0,S,69500,100,298666,18932,
000089.SZ,000089,20251209,92500000,560440,0,0,S,69500,300,298666,109688,
000089.SZ,000089,20251209,92500000,560441,0,0,S,69500,100,298666,15407,
000089.SZ,000089,20251209,92500000,560442,0,0,S,69500,600,311184,15407,
000089.SZ,000089,20251209,92500000,560443,0,0,S,69500,1400,311184,165442,
000089.SZ,000089,20251209,92500000,560444,0,0,S,69500,700,311184,165443,
000089.SZ,000089,20251209,92500000,560445,0,0,B,69500,2000,311184,532105,
000089.SZ,000089,20251209,92500000,560446,0,0,B,69500,300,379250,532105,
000089.SZ,000089,20251209,92500000,560447,0,0,B,69500,2900,425328,532105,
000089.SZ,000089,20251209,92500000,560448,0,0,B,69500,1200,68664,532105,
000089.SZ,000089,20251209,92500000,560449,0,0,B,69500,200,153789,532105,
000089.SZ,000089,20251209,92500000,560450,0,0,B,69500,500,243588,532105,
000089.SZ,000089,20251209,92500000,560451,0,0,B,69500,500,243588,499126,
000089.SZ,000089,20251209,92500000,560452,0,0,B,69500,4500,9375,499126,
000089.SZ,000089,20251209,92500000,560453,0,0,B,69500,100,9375,535760,
000089.SZ,000089,20251209,93000040,647122,0,0,S,69400,400,647121,58383,
000089.SZ,000089,20251209,93000040,647123,0,0,S,69400,300,647121,102528,
000089.SZ,000089,20251209,93000040,647124,0,0,S,69400,200,647121,228188,
000089.SZ,000089,20251209,93000040,647125,0,0,S,69400,1000,647121,243589,
000089.SZ,000089,20251209,93000050,652696,C,0, ,0,1000,0,374553,
000089.SZ,000089,20251209,93000060,654956,0,0,B,69400,100,647121,654955,
