万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000027.SZ,000027,20251209,91502230,232309,C,0, ,0,1500,171543,0,
000027.SZ,000027,20251209,91502230,232310,C,0, ,0,1500,171544,0,
000027.SZ,000027,20251209,91506100,307565,C,0, ,0,5000,0,307564,
000027.SZ,000027,20251209,91606490,339496,C,0, ,0,100,0,338805,
000027.SZ,000027,20251209,91606490,339497,C,0, ,0,100,0,338802,
000027.SZ,000027,20251209,91606490,339498,C,0, ,0,100,0,338804,
000027.SZ,000027,20251209,91606490,339499,C,0, ,0,100,0,338803,
000027.SZ,000027,20251209,91831130,389791,C,0, ,0,20000,0,375114,
000027.SZ,000027,20251209,91852050,397821,C,0, ,0,35600,0,76220,
000027.SZ,000027,20251209,91920590,409642,C,0, ,0,50100,0,26925,
000027.SZ,000027,20251209,92500000,599156,0,0,S,66300,200,572647,568468,
000027.SZ,000027,20251209,92500000,599157,0,0,B,66300,300,572647,596452,
000027.SZ,000027,20251209,92500000,599158,0,0,B,66300,10300,6197,596452,
000027.SZ,000027,20251209,92500000,599159,0,0,B,66300,2400,261675,596452,
000027.SZ,000027,20251209,92500000,599160,0,0,B,66300,300,484432,596452,
000027.SZ,000027,20251209,92500000,599161,0,0,B,66300,1000,536159,596452,
000027.SZ,000027,20251209,92500000,599162,0,0,S,66300,100,536159,88659,
000027.SZ,000027,20251209,92500000,599163,0,0,S,66300,100,536159,173389,
000027.SZ,000027,20251209,92500000,599164,0,0,S,66300,100,536159,429243,
000027.SZ,000027,20251209,92500000,599165,0,0,S,66300,100,536159,36365,
000027.SZ,000027,20251209,92500000,599166,0,0,S,66300,200,536159,518802,
000027.SZ,000027,20251209,92500000,599167,0,0,S,66300,800,536159,43945,
000027.SZ,000027,20251209,92500000,599168,0,0,S,66300,3100,536159,287941,
000027.SZ,000027,20251209,92500000,599169,0,0,S,66300,2000,536159,32972,
000027.SZ,000027,20251209,92500000,599170,0,0,S,66300,100,536159,127462,
000027.SZ,000027,20251209,92500000,599171,0,0,S,66300,2200,536159,279387,
000027.SZ,000027,20251209,92500000,599172,0,0,S,66300,200,536159,303075,
000027.SZ,000027,20251209,92500000,599173,0,0,B,66300,1000,11528,303075,
000027.SZ,000027,20251209,92500000,599174,0,0,B,66300,1600,28488,303075,
000027.SZ,000027,20251209,92500000,599175,0,0,B,66300,100,53498,303075,
000027.SZ,000027,20251209,92500000,599176,0,0,B,66300,1000,53498,347417,
000027.SZ,000027,20251209,92500000,599177,0,0,B,66300,2000,53498,558934,
000027.SZ,000027,20251209,92500000,599178,0,0,B,66300,2500,53498,577735,
000027.SZ,000027,20251209,93000040,694570,0,0,S,66200,500,694569,102203,
000027.SZ,000027,20251209,93000050,696785,0,0,B,66300,100,53498,696784,
000027.SZ,000027,20251209,93000060,702745,0,0,S,66200,100,702744,102203,
000027.SZ,000027,20251209,93000080,715608,0,0,B,66300,100,53498,715607,
000027.SZ,000027,20251209,93000080,718399,0,0,S,66200,23400,718398,102203,
000027.SZ,000027,20251209,93000080,718400,0,0,S,66200,18300,718398,184942,
000027.SZ,000027,20251209,93000170,768924,C,0, ,0,2000,0,435662,
000027.SZ,000027,20251209,93000180,772427,0,0,S,66200,20000,772426,184942,
000027.SZ,000027,20251209,93000350,832809,0,0,S,66200,500,832808,184942,
000027.SZ,000027,20251209,93000360,834899,0,0,S,66200,100,834898,184942,
000027.SZ,000027,20251209,93000460,852657,0,0,S,66200,12500,852656,184942,
000027.SZ,000027,20251209,93000460,852658,0,0,S,66200,100,852656,202766,
000027.SZ,000027,20251209,93000460,852659,0,0,S,66200,7000,852656,424656,
000027.SZ,000027,20251209,93000460,852660,0,0,S,66200,500,852656,439782,
000027.SZ,000027,20251209,93000460,852661,0,0,S,66200,300,852656,450336,
000027.SZ,000027,20251209,93000460,852662,0,0,S,66200,300,852656,450369,
000027.SZ,000027,20251209,93000460,852663,0,0,S,66200,13300,852656,453538,
000027.SZ,000027,20251209,93000700,891316,0,0,B,66300,2000,53498,891315,
000027.SZ,000027,20251209,93000770,903214,0,0,B,66300,1000,53498,903213,
000027.SZ,000027,20251209,93001050,945346,0,0,S,66200,36700,945345,453538,
000027.SZ,000027,20251209,93001050,945347,0,0,S,66200,1000,945345,471296,
000027.SZ,000027,20251209,93001050,945348,0,0,S,66200,1000,945345,477027,
000027.SZ,000027,20251209,93001050,945349,0,0,S,66200,600,945345,477922,
000027.SZ,000027,20251209,93001050,945350,0,0,S,66200,2000,945345,497051,
000027.SZ,000027,20251209,93001050,945351,0,0,S,66200,1000,945345,557671,
000027.SZ,000027,20251209,93001050,945352,0,0,S,66200,1000,945345,707545,
000027.SZ,000027,20251209,93001050,945353,0,0,S,66200,1200,945345,730101,
000027.SZ,000027,20251209,93001050,945354,0,0,S,66200,5000,945345,730885,
000027.SZ,000027,20251209,93001050,945355,0,0,S,66200,4500,945345,774064,
000027.SZ,000027,20251209,93001050,945356,0,0,S,66200,20000,945345,813338,
000027.SZ,000027,20251209,93001050,945357,0,0,S,66200,400,945345,850129,
000027.SZ,000027,20251209,93001050,945358,0,0,S,66200,100,945345,884902,
000027.SZ,000027,20251209,93001050,945359,0,0,S,66200,1300,945345,933738,
000027.SZ,000027,20251209,93001150,957479,C,0, ,0,300,834776,0,
000027.SZ,000027,20251209,93001340,973640,0,0,B,66200,100,945345,973639,
000027.SZ,000027,20251209,93001670,1003819,0,0,B,66200,100,945345,1003818,
