万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600053.SH,600053,20251209,91400360,0,0,S,I,0,0,
600053.SH,600053,20251209,91501770,0,8129,A,B,186300,1100,
600053.SH,600053,20251209,91502080,0,12284,A,B,184000,3000,
600053.SH,600053,20251209,91502080,0,12302,A,B,180000,2000,
600053.SH,600053,20251209,91502470,0,17627,A,S,206800,100,
600053.SH,600053,20251209,91502510,0,18152,A,B,175000,100,
600053.SH,600053,20251209,91502590,0,20072,A,B,178000,4000,
600053.SH,600053,20251209,91502590,0,20172,A,B,169200,4000,
600053.SH,600053,20251209,91502590,0,20325,A,S,206800,10000,
600053.SH,600053,20251209,91502590,0,20335,A,S,205800,5000,
600053.SH,600053,20251209,91502590,0,20348,A,B,175000,4000,
600053.SH,600053,20251209,91502590,0,20684,A,S,193500,4000,
600053.SH,600053,20251209,91502590,0,20832,A,S,199800,1000,
600053.SH,600053,20251209,91502850,0,23677,A,S,206800,4000,
600053.SH,600053,20251209,91502850,0,24112,A,B,186000,2000,
600053.SH,600053,20251209,91502850,0,24175,A,B,184000,1500,
600053.SH,600053,20251209,91502850,0,24181,A,B,180000,500,
600053.SH,600053,20251209,91503220,0,31000,A,S,192800,200,
600053.SH,600053,20251209,91503350,0,31956,A,S,189200,4900,
600053.SH,600053,20251209,91503750,0,38028,A,S,206800,2500,
600053.SH,600053,20251209,91504490,0,48358,A,B,186000,1000,
600053.SH,600053,20251209,91504490,0,48377,A,B,183000,400,
600053.SH,600053,20251209,91504630,0,49220,A,S,206800,40000,
600053.SH,600053,20251209,91504630,0,49228,A,S,205400,20000,
600053.SH,600053,20251209,91504630,0,49235,A,S,203800,20000,
600053.SH,600053,20251209,91504630,0,49250,A,S,202400,20000,
600053.SH,600053,20251209,91504630,0,49447,A,B,184300,20000,
600053.SH,600053,20251209,91504780,0,50979,A,S,200000,3100,
600053.SH,600053,20251209,91504780,0,51842,A,S,191000,500,
600053.SH,600053,20251209,91504930,0,53993,A,B,187600,300,
600053.SH,600053,20251209,91505060,0,56100,A,S,206800,700,
600053.SH,600053,20251209,91505060,0,56101,A,S,197300,800,
600053.SH,600053,20251209,91505060,0,56141,A,S,199500,700,
600053.SH,600053,20251209,91505850,0,65106,A,S,206400,300,
600053.SH,600053,20251209,91506000,0,67813,A,S,206000,500,
600053.SH,600053,20251209,91506130,0,68095,A,B,186000,300,
600053.SH,600053,20251209,91506430,0,73818,A,B,182100,1000,
600053.SH,600053,20251209,91506430,0,73819,A,B,170200,1000,
