万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600026.SH,600026,20251209,84507000,0,0,0,0,0,,,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600026.SH,600026,20251209,91401000,0,0,0,0,0,,,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600026.SH,600026,20251209,91504000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,200,1500,0,0,0,0,0,0,0,0,119590,108590,352400,207200,0,0,0,0,0,
600026.SH,600026,20251209,91507000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,900,6200,0,0,0,0,0,0,0,0,119710,109220,517920,270500,0,0,0,0,0,
600026.SH,600026,20251209,91510000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,7400,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,7400,5700,0,0,0,0,0,0,0,0,119300,109320,672220,335600,0,0,0,0,0,
600026.SH,600026,20251209,91513000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,14700,0,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,14700,2400,0,0,0,0,0,0,0,0,119210,109710,900820,400900,0,0,0,0,0,
600026.SH,600026,20251209,91516000,0,0,0,0,0,,,0,0,0,0,0,113400,113100,0,0,0,0,0,0,0,0,0,27800,2800,0,0,0,0,0,0,0,0,113100,0,0,0,0,0,0,0,0,0,27800,0,0,0,0,0,0,0,0,0,118470,109940,1629920,482300,0,0,0,0,0,
600026.SH,600026,20251209,91519000,0,0,0,0,0,,,0,0,0,0,0,113400,113300,0,0,0,0,0,0,0,0,0,31900,0,0,0,0,0,0,0,0,0,113300,0,0,0,0,0,0,0,0,0,31900,0,0,0,0,0,0,0,0,0,118460,109900,1832520,620200,0,0,0,0,0,
600026.SH,600026,20251209,91522000,0,0,0,0,0,,,0,0,0,0,0,113400,113300,0,0,0,0,0,0,0,0,0,31900,0,0,0,0,0,0,0,0,0,113300,0,0,0,0,0,0,0,0,0,31900,2600,0,0,0,0,0,0,0,0,118480,109930,1909220,647200,0,0,0,0,0,
600026.SH,600026,20251209,91525000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,32300,700,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,32300,0,0,0,0,0,0,0,0,0,118490,109910,1936220,664500,0,0,0,0,0,
600026.SH,600026,20251209,91528000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,32300,700,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,32300,0,0,0,0,0,0,0,0,0,118490,109920,1936420,669200,0,0,0,0,0,
600026.SH,600026,20251209,91537000,0,0,0,0,0,,,0,0,0,0,0,113400,113400,0,0,0,0,0,0,0,0,0,32300,700,0,0,0,0,0,0,0,0,113400,0,0,0,0,0,0,0,0,0,32300,0,0,0,0,0,0,0,0,0,118490,109920,1936520,669300,0,0,0,0,0,
600026.SH,600026,20251209,91543000,0,0,0,0,0,,,0,0,0,0,0,113400,112900,0,0,0,0,0,0,0,0,0,56100,0,0,0,0,0,0,0,0,0,112900,0,0,0,0,0,0,0,0,0,56100,4600,0,0,0,0,0,0,0,0,118130,109920,1981520,669300,0,0,0,0,0,
600026.SH,600026,20251209,91546000,0,0,0,0,0,,,0,0,0,0,0,113400,112900,0,0,0,0,0,0,0,0,0,56100,0,0,0,0,0,0,0,0,0,112900,0,0,0,0,0,0,0,0,0,56100,4600,0,0,0,0,0,0,0,0,118130,109920,1982320,669300,0,0,0,0,0,
600026.SH,600026,20251209,91549000,0,0,0,0,0,,,0,0,0,0,0,113400,112900,0,0,0,0,0,0,0,0,0,56100,0,0,0,0,0,0,0,0,0,112900,0,0,0,0,0,0,0,0,0,56100,4600,0,0,0,0,0,0,0,0,118160,109920,2002320,670300,0,0,0,0,0,
600026.SH,600026,20251209,91552000,0,0,0,0,0,,,0,0,0,0,0,113400,112900,0,0,0,0,0,0,0,0,0,56100,0,0,0,0,0,0,0,0,0,112900,0,0,0,0,0,0,0,0,0,56100,4600,0,0,0,0,0,0,0,0,118160,109920,2003420,671000,0,0,0,0,0,
600026.SH,600026,20251209,91555000,0,0,0,0,0,,,0,0,0,0,0,113400,112900,0,0,0,0,0,0,0,0,0,56100,0,0,0,0,0,0,0,0,0,112900,0,0,0,0,0,0,0,0,0,56100,4600,0,0,0,0,0,0,0,0,118180,109920,2016920,671500,0,0,0,0,0,
