万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000019.SZ,000019,20251209,91500050,0,913,0,S,79100,100,
000019.SZ,000019,20251209,91500070,0,8497,0,B,70200,1000,
000019.SZ,000019,20251209,91500070,0,8602,0,S,68400,100,
000019.SZ,000019,20251209,91500080,0,9780,0,S,74500,1000,
000019.SZ,000019,20251209,91500080,0,9796,0,B,70500,700,
000019.SZ,000019,20251209,91500080,0,9956,0,S,74000,500,
000019.SZ,000019,20251209,91500080,0,12124,0,S,79000,1300,
000019.SZ,000019,20251209,91500080,0,12139,0,S,79100,400,
000019.SZ,000019,20251209,91500080,0,12802,0,S,74000,2400,
000019.SZ,000019,20251209,91500090,0,14515,0,S,73400,500,
000019.SZ,000019,20251209,91500090,0,14643,0,S,72800,300,
000019.SZ,000019,20251209,91500090,0,14701,0,S,73900,1000,
000019.SZ,000019,20251209,91500090,0,14748,0,S,74300,500,
000019.SZ,000019,20251209,91500090,0,15899,0,S,79000,400,
000019.SZ,000019,20251209,91500090,0,15900,0,S,76300,200,
000019.SZ,000019,20251209,91500100,0,19390,0,S,78400,500,
000019.SZ,000019,20251209,91500110,0,20774,0,S,78800,200,
000019.SZ,000019,20251209,91500110,0,22298,0,S,78800,200,
000019.SZ,000019,20251209,91500120,0,24264,0,S,77000,900,
000019.SZ,000019,20251209,91500120,0,25200,0,S,72100,200,
000019.SZ,000019,20251209,91500130,0,26043,0,S,78800,500,
000019.SZ,000019,20251209,91500130,0,26044,0,B,67100,1000,
000019.SZ,000019,20251209,91500140,0,30323,0,S,78800,500,
000019.SZ,000019,20251209,91500140,0,30324,0,B,67100,500,
000019.SZ,000019,20251209,91500140,0,30325,0,B,65100,1000,
000019.SZ,000019,20251209,91500140,0,30489,0,B,70000,1000,
000019.SZ,000019,20251209,91500140,0,33414,0,S,73800,1000,
000019.SZ,000019,20251209,91500140,0,33415,0,S,76800,1500,
000019.SZ,000019,20251209,91500150,0,33743,0,S,78000,15000,
000019.SZ,000019,20251209,91500150,0,34829,0,S,79100,900,
000019.SZ,000019,20251209,91500150,0,34964,0,S,76800,500,
000019.SZ,000019,20251209,91500150,0,34965,0,B,65100,2000,
000019.SZ,000019,20251209,91500150,0,36681,0,B,71000,500,
000019.SZ,000019,20251209,91500160,0,39230,0,S,79100,100,
000019.SZ,000019,20251209,91500160,0,39275,0,S,79100,100,
000019.SZ,000019,20251209,91500160,0,39456,0,S,73900,200,
000019.SZ,000019,20251209,91500160,0,39572,0,B,70900,200,
000019.SZ,000019,20251209,91500160,0,39573,0,B,70100,200,
000019.SZ,000019,20251209,91500160,0,39648,0,B,68300,300,
000019.SZ,000019,20251209,91500170,0,40961,0,B,71900,400,
000019.SZ,000019,20251209,91500170,0,41858,0,S,74900,1500,
000019.SZ,000019,20251209,91500170,0,41957,0,S,73700,4000,
000019.SZ,000019,20251209,91500180,0,43464,0,B,70000,300,
000019.SZ,000019,20251209,91500180,0,43466,0,B,70800,300,
000019.SZ,000019,20251209,91500180,0,44526,0,S,76600,200,
000019.SZ,000019,20251209,91500180,0,45274,0,S,73600,8600,
000019.SZ,000019,20251209,91500190,0,47996,0,B,71200,400,
000019.SZ,000019,20251209,91500190,0,48815,0,S,72400,16000,
000019.SZ,000019,20251209,91500200,0,51254,0,B,67800,1000,
