万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
000008.SZ,000008,20251209,81600000,0,0,0,0,0,,,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91500000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,11800,0,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,11800,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91509000,0,0,0,0,0,,,0,0,0,0,0,30500,30500,0,0,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,18500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91518000,0,0,0,0,0,,,0,0,0,0,0,30500,30500,0,0,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,19300,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91612000,0,0,0,0,0,,,0,0,0,0,0,30500,30500,0,0,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,0,0,0,30500,0,0,0,0,0,0,0,0,0,19300,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91621000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,21100,312600,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91630000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,31600,312100,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91639000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,31600,332100,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91715000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,31600,332500,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91742000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,31600,342500,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91827000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,31600,344100,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91921000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,32700,293000,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,32700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,91948000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,34200,291500,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92036000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,34200,293000,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92054000,0,0,0,0,0,,,0,0,0,0,0,30500,30600,0,0,0,0,0,0,0,0,0,34200,299500,0,0,0,0,0,0,0,0,30600,0,0,0,0,0,0,0,0,0,34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92121000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,78000,33000,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92157000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,78000,48000,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92215000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,94000,32000,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92251000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,94100,68900,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,94100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92327000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,94200,68800,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92412000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,94200,80600,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92421000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,94200,83900,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
000008.SZ,000008,20251209,92430000,0,0,0,0,0,,,0,0,0,0,0,30500,30400,0,0,0,0,0,0,0,0,0,94200,85100,0,0,0,0,0,0,0,0,30400,0,0,0,0,0,0,0,0,0,94200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
