万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000008.SZ,000008,20251209,91502220,208640,C,0, ,0,200,0,208635,
000008.SZ,000008,20251209,91502220,208642,C,0, ,0,200,0,208639,
000008.SZ,000008,20251209,91627600,313671,C,0, ,0,100,0,306721,
000008.SZ,000008,20251209,91708360,325242,C,0, ,0,100,0,306838,
000008.SZ,000008,20251209,91733360,332861,C,0, ,0,100,0,306837,
000008.SZ,000008,20251209,91737840,334223,C,0, ,0,2900,330752,0,
000008.SZ,000008,20251209,91806650,343538,C,0, ,0,3000,326367,0,
000008.SZ,000008,20251209,91821760,348459,C,0, ,0,1600,345466,0,
000008.SZ,000008,20251209,91914710,367089,C,0, ,0,50000,85535,0,
000008.SZ,000008,20251209,91951950,380766,C,0, ,0,100,0,343416,
000008.SZ,000008,20251209,91954370,381669,C,0, ,0,4100,0,65660,
000008.SZ,000008,20251209,92500000,559188,0,0,S,30400,100,450737,41955,
000008.SZ,000008,20251209,92500000,559189,0,0,B,30400,7100,450737,538530,
000008.SZ,000008,20251209,92500000,559190,0,0,B,30400,4900,450737,548189,
000008.SZ,000008,20251209,92500000,559191,0,0,B,30400,400,450737,549323,
000008.SZ,000008,20251209,92500000,559192,0,0,S,30400,3200,450737,311829,
000008.SZ,000008,20251209,92500000,559193,0,0,B,30400,4300,450737,542958,
000008.SZ,000008,20251209,92500000,559194,0,0,B,30400,3600,450737,543060,
000008.SZ,000008,20251209,92500000,559195,0,0,B,30400,2500,450737,543123,
000008.SZ,000008,20251209,92500000,559196,0,0,S,30400,100,450737,450577,
000008.SZ,000008,20251209,92500000,559197,0,0,S,30400,10800,450737,5710,
000008.SZ,000008,20251209,92500000,559198,0,0,S,30400,7000,493514,5710,
000008.SZ,000008,20251209,92500000,559199,0,0,S,30400,4800,493514,312762,
000008.SZ,000008,20251209,92500000,559200,0,0,B,30400,100,291478,312762,
000008.SZ,000008,20251209,92500000,559201,0,0,S,30400,1600,535803,312762,
000008.SZ,000008,20251209,92500000,559202,0,0,S,30400,3500,552547,312762,
000008.SZ,000008,20251209,92500000,559203,0,0,B,30400,500,202575,312762,
000008.SZ,000008,20251209,92500000,559204,0,0,B,30400,100,202575,368782,
000008.SZ,000008,20251209,92500000,559205,0,0,B,30400,1000,202575,369242,
000008.SZ,000008,20251209,92500000,559206,0,0,B,30400,1500,202575,376526,
000008.SZ,000008,20251209,92500000,559207,0,0,B,30400,900,202575,411912,
000008.SZ,000008,20251209,92500000,559208,0,0,S,30400,100,517035,411912,
000008.SZ,000008,20251209,92500000,559209,0,0,B,30400,1200,517035,540847,
000008.SZ,000008,20251209,92500000,559210,0,0,B,30400,3000,538489,540847,
000008.SZ,000008,20251209,92500000,559211,0,0,B,30400,4100,538670,540847,
000008.SZ,000008,20251209,92500000,559212,0,0,B,30400,100,14235,540847,
000008.SZ,000008,20251209,92500000,559213,0,0,B,30400,100,25717,540847,
000008.SZ,000008,20251209,92500000,559214,0,0,B,30400,200,64612,540847,
000008.SZ,000008,20251209,92500000,559215,0,0,B,30400,1200,77749,540847,
000008.SZ,000008,20251209,92500000,559216,0,0,B,30400,1600,268672,540847,
000008.SZ,000008,20251209,92500000,559217,0,0,B,30400,300,276923,540847,
000008.SZ,000008,20251209,92500000,559218,0,0,B,30400,4500,412853,540847,
000008.SZ,000008,20251209,92500000,559219,0,0,S,30400,200,412853,1847,
000008.SZ,000008,20251209,92500000,559220,0,0,S,30400,1000,412853,135266,
000008.SZ,000008,20251209,92500000,559221,0,0,S,30400,600,412853,199401,
000008.SZ,000008,20251209,92500000,559222,0,0,S,30400,200,412853,210760,
000008.SZ,000008,20251209,92500000,559223,0,0,S,30400,200,412853,247282,
000008.SZ,000008,20251209,92500000,559224,0,0,S,30400,1900,412853,256177,
000008.SZ,000008,20251209,92500000,559225,0,0,S,30400,400,412853,307284,
000008.SZ,000008,20251209,92500000,559226,0,0,S,30400,2200,412853,307857,
000008.SZ,000008,20251209,92500000,559227,0,0,B,30400,33600,412853,553676,
000008.SZ,000008,20251209,92500000,559228,0,0,B,30400,58600,412853,555088,
000008.SZ,000008,20251209,92500000,559229,0,0,B,30400,1500,426047,555088,
000008.SZ,000008,20251209,92500000,559230,0,0,S,30400,5200,426047,50857,
000008.SZ,000008,20251209,92500000,559231,0,0,S,30400,8300,426047,207278,
000008.SZ,000008,20251209,92500000,559232,0,0,S,30400,1700,503397,207278,
000008.SZ,000008,20251209,92500000,559233,0,0,S,30400,300,503397,319026,
000008.SZ,000008,20251209,92500000,559234,0,0,S,30400,600,503397,320040,
000008.SZ,000008,20251209,92500000,559235,0,0,S,30400,700,503397,321807,
000008.SZ,000008,20251209,92500000,559236,0,0,S,30400,1200,512274,321807,
000008.SZ,000008,20251209,92500000,559237,0,0,S,30400,100,515910,321807,
