万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000069.SZ,000069,20251209,91500530,95874,C,0, ,0,10800,0,90232,
000069.SZ,000069,20251209,91504170,251652,C,0, ,0,300,233397,0,
000069.SZ,000069,20251209,91721290,320526,C,0, ,0,109500,45609,0,
000069.SZ,000069,20251209,91735720,324942,C,0, ,0,1500,0,241898,
000069.SZ,000069,20251209,91829550,342474,C,0, ,0,22800,0,10729,
000069.SZ,000069,20251209,91902180,354492,C,0, ,0,200,0,34617,
000069.SZ,000069,20251209,91906860,356323,C,0, ,0,15400,322177,0,
000069.SZ,000069,20251209,91907970,356760,C,0, ,0,51000,0,4665,
000069.SZ,000069,20251209,91922190,362239,C,0, ,0,14800,230516,0,
000069.SZ,000069,20251209,92500000,556323,0,0,S,25400,800,386261,300839,
000069.SZ,000069,20251209,92500000,556324,0,0,S,25400,500,387351,300839,
000069.SZ,000069,20251209,92500000,556325,0,0,B,25400,1700,279365,300839,
000069.SZ,000069,20251209,92500000,556326,0,0,B,25400,500,279365,537876,
000069.SZ,000069,20251209,92500000,556327,0,0,S,25400,100,538776,537876,
000069.SZ,000069,20251209,92500000,556328,0,0,S,25400,200,538776,199313,
000069.SZ,000069,20251209,92500000,556329,0,0,S,25400,700,540589,199313,
000069.SZ,000069,20251209,92500000,556330,0,0,S,25400,1200,541013,199313,
000069.SZ,000069,20251209,92500000,556331,0,0,S,25400,2000,279238,199313,
000069.SZ,000069,20251209,92500000,556332,0,0,S,25400,100,279239,199313,
000069.SZ,000069,20251209,92500000,556333,0,0,S,25400,100,279240,199313,
000069.SZ,000069,20251209,92500000,556334,0,0,S,25400,500,539904,199313,
000069.SZ,000069,20251209,92500000,556335,0,0,S,25400,500,539960,199313,
000069.SZ,000069,20251209,92500000,556336,0,0,S,25400,100,540034,199313,
000069.SZ,000069,20251209,92500000,556337,0,0,B,25400,400,540034,553720,
000069.SZ,000069,20251209,92500000,556338,0,0,B,25400,500,540165,553720,
000069.SZ,000069,20251209,92500000,556339,0,0,B,25400,500,540274,553720,
000069.SZ,000069,20251209,92500000,556340,0,0,B,25400,100,540357,553720,
000069.SZ,000069,20251209,92500000,556341,0,0,S,25400,200,540357,379975,
000069.SZ,000069,20251209,92500000,556342,0,0,S,25400,200,540357,537548,
000069.SZ,000069,20251209,92500000,556343,0,0,S,25400,500,540369,537548,
000069.SZ,000069,20251209,92500000,556344,0,0,S,25400,500,540401,537548,
000069.SZ,000069,20251209,92500000,556345,0,0,S,25400,500,540412,537548,
000069.SZ,000069,20251209,92500000,556346,0,0,S,25400,500,540462,537548,
000069.SZ,000069,20251209,92500000,556347,0,0,S,25400,500,540463,537548,
000069.SZ,000069,20251209,92500000,556348,0,0,S,25400,500,540603,537548,
