万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600004.SH,600004,20251209,91400020,0,0,S,I,0,0,
600004.SH,600004,20251209,91500050,0,547,A,B,87900,100,
600004.SH,600004,20251209,91500050,0,561,A,B,87900,100,
600004.SH,600004,20251209,91500050,0,601,A,B,87900,100,
600004.SH,600004,20251209,91500190,0,1554,A,B,95300,200,
600004.SH,600004,20251209,91500400,0,2807,A,S,99400,6700,
600004.SH,600004,20251209,91500400,0,2907,A,B,97200,1000,
600004.SH,600004,20251209,91500460,0,3356,A,B,93600,800,
600004.SH,600004,20251209,91500480,0,3475,A,S,99900,9900,
600004.SH,600004,20251209,91500480,0,3488,A,S,103700,23900,
600004.SH,600004,20251209,91500480,0,3489,A,S,103900,3200,
600004.SH,600004,20251209,91500480,0,3490,A,S,104900,3200,
600004.SH,600004,20251209,91500480,0,3493,A,S,105900,3200,
600004.SH,600004,20251209,91500480,0,3497,A,S,106600,3200,
600004.SH,600004,20251209,91500480,0,3498,A,S,106900,3200,
600004.SH,600004,20251209,91500480,0,3500,A,S,107000,10600,
600004.SH,600004,20251209,91500710,0,3978,A,S,99500,100,
600004.SH,600004,20251209,91500710,0,3987,A,S,100000,200,
600004.SH,600004,20251209,91500710,0,3988,A,S,103500,300,
600004.SH,600004,20251209,91500710,0,3997,A,S,107000,400,
600004.SH,600004,20251209,91500730,0,4643,A,B,97400,300,
600004.SH,600004,20251209,91500850,0,5272,A,S,101000,200,
600004.SH,600004,20251209,91500850,0,5284,A,S,103000,200,
600004.SH,600004,20251209,91500850,0,5293,A,S,106000,300,
600004.SH,600004,20251209,91500880,0,5320,A,S,98500,10000,
600004.SH,600004,20251209,91500900,0,5467,A,S,104000,8000,
600004.SH,600004,20251209,91500900,0,5473,A,S,107500,2800,
600004.SH,600004,20251209,91501000,0,5912,A,S,100000,1200,
600004.SH,600004,20251209,91501030,0,6030,A,S,104500,500,
600004.SH,600004,20251209,91501030,0,6138,A,B,95200,500,
600004.SH,600004,20251209,91501030,0,6254,A,S,105000,100,
600004.SH,600004,20251209,91501050,0,6368,A,B,87900,100,
600004.SH,600004,20251209,91501070,0,6614,A,B,90000,1500,
600004.SH,600004,20251209,91501220,0,7328,A,S,104000,200,
600004.SH,600004,20251209,91501320,0,8056,A,B,93000,500,
600004.SH,600004,20251209,91501380,0,8183,A,S,106000,11000,
600004.SH,600004,20251209,91501420,0,8772,A,B,95700,500,
600004.SH,600004,20251209,91501420,0,9189,A,S,98200,200,
600004.SH,600004,20251209,91501460,0,10479,A,S,102000,600,
600004.SH,600004,20251209,91501740,0,12118,A,S,100000,10000,
600004.SH,600004,20251209,91501740,0,12120,A,S,101300,10000,
600004.SH,600004,20251209,91501770,0,12752,A,B,95100,1000,
600004.SH,600004,20251209,91501770,0,12755,A,S,106600,1000,
600004.SH,600004,20251209,91501770,0,12827,A,S,107000,500,
600004.SH,600004,20251209,91501800,0,12965,A,S,101600,700,
600004.SH,600004,20251209,91501800,0,13184,A,S,98300,1400,
600004.SH,600004,20251209,91501860,0,13862,A,S,107500,200,
600004.SH,600004,20251209,91501860,0,14162,A,S,99200,15000,
600004.SH,600004,20251209,91501860,0,14598,A,S,99000,1200,
600004.SH,600004,20251209,91501860,0,14953,A,S,102300,10000,
600004.SH,600004,20251209,91501860,0,14954,A,S,103300,8000,
600004.SH,600004,20251209,91501860,0,14958,A,S,104700,6900,
600004.SH,600004,20251209,91501860,0,14969,A,S,106200,5800,
600004.SH,600004,20251209,91501860,0,15191,A,S,98700,100,
600004.SH,600004,20251209,91501860,0,15202,A,B,96800,100,
600004.SH,600004,20251209,91501980,0,15823,A,S,103500,100,
600004.SH,600004,20251209,91501980,0,16236,A,S,107300,14000,
600004.SH,600004,20251209,91501980,0,16870,A,S,101400,600,
600004.SH,600004,20251209,91501980,0,17279,A,S,103100,100,
600004.SH,600004,20251209,91501980,0,17373,A,B,96700,100,
600004.SH,600004,20251209,91502090,0,17952,A,S,99100,500,
600004.SH,600004,20251209,91502090,0,18050,A,B,96400,2400,
600004.SH,600004,20251209,91502190,0,20100,A,S,99900,1000,
600004.SH,600004,20251209,91502190,0,20266,A,S,103800,8000,
600004.SH,600004,20251209,91502200,0,20619,A,S,107500,1500,
600004.SH,600004,20251209,91502320,0,21122,A,S,102000,100,
600004.SH,600004,20251209,91502320,0,21157,A,S,103000,100,
600004.SH,600004,20251209,91502320,0,21317,A,S,104100,500,
600004.SH,600004,20251209,91502320,0,21726,A,S,99600,2400,
600004.SH,600004,20251209,91502390,0,22305,A,S,101600,34200,
600004.SH,600004,20251209,91502480,0,23682,A,B,97300,10000,
600004.SH,600004,20251209,91502480,0,23696,A,B,97200,10000,
600004.SH,600004,20251209,91502480,0,23697,A,B,97100,10000,
600004.SH,600004,20251209,91502480,0,23718,A,B,97000,10000,
600004.SH,600004,20251209,91502480,0,23733,A,B,96900,10000,
600004.SH,600004,20251209,91502480,0,23754,A,B,96800,10800,
600004.SH,600004,20251209,91502480,0,23755,A,B,96700,10000,
600004.SH,600004,20251209,91502480,0,23759,A,B,96500,10000,
600004.SH,600004,20251209,91502480,0,23762,A,B,96300,10000,
600004.SH,600004,20251209,91502480,0,23773,A,B,96100,10000,
600004.SH,600004,20251209,91502480,0,23774,A,B,95900,10000,
600004.SH,600004,20251209,91502480,0,23789,A,B,95700,10000,
600004.SH,600004,20251209,91502480,0,23790,A,S,99600,7000,
600004.SH,600004,20251209,91502480,0,23799,A,B,95500,10000,
600004.SH,600004,20251209,91502480,0,23843,A,B,96600,10000,
600004.SH,600004,20251209,91502480,0,23857,A,B,96400,10000,
600004.SH,600004,20251209,91502480,0,23870,A,B,96200,10000,
