万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600020.SH,600020,20251209,91400370,0,0,S,I,0,0,
600020.SH,600020,20251209,91500120,0,1013,A,S,48800,100,
600020.SH,600020,20251209,91500280,0,1157,A,S,44700,1500,
600020.SH,600020,20251209,91501870,0,2395,A,S,44600,5000,
600020.SH,600020,20251209,91501910,0,3100,A,B,43900,1500,
600020.SH,600020,20251209,91502400,0,4601,A,S,48800,50000,
600020.SH,600020,20251209,91502470,0,4916,A,S,42200,100,
600020.SH,600020,20251209,91502470,0,5140,A,S,44800,2000,
600020.SH,600020,20251209,91502500,0,5343,A,S,44300,200,
600020.SH,600020,20251209,91502500,0,5992,A,S,48600,500,
600020.SH,600020,20251209,91502620,0,7549,A,S,47200,3000,
600020.SH,600020,20251209,91502620,0,7550,A,S,47500,3000,
600020.SH,600020,20251209,91502620,0,7551,A,S,47800,3000,
600020.SH,600020,20251209,91502620,0,7554,A,S,48100,3000,
600020.SH,600020,20251209,91502620,0,7555,A,S,48400,3000,
600020.SH,600020,20251209,91502620,0,8205,A,S,46200,500,
600020.SH,600020,20251209,91502880,0,11187,A,S,48000,3700,
600020.SH,600020,20251209,91503030,0,14103,A,B,42500,800,
600020.SH,600020,20251209,91503030,0,14119,A,S,45500,700,
600020.SH,600020,20251209,91503030,0,14137,A,S,47500,800,
600020.SH,600020,20251209,91503030,0,14276,A,B,43700,300,
600020.SH,600020,20251209,91503030,0,14376,A,B,42500,800,
600020.SH,600020,20251209,91503160,0,14383,A,S,46500,800,
600020.SH,600020,20251209,91503160,0,14742,A,S,45500,900,
600020.SH,600020,20251209,91503160,0,14747,A,S,46000,100,
600020.SH,600020,20251209,91503340,0,17544,A,S,46900,1000,
600020.SH,600020,20251209,91503590,0,21557,A,S,48800,1500,
600020.SH,600020,20251209,91503750,0,24919,A,B,43800,2400,
600020.SH,600020,20251209,91503870,0,25900,A,B,43300,3000,
600020.SH,600020,20251209,91503870,0,25929,A,B,43400,3000,
600020.SH,600020,20251209,91503870,0,25946,A,S,48500,200,
600020.SH,600020,20251209,91504000,0,27500,A,B,44100,3000,
600020.SH,600020,20251209,91504000,0,27501,A,B,43800,3000,
600020.SH,600020,20251209,91504000,0,27502,A,B,43500,3000,
600020.SH,600020,20251209,91504000,0,27517,A,B,43200,3000,
600020.SH,600020,20251209,91504000,0,27518,A,B,42900,3000,
600020.SH,600020,20251209,91504000,0,27519,A,S,45100,3000,
600020.SH,600020,20251209,91504000,0,27520,A,S,45400,3000,
600020.SH,600020,20251209,91504000,0,27521,A,S,45700,3000,
600020.SH,600020,20251209,91504000,0,27522,A,S,46000,3000,
600020.SH,600020,20251209,91504000,0,27523,A,S,46300,3000,
600020.SH,600020,20251209,91504000,0,27537,A,S,46600,3000,
600020.SH,600020,20251209,91504000,0,27538,A,S,46900,3000,
600020.SH,600020,20251209,91504000,0,28278,A,B,44000,5000,
600020.SH,600020,20251209,91504000,0,28463,A,S,46000,1000,
600020.SH,600020,20251209,91504000,0,28477,A,S,47000,1000,
600020.SH,600020,20251209,91504000,0,28494,A,S,48000,2000,
600020.SH,600020,20251209,91504000,0,28495,A,B,44000,1000,
600020.SH,600020,20251209,91504000,0,28842,A,B,44000,10000,
600020.SH,600020,20251209,91504000,0,28988,A,B,43000,100,
600020.SH,600020,20251209,91504000,0,29168,A,S,45500,315,
600020.SH,600020,20251209,91504260,0,32319,A,S,45300,2300,
600020.SH,600020,20251209,91504260,0,32764,A,S,47600,10000,
600020.SH,600020,20251209,91504380,0,34225,A,S,46500,16000,
600020.SH,600020,20251209,91504380,0,34499,A,S,45500,5000,
600020.SH,600020,20251209,91504520,0,35433,A,S,48400,3000,
600020.SH,600020,20251209,91504520,0,36067,A,S,42200,100,
600020.SH,600020,20251209,91504520,0,37016,A,S,45000,3000,
600020.SH,600020,20251209,91504660,0,37326,A,S,47900,1000,
600020.SH,600020,20251209,91504660,0,37412,A,S,40000,13400,
600020.SH,600020,20251209,91504790,0,39080,A,B,44000,1700,
600020.SH,600020,20251209,91505060,0,43666,A,S,48600,500,
600020.SH,600020,20251209,91505060,0,43763,A,S,45400,50000,
600020.SH,600020,20251209,91505060,0,44381,A,S,48400,1000,
600020.SH,600020,20251209,91505060,0,44671,A,S,45000,50000,
600020.SH,600020,20251209,91505250,0,45413,A,S,46800,8000,
600020.SH,600020,20251209,91505250,0,45675,A,S,46300,8000,
600020.SH,600020,20251209,91505250,0,45713,A,S,45800,8000,
600020.SH,600020,20251209,91505250,0,46323,A,S,44800,20000,
600020.SH,600020,20251209,91505250,0,46324,A,S,44900,20000,
600020.SH,600020,20251209,91505250,0,46325,A,S,45000,14600,
600020.SH,600020,20251209,91505250,0,46339,A,S,44700,20000,
600020.SH,600020,20251209,91505380,0,47159,A,S,45600,400,
600020.SH,600020,20251209,91505380,0,47361,A,S,44700,400,
600020.SH,600020,20251209,91505380,0,47522,A,B,43800,10000,
600020.SH,600020,20251209,91505380,0,47655,A,S,44700,20000,
600020.SH,600020,20251209,91505380,0,47656,A,S,44900,20000,
600020.SH,600020,20251209,91505390,0,47674,A,S,45000,20000,
600020.SH,600020,20251209,91505390,0,47898,A,S,47300,500,
600020.SH,600020,20251209,91505390,0,47995,A,S,44900,20000,
600020.SH,600020,20251209,91505390,0,48037,A,S,45300,10000,
600020.SH,600020,20251209,91505390,0,48057,A,S,44700,20000,
600020.SH,600020,20251209,91505390,0,48079,A,S,44800,20000,
600020.SH,600020,20251209,91505390,0,48119,A,S,44900,20000,
600020.SH,600020,20251209,91505530,0,49111,A,S,44800,20000,
600020.SH,600020,20251209,91505530,0,49118,A,S,44900,20000,
600020.SH,600020,20251209,91505530,0,49127,A,S,45000,19500,
600020.SH,600020,20251209,91505530,0,49170,A,S,44900,20000,
600020.SH,600020,20251209,91505530,0,49180,A,S,45000,14500,
600020.SH,600020,20251209,91505530,0,49651,A,B,44300,100,
600020.SH,600020,20251209,91505530,0,49671,A,B,44100,100,
600020.SH,600020,20251209,91505530,0,50131,A,S,48800,1100,
600020.SH,600020,20251209,91505530,0,51057,A,B,44100,80600,
600020.SH,600020,20251209,91505660,0,51379,A,S,48600,500,
600020.SH,600020,20251209,91505760,0,52515,A,S,45400,3000,
600020.SH,600020,20251209,91505770,0,54044,A,B,44400,20100,
600020.SH,600020,20251209,91505910,0,55090,A,B,44400,100,
600020.SH,600020,20251209,91505910,0,55114,A,B,44200,100,
600020.SH,600020,20251209,91505910,0,55133,A,B,44000,100,
600020.SH,600020,20251209,91505910,0,55152,A,S,44700,100,
600020.SH,600020,20251209,91505910,0,55174,A,S,44900,100,
600020.SH,600020,20251209,91505910,0,56211,A,S,45400,3000,
600020.SH,600020,20251209,91505910,0,56232,A,B,44000,1000,
600020.SH,600020,20251209,91506060,0,56720,A,S,44600,100,
600020.SH,600020,20251209,91506060,0,56761,A,S,44800,100,
600020.SH,600020,20251209,91506210,0,59692,A,B,43000,500,
600020.SH,600020,20251209,91506210,0,59748,A,S,47000,300,
600020.SH,600020,20251209,91506350,0,61226,A,S,47900,700,
600020.SH,600020,20251209,91506490,0,63378,A,S,46900,2600,
600020.SH,600020,20251209,91506490,0,63379,A,S,47900,2600,
600020.SH,600020,20251209,91506490,0,63380,A,B,41600,600,
600020.SH,600020,20251209,91506490,0,63381,A,B,41100,600,
600020.SH,600020,20251209,91506490,0,63383,A,B,40600,600,
600020.SH,600020,20251209,91506490,0,63384,A,B,40000,1000,
600020.SH,600020,20251209,91506490,0,63400,A,S,48200,5100,
600020.SH,600020,20251209,91506660,0,65189,A,S,45300,2300,
600020.SH,600020,20251209,91506660,0,65206,A,B,43800,2400,
600020.SH,600020,20251209,91506810,0,66595,A,B,41800,500,
600020.SH,600020,20251209,91506960,0,67807,A,B,41800,1000,
600020.SH,600020,20251209,91506960,0,67836,A,S,48600,500,
600020.SH,600020,20251209,91506990,0,68459,A,B,43800,1000,
600020.SH,600020,20251209,91507100,0,70175,A,B,41800,500,
600020.SH,600020,20251209,91507100,0,70375,A,B,43000,100,
600020.SH,600020,20251209,91507240,0,71676,A,S,46000,50000,
600020.SH,600020,20251209,91507240,0,72107,A,S,48800,100,
600020.SH,600020,20251209,91507240,0,72164,A,S,44700,5000,
600020.SH,600020,20251209,91507240,0,72201,A,S,44800,5000,
600020.SH,600020,20251209,91507240,0,72213,A,S,44900,5000,
600020.SH,600020,20251209,91507240,0,72232,A,S,45000,5000,
600020.SH,600020,20251209,91507240,0,72233,A,S,45100,5000,
600020.SH,600020,20251209,91507240,0,72241,A,S,45200,5000,
600020.SH,600020,20251209,91507240,0,72259,A,S,45300,5000,
600020.SH,600020,20251209,91507240,0,72281,A,S,45400,5000,
600020.SH,600020,20251209,91507240,0,72288,A,S,45500,5000,
600020.SH,600020,20251209,91507240,0,72298,A,S,45600,5000,
600020.SH,600020,20251209,91507240,0,72322,A,B,44300,5000,
600020.SH,600020,20251209,91507240,0,72331,A,B,44200,5000,
600020.SH,600020,20251209,91507240,0,72341,A,B,44100,5000,
600020.SH,600020,20251209,91507240,0,72355,A,B,44000,5000,
600020.SH,600020,20251209,91507240,0,72385,A,B,43900,5000,
600020.SH,600020,20251209,91507240,0,72401,A,B,43800,5000,
600020.SH,600020,20251209,91507240,0,72595,A,S,47300,5000,
600020.SH,600020,20251209,91507560,0,75665,A,S,44300,1600,
600020.SH,600020,20251209,91507560,0,75829,A,S,48000,5500,
600020.SH,600020,20251209,91507560,0,76132,A,S,46500,800,
600020.SH,600020,20251209,91507560,0,76385,A,B,44200,1000,
600020.SH,600020,20251209,91507560,0,76425,A,S,45500,800,
600020.SH,600020,20251209,91507560,0,76434,A,S,47500,800,
600020.SH,600020,20251209,91507700,0,78494,A,S,48800,700,
600020.SH,600020,20251209,91507700,0,78855,A,S,45800,1500,
600020.SH,600020,20251209,91507860,0,80125,A,S,45000,4800,
600020.SH,600020,20251209,91507860,0,81258,A,S,48500,6000,
600020.SH,600020,20251209,91508000,0,81620,A,S,48700,3000,
600020.SH,600020,20251209,91508000,0,81621,A,S,48800,6000,
600020.SH,600020,20251209,91508000,0,81633,A,S,48800,1900,
600020.SH,600020,20251209,91508120,0,84242,A,S,48800,3000,
600020.SH,600020,20251209,91508120,0,84250,A,B,44000,7800,
600020.SH,600020,20251209,91508260,0,84746,A,B,42100,700,
600020.SH,600020,20251209,91508260,0,84998,A,B,42000,2400,
600020.SH,600020,20251209,91508360,0,86341,A,S,48300,500,
600020.SH,600020,20251209,91508620,0,87867,A,B,43600,30000,
600020.SH,600020,20251209,91508700,0,88829,A,S,45000,2000,
600020.SH,600020,20251209,91508700,0,88830,A,B,44000,2000,
600020.SH,600020,20251209,91508910,0,89729,A,S,44700,10000,
