万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000011.SZ,000011,20251209,91633640,306786,C,0, ,0,3000,55546,0,
000011.SZ,000011,20251209,92500000,555775,0,0,S,93800,200,508106,423777,
000011.SZ,000011,20251209,92500000,555776,0,0,B,93800,100,508106,533974,
000011.SZ,000011,20251209,92500000,555777,0,0,B,93800,2700,508106,553802,
000011.SZ,000011,20251209,92500000,555778,0,0,B,93800,3000,535260,553802,
000011.SZ,000011,20251209,92500000,555779,0,0,B,93800,100,423201,553802,
000011.SZ,000011,20251209,92500000,555780,0,0,B,93800,1000,383634,553802,
000011.SZ,000011,20251209,92500000,555781,0,0,B,93800,1000,388014,553802,
000011.SZ,000011,20251209,92500000,555782,0,0,B,93800,1600,549643,553802,
000011.SZ,000011,20251209,92500000,555783,0,0,B,93800,200,553320,553802,
000011.SZ,000011,20251209,92500000,555784,0,0,B,93800,300,528908,553802,
000011.SZ,000011,20251209,92500000,555785,0,0,B,93800,200,529126,553802,
000011.SZ,000011,20251209,92500000,555786,0,0,B,93800,100,529126,553601,
000011.SZ,000011,20251209,92500000,555787,0,0,S,93800,300,531875,526636,
000011.SZ,000011,20251209,92500000,555788,0,0,B,93800,200,164249,526636,
000011.SZ,000011,20251209,92500000,555789,0,0,S,93800,800,164249,20128,
000011.SZ,000011,20251209,92500000,555790,0,0,S,93800,1000,352468,20128,
000011.SZ,000011,20251209,92500000,555791,0,0,S,93800,1000,399698,20128,
000011.SZ,000011,20251209,92500000,555792,0,0,S,93800,1000,406229,20128,
000011.SZ,000011,20251209,92500000,555793,0,0,S,93800,1000,441280,20128,
000011.SZ,000011,20251209,92500000,555794,0,0,S,93800,1000,450553,20128,
000011.SZ,000011,20251209,92500000,555795,0,0,S,93800,300,510758,20128,
000011.SZ,000011,20251209,92500000,555796,0,0,S,93800,2200,510758,192727,
000011.SZ,000011,20251209,92500000,555797,0,0,S,93800,200,510758,246569,
000011.SZ,000011,20251209,92500000,555798,0,0,S,93800,100,510758,187413,
000011.SZ,000011,20251209,92500000,555799,0,0,S,93800,200,510758,509962,
000011.SZ,000011,20251209,92500000,555800,0,0,S,93800,1500,520265,509962,
000011.SZ,000011,20251209,92500000,555801,0,0,S,93800,1500,534740,509962,
000011.SZ,000011,20251209,92500000,555802,0,0,B,93800,200,482620,509962,
000011.SZ,000011,20251209,92500000,555803,0,0,B,93800,2900,482620,523342,
000011.SZ,000011,20251209,92500000,555804,0,0,B,93800,300,482620,532965,
000011.SZ,000011,20251209,93000180,741757,0,0,B,93800,500,482620,741756,
000011.SZ,000011,20251209,93000180,741758,0,0,B,93800,2600,527249,741756,
000011.SZ,000011,20251209,93000230,761424,0,0,B,93800,100,527249,761423,
000011.SZ,000011,20251209,93000440,817023,0,0,S,93700,200,817022,458378,
000011.SZ,000011,20251209,93000520,830750,0,0,B,93800,100,527249,830749,
000011.SZ,000011,20251209,93000640,850350,0,0,B,93800,200,527249,850349,
000011.SZ,000011,20251209,93000650,852015,0,0,B,93800,600,527249,852014,
000011.SZ,000011,20251209,93000880,888298,0,0,B,93800,400,527249,888297,
000011.SZ,000011,20251209,93000880,888299,0,0,B,93800,300,760282,888297,
000011.SZ,000011,20251209,93000900,892198,0,0,B,93800,600,760282,892197,
000011.SZ,000011,20251209,93001300,940375,0,0,B,93800,600,760282,940374,
000011.SZ,000011,20251209,93001570,962465,0,0,B,93800,500,760282,962464,
000011.SZ,000011,20251209,93001590,964681,0,0,S,93700,600,964680,458378,
000011.SZ,000011,20251209,93001610,965796,C,0, ,0,400,0,965782,
000011.SZ,000011,20251209,93001820,985732,0,0,B,93800,100,760282,985731,
000011.SZ,000011,20251209,93001820,985733,0,0,B,93800,600,855976,985731,
