万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000048.SZ,000048,20251209,91501930,216930,C,0, ,0,4900,0,216929,
000048.SZ,000048,20251209,91608570,340168,C,0, ,0,400,0,209896,
000048.SZ,000048,20251209,91621470,343964,C,0, ,0,1000,0,200984,
000048.SZ,000048,20251209,91640070,349969,C,0, ,0,1500,0,75313,
000048.SZ,000048,20251209,91703380,357668,C,0, ,0,6500,170327,0,
000048.SZ,000048,20251209,91711100,360226,C,0, ,0,2000,0,200942,
000048.SZ,000048,20251209,91714370,361318,C,0, ,0,100,0,336900,
000048.SZ,000048,20251209,91717320,362344,C,0, ,0,5000,0,314272,
000048.SZ,000048,20251209,91817740,384691,C,0, ,0,200,0,379451,
000048.SZ,000048,20251209,91833090,390580,C,0, ,0,1000,0,328228,
000048.SZ,000048,20251209,91913320,406578,C,0, ,0,2000,0,398323,
000048.SZ,000048,20251209,91953100,423758,C,0, ,0,200,198488,0,
000048.SZ,000048,20251209,92500000,599207,0,0,S,136000,300,224984,138582,
000048.SZ,000048,20251209,92500000,599208,0,0,S,136000,200,446804,138582,
000048.SZ,000048,20251209,92500000,599209,0,0,S,136000,400,454245,138582,
000048.SZ,000048,20251209,92500000,599210,0,0,S,136000,700,454245,144801,
000048.SZ,000048,20251209,92500000,599211,0,0,S,136000,1400,454245,216941,
000048.SZ,000048,20251209,92500000,599212,0,0,S,136000,100,378221,216941,
000048.SZ,000048,20251209,92500000,599213,0,0,S,136000,1500,554839,216941,
000048.SZ,000048,20251209,92500000,599214,0,0,B,136000,500,13059,216941,
000048.SZ,000048,20251209,92500000,599215,0,0,S,136000,1200,417725,216941,
000048.SZ,000048,20251209,92500000,599216,0,0,S,136000,800,417725,243833,
000048.SZ,000048,20251209,92500000,599217,0,0,S,136000,2000,581792,243833,
000048.SZ,000048,20251209,92500000,599218,0,0,S,136000,300,514529,243833,
000048.SZ,000048,20251209,92500000,599219,0,0,S,136000,1000,589232,243833,
000048.SZ,000048,20251209,92500000,599220,0,0,S,136000,900,589232,258532,
000048.SZ,000048,20251209,92500000,599221,0,0,S,136000,200,589232,434688,
000048.SZ,000048,20251209,92500000,599222,0,0,S,136000,400,589232,487411,
000048.SZ,000048,20251209,92500000,599223,0,0,S,136000,300,589232,510073,
000048.SZ,000048,20251209,92500000,599224,0,0,S,136000,5400,572960,483800,
000048.SZ,000048,20251209,92500000,599225,0,0,S,136000,600,574319,483800,
000048.SZ,000048,20251209,92500000,599226,0,0,B,136000,100,412939,483800,
000048.SZ,000048,20251209,92500000,599227,0,0,B,136000,5100,47287,483800,
