万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000065.SZ,000065,20251209,91502010,191367,C,0, ,0,10000,191366,0,
000065.SZ,000065,20251209,91555750,295326,C,0, ,0,1400,201891,0,
000065.SZ,000065,20251209,91727490,322422,C,0, ,0,400,0,308036,
000065.SZ,000065,20251209,91732510,323935,C,0, ,0,5500,320185,0,
000065.SZ,000065,20251209,91735380,324831,C,0, ,0,200,279234,0,
000065.SZ,000065,20251209,91738010,325634,C,0, ,0,49000,311384,0,
000065.SZ,000065,20251209,91757530,331756,C,0, ,0,16000,0,324959,
000065.SZ,000065,20251209,91822230,339983,C,0, ,0,2000,0,13277,
000065.SZ,000065,20251209,91823990,340529,C,0, ,0,2200,253749,0,
000065.SZ,000065,20251209,91920590,361629,C,0, ,0,38500,286612,0,
000065.SZ,000065,20251209,91953210,374424,C,0, ,0,2000,0,116352,
000065.SZ,000065,20251209,92500000,556222,0,0,S,125400,4500,492413,329264,
000065.SZ,000065,20251209,92500000,556223,0,0,S,125400,9900,551844,329264,
000065.SZ,000065,20251209,92500000,556224,0,0,S,125400,100,551844,401458,
000065.SZ,000065,20251209,92500000,556225,0,0,S,125400,400,551844,545042,
000065.SZ,000065,20251209,92500000,556226,0,0,S,125400,500,551844,548024,
000065.SZ,000065,20251209,92500000,556227,0,0,S,125400,1800,551844,547122,
000065.SZ,000065,20251209,92500000,556228,0,0,S,125400,5700,551844,547438,
000065.SZ,000065,20251209,92500000,556229,0,0,S,125400,1500,551844,546935,
000065.SZ,000065,20251209,92500000,556230,0,0,B,125400,700,544891,546935,
000065.SZ,000065,20251209,92500000,556231,0,0,B,125400,400,324834,546935,
000065.SZ,000065,20251209,92500000,556232,0,0,B,125400,6200,545600,546935,
000065.SZ,000065,20251209,92500000,556233,0,0,B,125400,100,279237,546935,
000065.SZ,000065,20251209,92500000,556234,0,0,B,125400,200,541254,546935,
000065.SZ,000065,20251209,92500000,556235,0,0,B,125400,1300,543239,546935,
000065.SZ,000065,20251209,92500000,556236,0,0,B,125400,100,543356,546935,
000065.SZ,000065,20251209,92500000,556237,0,0,B,125400,100,543580,546935,
000065.SZ,000065,20251209,92500000,556238,0,0,B,125400,100,545615,546935,
000065.SZ,000065,20251209,92500000,556239,0,0,B,125400,200,545719,546935,
000065.SZ,000065,20251209,92500000,556240,0,0,S,125400,200,549232,546935,
000065.SZ,000065,20251209,92500000,556241,0,0,S,125400,500,549838,546935,
000065.SZ,000065,20251209,92500000,556242,0,0,B,125400,3700,452080,546935,
000065.SZ,000065,20251209,92500000,556243,0,0,B,125400,700,452080,534987,
000065.SZ,000065,20251209,92500000,556244,0,0,B,125400,3900,318982,534987,
000065.SZ,000065,20251209,92500000,556245,0,0,B,125400,900,318982,535055,
000065.SZ,000065,20251209,92500000,556246,0,0,B,125400,1200,318982,535338,
000065.SZ,000065,20251209,92500000,556247,0,0,B,125400,500,318982,535546,
000065.SZ,000065,20251209,92500000,556248,0,0,B,125400,600,520849,535823,
000065.SZ,000065,20251209,92500000,556249,0,0,B,125400,100,531641,535823,
000065.SZ,000065,20251209,92500000,556250,0,0,B,125400,100,378408,535823,
000065.SZ,000065,20251209,92500000,556251,0,0,B,125400,300,401124,536265,
000065.SZ,000065,20251209,92500000,556252,0,0,B,125400,800,485408,536265,
000065.SZ,000065,20251209,92500000,556253,0,0,B,125400,3200,485408,553807,
000065.SZ,000065,20251209,92500000,556254,0,0,B,125400,100,498420,553807,
000065.SZ,000065,20251209,92500000,556255,0,0,B,125400,4300,525215,553807,
000065.SZ,000065,20251209,92500000,556256,0,0,B,125400,27300,525215,546960,
000065.SZ,000065,20251209,92500000,556257,0,0,B,125400,2000,532687,546960,
000065.SZ,000065,20251209,92500000,556258,0,0,B,125400,100,326915,546960,
000065.SZ,000065,20251209,92500000,556259,0,0,B,125400,500,499374,546960,
000065.SZ,000065,20251209,92500000,556260,0,0,B,125400,8200,484585,546960,
000065.SZ,000065,20251209,92500000,556261,0,0,B,125400,2500,484585,546961,
000065.SZ,000065,20251209,92500000,556262,0,0,B,125400,3800,484585,550639,
000065.SZ,000065,20251209,92500000,556263,0,0,S,125400,2100,484585,379581,
000065.SZ,000065,20251209,92500000,556264,0,0,B,125400,100,484585,553270,
000065.SZ,000065,20251209,92500000,556265,0,0,B,125400,5200,484585,553329,
000065.SZ,000065,20251209,92500000,556266,0,0,B,125400,100,484585,553338,
000065.SZ,000065,20251209,92500000,556267,0,0,S,125400,8000,484585,392145,
000065.SZ,000065,20251209,92500000,556268,0,0,S,125400,2100,484585,407745,
000065.SZ,000065,20251209,92500000,556269,0,0,S,125400,600,484585,465953,
000065.SZ,000065,20251209,92500000,556270,0,0,B,125400,7300,484585,539951,
000065.SZ,000065,20251209,92500000,556271,0,0,B,125400,800,529379,539951,
000065.SZ,000065,20251209,92500000,556272,0,0,B,125400,200,529379,540220,
000065.SZ,000065,20251209,92500000,556273,0,0,B,125400,100,529379,540829,
000065.SZ,000065,20251209,92500000,556274,0,0,B,125400,200,529379,541276,
