万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000020.SZ,000020,20251209,91500060,8739,C,0, ,0,1300,0,8731,
000020.SZ,000020,20251209,91500190,59526,C,0, ,0,500,0,51428,
000020.SZ,000020,20251209,91500550,115746,C,0, ,0,400,0,25081,
000020.SZ,000020,20251209,91500610,122094,C,0, ,0,300,0,45794,
000020.SZ,000020,20251209,91503980,285522,C,0, ,0,100,0,285513,
000020.SZ,000020,20251209,91505270,301146,C,0, ,0,500,0,301145,
000020.SZ,000020,20251209,91508760,318467,C,0, ,0,200,0,208162,
000020.SZ,000020,20251209,91514870,324968,C,0, ,0,300,0,297185,
000020.SZ,000020,20251209,91518400,325754,C,0, ,0,3600,0,85766,
000020.SZ,000020,20251209,91520790,326422,C,0, ,0,3600,0,85765,
000020.SZ,000020,20251209,91521190,326528,C,0, ,0,1600,0,285656,
000020.SZ,000020,20251209,91523290,326966,C,0, ,0,500,0,9510,
000020.SZ,000020,20251209,91524320,327207,C,0, ,0,500,0,83221,
000020.SZ,000020,20251209,91525100,327368,C,0, ,0,3900,0,178944,
000020.SZ,000020,20251209,91525770,327533,C,0, ,0,1600,0,33710,
000020.SZ,000020,20251209,91528800,328221,C,0, ,0,400,0,23927,
000020.SZ,000020,20251209,91529270,328342,C,0, ,0,300,0,16223,
000020.SZ,000020,20251209,91529370,328375,C,0, ,0,500,0,16224,
000020.SZ,000020,20251209,91529870,328470,C,0, ,0,1200,0,328013,
000020.SZ,000020,20251209,91531310,328858,C,0, ,0,17200,0,3751,
000020.SZ,000020,20251209,91537280,330369,C,0, ,0,500,0,74214,
000020.SZ,000020,20251209,91537930,330503,C,0, ,0,300,0,10296,
000020.SZ,000020,20251209,91538800,330742,C,0, ,0,600,0,9373,
000020.SZ,000020,20251209,91542670,331839,C,0, ,0,800,0,9778,
000020.SZ,000020,20251209,91543760,332177,C,0, ,0,1600,0,32730,
000020.SZ,000020,20251209,91544640,332418,C,0, ,0,200,321445,0,
000020.SZ,000020,20251209,91546930,333076,C,0, ,0,200,0,133681,
000020.SZ,000020,20251209,91557530,336347,C,0, ,0,400,0,115750,
000020.SZ,000020,20251209,91558110,336531,C,0, ,0,13100,0,334768,
000020.SZ,000020,20251209,91559150,336846,C,0, ,0,200,0,66539,
000020.SZ,000020,20251209,91601070,337445,C,0, ,0,100,0,299764,
000020.SZ,000020,20251209,91601070,337447,C,0, ,0,157400,0,32359,
000020.SZ,000020,20251209,91605500,339166,C,0, ,0,700,0,5183,
000020.SZ,000020,20251209,91607100,339696,C,0, ,0,5300,0,320468,
000020.SZ,000020,20251209,91607110,339705,C,0, ,0,1000,0,318530,
000020.SZ,000020,20251209,91611890,341178,C,0, ,0,300,181205,0,
000020.SZ,000020,20251209,91618180,343008,C,0, ,0,263800,0,5877,
000020.SZ,000020,20251209,91621020,343838,C,0, ,0,21300,0,9513,
000020.SZ,000020,20251209,91621240,343887,C,0, ,0,200,0,304443,
000020.SZ,000020,20251209,91622750,344325,C,0, ,0,500,0,238214,
000020.SZ,000020,20251209,91622980,344398,C,0, ,0,600,0,121169,
000020.SZ,000020,20251209,91624280,344810,C,0, ,0,246100,0,4116,
000020.SZ,000020,20251209,91626550,345577,C,0, ,0,1100,0,84379,
000020.SZ,000020,20251209,91626610,345602,C,0, ,0,100,0,312989,
000020.SZ,000020,20251209,91626620,345607,C,0, ,0,200,0,267277,
000020.SZ,000020,20251209,91627550,345897,C,0, ,0,12700,0,285793,
000020.SZ,000020,20251209,91628030,346051,C,0, ,0,5800,0,102770,
000020.SZ,000020,20251209,91630090,346692,C,0, ,0,200,0,74597,
000020.SZ,000020,20251209,91630870,346931,C,0, ,0,500,0,9516,
000020.SZ,000020,20251209,91638910,349601,C,0, ,0,2000,0,227538,
000020.SZ,000020,20251209,91642200,350587,C,0, ,0,31200,0,24646,
000020.SZ,000020,20251209,91642210,350592,C,0, ,0,1400,0,307658,
000020.SZ,000020,20251209,91646980,352086,C,0, ,0,400,0,286080,
000020.SZ,000020,20251209,91647120,352142,C,0, ,0,500,0,349299,
000020.SZ,000020,20251209,91653870,354367,C,0, ,0,100,0,229925,
000020.SZ,000020,20251209,91655450,354870,C,0, ,0,400,0,141905,
000020.SZ,000020,20251209,91658400,355933,C,0, ,0,600,0,45457,
000020.SZ,000020,20251209,91659530,356326,C,0, ,0,33800,0,3759,
000020.SZ,000020,20251209,91705620,358389,C,0, ,0,700,0,74352,
000020.SZ,000020,20251209,91709180,359553,C,0, ,0,200,0,116583,
000020.SZ,000020,20251209,91711300,360284,C,0, ,0,500,0,1673,
000020.SZ,000020,20251209,91712930,360846,C,0, ,0,5400,0,18604,
000020.SZ,000020,20251209,91716730,362150,C,0, ,0,1500,0,338107,
000020.SZ,000020,20251209,91716790,362171,C,0, ,0,500,0,37770,
000020.SZ,000020,20251209,91723620,364610,C,0, ,0,300,0,114463,
000020.SZ,000020,20251209,91723620,364611,C,0, ,0,300,0,143151,
000020.SZ,000020,20251209,91724410,364895,C,0, ,0,1600,0,161052,
000020.SZ,000020,20251209,91727500,366013,C,0, ,0,1300,0,64812,
000020.SZ,000020,20251209,91729170,366560,C,0, ,0,500,0,26854,
000020.SZ,000020,20251209,91729200,366574,C,0, ,0,1000,342191,0,
000020.SZ,000020,20251209,91729480,366665,C,0, ,0,1100,0,61518,
000020.SZ,000020,20251209,91732040,367617,C,0, ,0,900,0,199034,
000020.SZ,000020,20251209,91737780,369705,C,0, ,0,5500,0,5862,
000020.SZ,000020,20251209,91738500,369972,C,0, ,0,700,364191,0,
000020.SZ,000020,20251209,91739560,370342,C,0, ,0,37700,0,1369,
000020.SZ,000020,20251209,91741500,371031,C,0, ,0,800,0,72901,
000020.SZ,000020,20251209,91743240,371709,C,0, ,0,700,0,29883,
000020.SZ,000020,20251209,91747130,373178,C,0, ,0,500,0,35741,
000020.SZ,000020,20251209,91750720,374541,C,0, ,0,300,342584,0,
000020.SZ,000020,20251209,91751990,375065,C,0, ,0,400,363385,0,
000020.SZ,000020,20251209,91752570,375251,C,0, ,0,600,0,51266,
000020.SZ,000020,20251209,91752710,375289,C,0, ,0,5300,0,24243,
000020.SZ,000020,20251209,91755260,376229,C,0, ,0,5500,0,8502,
000020.SZ,000020,20251209,91756570,376685,C,0, ,0,100,0,292955,
000020.SZ,000020,20251209,91758520,377427,C,0, ,0,100,0,54786,
000020.SZ,000020,20251209,91759490,377770,C,0, ,0,1300,0,44490,
000020.SZ,000020,20251209,91759710,377854,C,0, ,0,500,0,96201,
000020.SZ,000020,20251209,91800170,378021,C,0, ,0,5800,8297,0,
000020.SZ,000020,20251209,91800190,378037,C,0, ,0,10200,3688,0,
000020.SZ,000020,20251209,91800200,378055,C,0, ,0,7200,6528,0,
000020.SZ,000020,20251209,91800280,378091,C,0, ,0,10800,6530,0,
000020.SZ,000020,20251209,91801250,378502,C,0, ,0,2000,17666,0,
000020.SZ,000020,20251209,91802580,379006,C,0, ,0,1500,0,40434,
000020.SZ,000020,20251209,91803100,379175,C,0, ,0,200,289258,0,
000020.SZ,000020,20251209,91805220,379887,C,0, ,0,5500,0,54377,
000020.SZ,000020,20251209,91811950,382436,C,0, ,0,500,0,23209,
000020.SZ,000020,20251209,91813530,383034,C,0, ,0,3900,0,72902,
000020.SZ,000020,20251209,91814980,383631,C,0, ,0,500,0,63838,
000020.SZ,000020,20251209,91819080,385206,C,0, ,0,1200,0,206909,
000020.SZ,000020,20251209,91819750,385460,C,0, ,0,3000,342145,0,
000020.SZ,000020,20251209,91820060,385588,C,0, ,0,300,378451,0,
000020.SZ,000020,20251209,91827460,388306,C,0, ,0,100,385492,0,
000020.SZ,000020,20251209,91830660,389599,C,0, ,0,60000,0,2758,
000020.SZ,000020,20251209,91830730,389627,C,0, ,0,200,0,40580,
000020.SZ,000020,20251209,91835160,391344,C,0, ,0,100,0,146617,
000020.SZ,000020,20251209,91836160,391707,C,0, ,0,600,0,133615,
000020.SZ,000020,20251209,91838970,392775,C,0, ,0,3700,0,301456,
000020.SZ,000020,20251209,91842640,394203,C,0, ,0,1000,0,132656,
000020.SZ,000020,20251209,91847780,396203,C,0, ,0,300,388693,0,
000020.SZ,000020,20251209,91849830,396966,C,0, ,0,1200,346415,0,
000020.SZ,000020,20251209,91901590,401749,C,0, ,0,700,352999,0,
000020.SZ,000020,20251209,91901700,401814,C,0, ,0,100,0,48011,
000020.SZ,000020,20251209,91902020,401951,C,0, ,0,1000,99303,0,
000020.SZ,000020,20251209,91904060,402763,C,0, ,0,2500,0,24705,
000020.SZ,000020,20251209,91911410,405796,C,0, ,0,1100,0,29048,
000020.SZ,000020,20251209,91916710,407969,C,0, ,0,300,398846,0,
000020.SZ,000020,20251209,91917130,408153,C,0, ,0,200,0,48697,
000020.SZ,000020,20251209,91917390,408260,C,0, ,0,200,0,403447,
000020.SZ,000020,20251209,91924970,411509,C,0, ,0,600,64362,0,
000020.SZ,000020,20251209,91926100,412048,C,0, ,0,2500,0,398569,
000020.SZ,000020,20251209,91927790,412758,C,0, ,0,300,0,263534,
000020.SZ,000020,20251209,91931480,414367,C,0, ,0,100,0,368697,
000020.SZ,000020,20251209,91935580,416182,C,0, ,0,8000,0,291178,
000020.SZ,000020,20251209,91936580,416607,C,0, ,0,2000,0,337617,
