万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000020.SZ,000020,20251209,91500000,0,352,0,B,189100,2700,
000020.SZ,000020,20251209,91500000,0,1369,0,B,189100,37700,
000020.SZ,000020,20251209,91500000,0,1673,0,B,189100,500,
000020.SZ,000020,20251209,91500000,0,2758,0,B,189100,60000,
000020.SZ,000020,20251209,91500040,0,3688,0,S,154700,10200,
000020.SZ,000020,20251209,91500040,0,3751,0,B,189100,17200,
000020.SZ,000020,20251209,91500040,0,3759,0,B,189100,33800,
000020.SZ,000020,20251209,91500050,0,4116,0,B,189100,246100,
000020.SZ,000020,20251209,91500050,0,4328,0,S,189100,100,
000020.SZ,000020,20251209,91500050,0,5183,0,B,189100,700,
000020.SZ,000020,20251209,91500060,0,5862,0,B,189100,5500,
000020.SZ,000020,20251209,91500060,0,5877,0,B,189100,263800,
000020.SZ,000020,20251209,91500060,0,6014,0,B,189100,500,
000020.SZ,000020,20251209,91500060,0,6294,0,B,164100,41900,
000020.SZ,000020,20251209,91500060,0,6528,0,S,154700,7200,
000020.SZ,000020,20251209,91500060,0,6530,0,S,154700,10800,
000020.SZ,000020,20251209,91500060,0,6774,0,B,189100,200,
000020.SZ,000020,20251209,91500060,0,7862,0,B,174500,600,
000020.SZ,000020,20251209,91500060,0,7863,0,B,174500,5800,
000020.SZ,000020,20251209,91500060,0,8297,0,S,154700,5800,
000020.SZ,000020,20251209,91500060,0,8502,0,B,189100,5500,
000020.SZ,000020,20251209,91500060,0,8731,0,B,189100,1300,
000020.SZ,000020,20251209,91500060,0,9373,0,B,189100,600,
000020.SZ,000020,20251209,91500060,0,9444,0,B,189100,800,
000020.SZ,000020,20251209,91500070,0,9510,0,B,189100,500,
000020.SZ,000020,20251209,91500070,0,9513,0,B,189100,21300,
000020.SZ,000020,20251209,91500070,0,9516,0,B,189100,500,
000020.SZ,000020,20251209,91500070,0,9778,0,B,171900,800,
000020.SZ,000020,20251209,91500070,0,10188,0,B,170200,900,
000020.SZ,000020,20251209,91500070,0,10296,0,B,189100,300,
000020.SZ,000020,20251209,91500070,0,10426,0,B,171900,100,
000020.SZ,000020,20251209,91500070,0,10935,0,B,165200,600,
000020.SZ,000020,20251209,91500070,0,10954,0,B,160600,900,
000020.SZ,000020,20251209,91500080,0,13916,0,S,189100,800,
000020.SZ,000020,20251209,91500080,0,15950,0,B,189100,1100,
000020.SZ,000020,20251209,91500080,0,16223,0,B,189100,300,
000020.SZ,000020,20251209,91500080,0,16224,0,B,155500,500,
000020.SZ,000020,20251209,91500080,0,16316,0,B,189100,600,
000020.SZ,000020,20251209,91500080,0,16411,0,B,170100,1300,
000020.SZ,000020,20251209,91500080,0,16611,0,B,164100,600,
000020.SZ,000020,20251209,91500080,0,17666,0,S,188800,2000,
