万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600054.SH,600054,20251209,91400360,0,0,S,I,0,0,
600054.SH,600054,20251209,91500260,0,2156,A,S,113900,9000,
600054.SH,600054,20251209,91500260,0,2193,A,B,112300,1000,
600054.SH,600054,20251209,91500410,0,3912,A,S,124500,100,
600054.SH,600054,20251209,91501420,0,4969,A,B,112000,1700,
600054.SH,600054,20251209,91501720,0,7302,A,S,113700,100,
600054.SH,600054,20251209,91501720,0,7325,A,S,114700,200,
600054.SH,600054,20251209,91501720,0,7352,A,B,112700,100,
600054.SH,600054,20251209,91501720,0,7400,A,B,111700,200,
600054.SH,600054,20251209,91501770,0,8082,A,S,124500,4000,
600054.SH,600054,20251209,91501770,0,8330,A,S,124000,200,
600054.SH,600054,20251209,91501910,0,10261,A,B,105000,2000,
600054.SH,600054,20251209,91501910,0,10454,A,S,113200,1200,
600054.SH,600054,20251209,91501910,0,10843,A,S,117900,2000,
600054.SH,600054,20251209,91501910,0,11615,A,B,110800,600,
600054.SH,600054,20251209,91501910,0,11701,A,S,123800,1300,
600054.SH,600054,20251209,91502080,0,12223,A,S,123800,300,
600054.SH,600054,20251209,91502080,0,12507,A,S,124200,2600,
600054.SH,600054,20251209,91502080,0,12536,A,S,117300,200,
600054.SH,600054,20251209,91502080,0,12548,A,S,120300,200,
600054.SH,600054,20251209,91502080,0,13170,A,S,124500,1700,
600054.SH,600054,20251209,91502080,0,13680,A,S,114700,200,
600054.SH,600054,20251209,91502080,0,13815,A,S,115900,200,
600054.SH,600054,20251209,91502200,0,14418,A,S,116800,10000,
600054.SH,600054,20251209,91502270,0,15199,A,S,117800,1100,
600054.SH,600054,20251209,91502270,0,15209,A,B,110900,100,
600054.SH,600054,20251209,91502270,0,15436,A,S,116000,1500,
600054.SH,600054,20251209,91502340,0,16379,A,B,113000,500,
600054.SH,600054,20251209,91502340,0,16437,A,S,119800,3000,
600054.SH,600054,20251209,91502340,0,16549,A,S,122700,800,
600054.SH,600054,20251209,91502420,0,17352,A,S,117600,500,
600054.SH,600054,20251209,91502450,0,17530,A,S,121200,600,
600054.SH,600054,20251209,91502450,0,17566,A,S,124500,300,
600054.SH,600054,20251209,91502470,0,17700,A,S,120900,800,
600054.SH,600054,20251209,91502470,0,17740,A,S,124400,1400,
600054.SH,600054,20251209,91502540,0,19325,A,S,113900,1000,
600054.SH,600054,20251209,91502540,0,19332,A,S,114900,1000,
600054.SH,600054,20251209,91502540,0,19337,A,S,115900,1000,
600054.SH,600054,20251209,91502590,0,19782,A,B,112100,1000,
600054.SH,600054,20251209,91502590,0,20180,A,S,124500,600,
600054.SH,600054,20251209,91502590,0,20536,A,S,117000,7000,
600054.SH,600054,20251209,91502720,0,22253,A,S,114300,50200,
600054.SH,600054,20251209,91502720,0,22269,A,B,112800,3600,
600054.SH,600054,20251209,91502720,0,22408,A,S,124500,900,
600054.SH,600054,20251209,91502720,0,22636,A,S,124500,500,
600054.SH,600054,20251209,91502720,0,22882,A,S,124500,500,
600054.SH,600054,20251209,91502720,0,22883,A,S,121700,300,
600054.SH,600054,20251209,91502850,0,23786,A,S,117600,1000,
600054.SH,600054,20251209,91502970,0,26077,A,S,119900,200,
600054.SH,600054,20251209,91502970,0,26883,A,S,124500,1300,
600054.SH,600054,20251209,91502970,0,26894,A,S,119500,200,
600054.SH,600054,20251209,91502970,0,27045,A,B,112800,1800,
600054.SH,600054,20251209,91502970,0,27048,A,B,112500,2200,
600054.SH,600054,20251209,91502970,0,27058,A,B,112200,5000,
600054.SH,600054,20251209,91502970,0,27067,A,S,115000,5000,
600054.SH,600054,20251209,91503100,0,27745,A,S,124500,47300,
600054.SH,600054,20251209,91503100,0,29049,A,B,108800,100,
600054.SH,600054,20251209,91503100,0,29301,A,B,112500,1000,
600054.SH,600054,20251209,91503220,0,29611,A,S,124400,1300,
600054.SH,600054,20251209,91503220,0,30749,A,S,116800,800,
600054.SH,600054,20251209,91503220,0,30783,A,S,119800,800,
600054.SH,600054,20251209,91503220,0,30784,A,S,124500,3000,
600054.SH,600054,20251209,91503220,0,31095,A,B,110000,800,
600054.SH,600054,20251209,91503350,0,31433,A,S,116000,800,
600054.SH,600054,20251209,91503610,0,36275,A,S,124500,2000,
600054.SH,600054,20251209,91503610,0,36336,A,S,117700,1700,
600054.SH,600054,20251209,91503750,0,38333,A,B,112100,100,
600054.SH,600054,20251209,91503750,0,38684,A,S,120800,2000,
600054.SH,600054,20251209,91503750,0,38707,A,S,121800,2000,
600054.SH,600054,20251209,91503910,0,40078,A,B,112800,4500,
600054.SH,600054,20251209,91503910,0,40210,A,S,113500,1000,
600054.SH,600054,20251209,91503910,0,40211,A,S,114000,1000,
600054.SH,600054,20251209,91503910,0,40212,A,S,114500,1000,
600054.SH,600054,20251209,91503910,0,40223,A,S,115000,1000,
600054.SH,600054,20251209,91503910,0,40238,A,B,112500,1000,
600054.SH,600054,20251209,91503910,0,40254,A,B,112000,1000,
600054.SH,600054,20251209,91503910,0,40264,A,B,111500,1000,
600054.SH,600054,20251209,91503910,0,41095,A,S,119800,4000,
600054.SH,600054,20251209,91504070,0,41440,A,S,116800,900,
600054.SH,600054,20251209,91504070,0,42405,A,B,114000,100,
600054.SH,600054,20251209,91504180,0,43970,A,B,106800,1000,
600054.SH,600054,20251209,91504340,0,45950,A,S,114900,8500,
600054.SH,600054,20251209,91504490,0,48108,A,S,117600,500,
600054.SH,600054,20251209,91504630,0,48738,A,S,113200,1000,
600054.SH,600054,20251209,91504630,0,48916,A,S,114900,100,
600054.SH,600054,20251209,91504630,0,48953,A,S,116900,200,
600054.SH,600054,20251209,91504630,0,48970,A,S,119900,200,
600054.SH,600054,20251209,91504780,0,50877,A,S,121500,300,
600054.SH,600054,20251209,91504780,0,51047,A,S,119500,50000,
600054.SH,600054,20251209,91504780,0,51540,A,S,124400,10000,
600054.SH,600054,20251209,91504780,0,52457,A,S,124400,300,
