万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600054.SH,600054,20251209,84507000,0,0,0,0,0,,,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600054.SH,600054,20251209,91401000,0,0,0,0,0,,,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600054.SH,600054,20251209,91501000,0,0,0,0,0,,,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114020,112110,9100,2700,0,0,0,0,0,
600054.SH,600054,20251209,91504000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,100,1100,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,118840,111660,193800,30400,0,0,0,0,0,
600054.SH,600054,20251209,91507000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,300,1900,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,119160,111270,308500,44400,0,0,0,0,0,
600054.SH,600054,20251209,91510000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,2200,8200,0,0,0,0,0,0,0,0,119280,111460,419500,86800,0,0,0,0,0,
600054.SH,600054,20251209,91513000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,2200,8200,0,0,0,0,0,0,0,0,118930,111760,525800,311200,0,0,0,0,0,
600054.SH,600054,20251209,91516000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,4400,6000,0,0,0,0,0,0,0,0,119020,111820,587900,562300,0,0,0,0,0,
600054.SH,600054,20251209,91519000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,4900,5700,0,0,0,0,0,0,0,0,118810,111740,666800,609200,0,0,0,0,0,
600054.SH,600054,20251209,91522000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118910,111750,714600,618900,0,0,0,0,0,
600054.SH,600054,20251209,91525000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118910,111750,719700,619000,0,0,0,0,0,
600054.SH,600054,20251209,91528000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118900,111750,720500,619000,0,0,0,0,0,
600054.SH,600054,20251209,91534000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118900,111740,720600,622100,0,0,0,0,0,
600054.SH,600054,20251209,91537000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118900,111740,721000,622500,0,0,0,0,0,
600054.SH,600054,20251209,91540000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118900,111740,721200,622600,0,0,0,0,0,
600054.SH,600054,20251209,91543000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118900,111740,721400,622700,0,0,0,0,0,
600054.SH,600054,20251209,91549000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118870,111740,728100,623600,0,0,0,0,0,
600054.SH,600054,20251209,91555000,0,0,0,0,0,,,0,0,0,0,0,113200,113200,0,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,113200,0,0,0,0,0,0,0,0,0,6400,4200,0,0,0,0,0,0,0,0,118870,111740,728400,623600,0,0,0,0,0,
