万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600059.SH,600059,20251209,91400370,0,0,S,I,0,0,
600059.SH,600059,20251209,91500080,0,614,A,S,92200,1000,
600059.SH,600059,20251209,91501910,0,3652,A,S,93700,200,
600059.SH,600059,20251209,91502020,0,4286,A,S,100200,4900,
600059.SH,600059,20251209,91502500,0,5295,A,S,100200,300,
600059.SH,600059,20251209,91502500,0,5600,A,B,89000,1000,
600059.SH,600059,20251209,91502560,0,6730,A,B,90000,500,
600059.SH,600059,20251209,91502620,0,7250,A,S,100000,1000,
600059.SH,600059,20251209,91502750,0,8693,A,B,89900,600,
600059.SH,600059,20251209,91502750,0,9315,A,S,100200,2000,
600059.SH,600059,20251209,91502880,0,10516,A,S,100200,2000,
600059.SH,600059,20251209,91502880,0,11782,A,B,82000,2500,
600059.SH,600059,20251209,91502880,0,11783,A,B,87000,2300,
600059.SH,600059,20251209,91503030,0,13786,A,S,96000,500,
600059.SH,600059,20251209,91503160,0,14418,A,B,90000,8000,
600059.SH,600059,20251209,91503460,0,19295,A,S,94200,100,
600059.SH,600059,20251209,91503460,0,19494,A,S,98800,5000,
600059.SH,600059,20251209,91503460,0,19836,A,S,92000,500,
600059.SH,600059,20251209,91503460,0,19849,A,S,93000,500,
600059.SH,600059,20251209,91503590,0,21510,A,S,99900,1000,
600059.SH,600059,20251209,91503590,0,22432,A,S,96900,5000,
600059.SH,600059,20251209,91503590,0,22685,A,S,93300,1000,
600059.SH,600059,20251209,91503590,0,22698,A,S,100200,5000,
600059.SH,600059,20251209,91503590,0,22748,A,S,91300,1000,
600059.SH,600059,20251209,91503590,0,22758,A,S,91800,1000,
600059.SH,600059,20251209,91503590,0,22772,A,S,92300,1000,
600059.SH,600059,20251209,91503590,0,22779,A,S,92800,1000,
600059.SH,600059,20251209,91503590,0,22784,A,S,93300,1000,
600059.SH,600059,20251209,91503590,0,22785,A,S,93800,1000,
600059.SH,600059,20251209,91503590,0,22789,A,S,94300,1000,
600059.SH,600059,20251209,91503590,0,22796,A,S,94500,1000,
600059.SH,600059,20251209,91503590,0,22834,A,S,97500,100,
600059.SH,600059,20251209,91503750,0,23548,A,S,95300,17000,
600059.SH,600059,20251209,91503750,0,24459,A,S,100000,800,
600059.SH,600059,20251209,91503870,0,25401,A,S,94500,20000,
600059.SH,600059,20251209,91503870,0,26159,A,S,93000,400,
600059.SH,600059,20251209,91503870,0,26810,A,B,91100,100,
600059.SH,600059,20251209,91504000,0,27444,A,S,94700,5200,
600059.SH,600059,20251209,91504000,0,28064,A,S,91700,300,
600059.SH,600059,20251209,91504000,0,28065,A,S,92200,300,
600059.SH,600059,20251209,91504000,0,28066,A,S,92800,300,
600059.SH,600059,20251209,91504000,0,28077,A,S,91500,2000,
600059.SH,600059,20251209,91504000,0,28078,A,S,91700,2000,
600059.SH,600059,20251209,91504000,0,28079,A,S,91900,2000,
600059.SH,600059,20251209,91504000,0,28081,A,S,92100,2000,
600059.SH,600059,20251209,91504000,0,29175,A,S,99700,100,
600059.SH,600059,20251209,91504000,0,29214,A,S,95700,500,
600059.SH,600059,20251209,91504000,0,29215,A,S,96700,500,
600059.SH,600059,20251209,91504000,0,29216,A,S,97700,500,
600059.SH,600059,20251209,91504130,0,29338,A,S,98700,500,
600059.SH,600059,20251209,91504130,0,29339,A,S,99700,500,
600059.SH,600059,20251209,91504130,0,30381,A,S,97000,5000,
600059.SH,600059,20251209,91504130,0,30382,A,S,98000,10000,
600059.SH,600059,20251209,91504130,0,30399,A,S,99000,14800,
600059.SH,600059,20251209,91504130,0,30400,A,S,100000,20000,
600059.SH,600059,20251209,91504130,0,30770,A,S,95000,500,
600059.SH,600059,20251209,91504130,0,30856,A,B,85500,2000,
600059.SH,600059,20251209,91504130,0,31054,A,S,97500,2000,
600059.SH,600059,20251209,91504260,0,32980,A,S,95000,400,
600059.SH,600059,20251209,91504380,0,34659,A,S,93900,500,
600059.SH,600059,20251209,91504520,0,36102,A,B,82000,1000,
600059.SH,600059,20251209,91504520,0,36117,A,S,94700,5000,
600059.SH,600059,20251209,91504520,0,36223,A,B,82000,1000,
600059.SH,600059,20251209,91504520,0,36234,A,B,90000,1000,
600059.SH,600059,20251209,91504520,0,36259,A,S,93800,1000,
600059.SH,600059,20251209,91504520,0,36265,A,S,100200,16000,
600059.SH,600059,20251209,91504520,0,36311,A,S,100200,100,
600059.SH,600059,20251209,91504520,0,37068,A,S,100200,100,
600059.SH,600059,20251209,91504720,0,38306,A,S,97800,1100,
600059.SH,600059,20251209,91504720,0,38855,A,B,88800,1200,
600059.SH,600059,20251209,91504790,0,38925,A,B,85500,1200,
600059.SH,600059,20251209,91504790,0,39145,A,S,95500,1600,
600059.SH,600059,20251209,91504790,0,39157,A,S,96500,1700,
600059.SH,600059,20251209,91504940,0,40966,A,S,99900,2000,
600059.SH,600059,20251209,91504940,0,42041,A,S,93000,100,
600059.SH,600059,20251209,91505060,0,43206,A,S,92000,22500,
600059.SH,600059,20251209,91505060,0,44286,A,B,90100,500,
600059.SH,600059,20251209,91505250,0,45851,A,S,92300,2000,
600059.SH,600059,20251209,91505250,0,45963,A,S,100200,200,
600059.SH,600059,20251209,91505250,0,46081,A,S,91500,1100,
600059.SH,600059,20251209,91505250,0,46260,A,S,100000,2000,
600059.SH,600059,20251209,91505390,0,47919,A,S,92100,400,
600059.SH,600059,20251209,91505390,0,48603,A,B,95600,100,
600059.SH,600059,20251209,91505390,0,48861,A,S,92900,5100,
600059.SH,600059,20251209,91505390,0,48862,A,S,93900,5000,
600059.SH,600059,20251209,91505390,0,48863,A,S,94900,10000,
600059.SH,600059,20251209,91505530,0,49155,A,S,100200,5000,
600059.SH,600059,20251209,91505530,0,49485,A,B,90000,1000,
600059.SH,600059,20251209,91505530,0,50264,A,S,93000,500,
600059.SH,600059,20251209,91505530,0,50280,A,S,98000,500,
600059.SH,600059,20251209,91505530,0,50610,A,S,100000,10000,
600059.SH,600059,20251209,91505660,0,51160,A,S,100200,200,
600059.SH,600059,20251209,91505660,0,51494,A,B,90100,500,
600059.SH,600059,20251209,91505660,0,51505,A,B,88700,500,
600059.SH,600059,20251209,91505660,0,51599,A,S,94000,400,
600059.SH,600059,20251209,91505660,0,52213,A,S,100000,5700,
600059.SH,600059,20251209,91505770,0,53173,A,B,88000,100,
600059.SH,600059,20251209,91505770,0,53955,A,S,100200,400,
600059.SH,600059,20251209,91505770,0,54123,A,S,94500,800,
600059.SH,600059,20251209,91505770,0,54190,A,S,97600,2000,
600059.SH,600059,20251209,91505910,0,54747,A,S,94500,20000,
600059.SH,600059,20251209,91505910,0,55402,A,S,91000,100,
600059.SH,600059,20251209,91505910,0,55599,A,S,91000,900,
600059.SH,600059,20251209,91505910,0,55916,A,B,91000,1000,
600059.SH,600059,20251209,91506060,0,57283,A,S,91800,400,
600059.SH,600059,20251209,91506060,0,57310,A,B,90300,2000,
600059.SH,600059,20251209,91506060,0,57311,A,B,89800,2000,
600059.SH,600059,20251209,91506060,0,57522,A,S,100200,100,
600059.SH,600059,20251209,91506210,0,59827,A,S,100100,100,
600059.SH,600059,20251209,91506210,0,60006,A,B,86500,600,
600059.SH,600059,20251209,91506490,0,62538,A,S,100200,3000,
600059.SH,600059,20251209,91506490,0,62926,A,B,91000,1800,
600059.SH,600059,20251209,91506490,0,63020,A,B,90800,1000,
600059.SH,600059,20251209,91506490,0,63445,A,S,99900,1000,
600059.SH,600059,20251209,91506490,0,63942,A,S,99000,700,
600059.SH,600059,20251209,91506660,0,65297,A,S,96500,100,
600059.SH,600059,20251209,91506660,0,65496,A,S,100200,1500,
600059.SH,600059,20251209,91506880,0,67181,A,S,92600,1300,
600059.SH,600059,20251209,91506990,0,68845,A,S,92000,700,
600059.SH,600059,20251209,91506990,0,68911,A,B,90500,600,
600059.SH,600059,20251209,91506990,0,69039,A,B,87000,1000,
600059.SH,600059,20251209,91506990,0,69336,A,B,90500,1000,
600059.SH,600059,20251209,91507240,0,72389,A,S,98000,100,
600059.SH,600059,20251209,91507240,0,73024,A,S,100200,5500,
600059.SH,600059,20251209,91507390,0,74182,A,B,82000,800,
600059.SH,600059,20251209,91507390,0,74443,A,B,89200,500,
600059.SH,600059,20251209,91507390,0,74445,A,B,87700,500,
600059.SH,600059,20251209,91507390,0,74446,A,B,84800,500,
600059.SH,600059,20251209,91507390,0,74694,A,B,89800,400,
600059.SH,600059,20251209,91507560,0,75463,A,B,88800,200,
600059.SH,600059,20251209,91507700,0,77834,A,S,91500,10900,
600059.SH,600059,20251209,91507700,0,78710,A,S,97000,300,
600059.SH,600059,20251209,91507700,0,78734,A,S,100200,200,
600059.SH,600059,20251209,91507860,0,79339,A,S,99400,100,
600059.SH,600059,20251209,91507860,0,79506,A,S,94700,3000,
600059.SH,600059,20251209,91507860,0,79660,A,S,100200,100,
600059.SH,600059,20251209,91507860,0,79938,A,S,99700,100,
600059.SH,600059,20251209,91507860,0,80491,A,S,100200,200,
600059.SH,600059,20251209,91508000,0,82139,A,S,100200,5000,
600059.SH,600059,20251209,91508000,0,82160,A,S,100100,5000,
600059.SH,600059,20251209,91508120,0,82975,A,S,95500,20000,
600059.SH,600059,20251209,91508120,0,83553,A,S,94200,1500,
600059.SH,600059,20251209,91508120,0,83738,A,S,92500,2000,
600059.SH,600059,20251209,91508120,0,83739,A,S,92700,2000,
600059.SH,600059,20251209,91508120,0,83740,A,S,92900,2000,
600059.SH,600059,20251209,91508260,0,84655,A,S,99700,100,
600059.SH,600059,20251209,91508260,0,85085,A,S,100200,2000,
600059.SH,600059,20251209,91508550,0,86772,A,S,92900,200,
600059.SH,600059,20251209,91508550,0,86784,A,S,100200,500,
600059.SH,600059,20251209,91508590,0,87219,A,B,89900,500,
600059.SH,600059,20251209,91508700,0,88564,A,B,88200,500,
600059.SH,600059,20251209,91508760,0,89204,A,S,100000,1300,
600059.SH,600059,20251209,91508930,0,89894,A,B,85100,2000,
600059.SH,600059,20251209,91509200,0,92167,A,S,99800,100,
600059.SH,600059,20251209,91509310,0,92342,A,B,91000,100,
600059.SH,600059,20251209,91509320,0,92537,A,B,84500,400,
600059.SH,600059,20251209,91509320,0,92538,A,B,85000,300,
600059.SH,600059,20251209,91509320,0,92539,A,B,85500,300,
600059.SH,600059,20251209,91509320,0,92802,A,S,100200,5000,
600059.SH,600059,20251209,91509320,0,92803,A,S,100200,3500,
600059.SH,600059,20251209,91509390,0,93264,A,S,93700,2000,
600059.SH,600059,20251209,91509490,0,93845,A,S,100000,100,
600059.SH,600059,20251209,91509590,0,94677,A,S,100000,2000,
600059.SH,600059,20251209,91509590,0,94721,A,S,91500,1500,
600059.SH,600059,20251209,91509590,0,94722,A,S,91900,2000,
600059.SH,600059,20251209,91509590,0,94723,A,S,92400,2000,
600059.SH,600059,20251209,91509590,0,94820,A,S,92900,2000,
600059.SH,600059,20251209,91509590,0,94821,A,S,93400,3000,
600059.SH,600059,20251209,91509590,0,94822,A,S,93900,3000,
600059.SH,600059,20251209,91509590,0,94823,A,S,94300,3000,
600059.SH,600059,20251209,91509590,0,94824,A,S,94800,4000,
600059.SH,600059,20251209,91509590,0,94825,A,S,95300,4000,
600059.SH,600059,20251209,91509650,0,95247,A,B,82000,1000,
600059.SH,600059,20251209,91509650,0,95318,A,S,99800,1500,
600059.SH,600059,20251209,91509780,0,95725,A,B,82000,1000,
600059.SH,600059,20251209,91509780,0,96026,A,B,89200,100,
600059.SH,600059,20251209,91509780,0,96054,A,S,100200,500,
600059.SH,600059,20251209,91509840,0,96561,A,S,94300,8300,
600059.SH,600059,20251209,91509840,0,96562,A,S,94800,8400,
600059.SH,600059,20251209,91509840,0,96563,A,S,95000,8400,
600059.SH,600059,20251209,91509840,0,96567,A,S,95100,4200,
600059.SH,600059,20251209,91509840,0,96568,A,S,95200,4200,
600059.SH,600059,20251209,91510320,0,100287,A,B,90500,1000,
600059.SH,600059,20251209,91510320,0,100288,A,B,90300,1000,
600059.SH,600059,20251209,91510320,0,100292,A,B,90100,1000,
600059.SH,600059,20251209,91510320,0,100295,A,B,89900,1000,
600059.SH,600059,20251209,91510320,0,100296,A,B,89700,1000,
600059.SH,600059,20251209,91510320,0,100298,A,B,89500,1000,
600059.SH,600059,20251209,91510320,0,100311,A,B,89300,1000,
600059.SH,600059,20251209,91510320,0,100312,A,B,89100,1000,
600059.SH,600059,20251209,91510320,0,100313,A,S,91600,1000,
600059.SH,600059,20251209,91510320,0,100315,A,S,92100,1000,
600059.SH,600059,20251209,91510320,0,100319,A,S,92600,1000,
600059.SH,600059,20251209,91510320,0,100320,A,S,93100,1000,
600059.SH,600059,20251209,91510320,0,100321,A,S,93600,1000,
600059.SH,600059,20251209,91510320,0,100326,A,S,94100,1000,
600059.SH,600059,20251209,91510320,0,100327,A,S,94600,1000,
600059.SH,600059,20251209,91510320,0,100328,A,S,95100,1000,
600059.SH,600059,20251209,91510320,0,100329,A,S,95600,1000,
600059.SH,600059,20251209,91510320,0,100330,A,S,96100,1000,
600059.SH,600059,20251209,91510320,0,100331,A,S,96600,1000,
600059.SH,600059,20251209,91510320,0,100332,A,S,97100,1000,
600059.SH,600059,20251209,91510320,0,100333,A,S,97600,1000,
600059.SH,600059,20251209,91510320,0,100334,A,S,98100,1000,
600059.SH,600059,20251209,91510320,0,100335,A,S,98600,1000,
600059.SH,600059,20251209,91510320,0,100336,A,S,99100,1000,
600059.SH,600059,20251209,91510320,0,100337,A,S,99600,1000,
600059.SH,600059,20251209,91510320,0,100338,A,S,100100,1000,
600059.SH,600059,20251209,91510320,0,100451,A,S,100100,800,
600059.SH,600059,20251209,91510320,0,101237,A,B,88100,500,
600059.SH,600059,20251209,91510530,0,102058,A,B,89100,600,
600059.SH,600059,20251209,91510530,0,102106,A,S,96900,20500,
600059.SH,600059,20251209,91510530,0,102856,A,B,90700,9000,
600059.SH,600059,20251209,91510640,0,103500,A,S,100000,2000,
600059.SH,600059,20251209,91510640,0,103722,A,S,93500,900,
600059.SH,600059,20251209,91510640,0,104431,A,S,95000,500,
600059.SH,600059,20251209,91510770,0,105338,A,S,94000,3000,
600059.SH,600059,20251209,91510770,0,105663,A,S,95000,4000,
600059.SH,600059,20251209,91510770,0,105773,A,S,92600,500,
600059.SH,600059,20251209,91510770,0,105774,A,S,94200,500,
