万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600012.SH,600012,20251209,91400580,0,0,S,I,0,0,
600012.SH,600012,20251209,91500010,0,42,A,S,162800,100,
600012.SH,600012,20251209,91500440,0,2787,A,S,154000,100,
600012.SH,600012,20251209,91501250,0,3625,A,S,155900,500,
600012.SH,600012,20251209,91501250,0,3634,A,S,161900,500,
600012.SH,600012,20251209,91501670,0,5296,A,S,149800,500,
600012.SH,600012,20251209,91501710,0,5968,A,S,153300,700,
600012.SH,600012,20251209,91501710,0,6021,A,S,143600,1400,
600012.SH,600012,20251209,91501790,0,7085,A,S,153000,3300,
600012.SH,600012,20251209,91501790,0,7185,A,S,159800,200,
600012.SH,600012,20251209,91501790,0,7251,A,S,152000,1000,
600012.SH,600012,20251209,91501790,0,7296,A,B,143500,1000,
600012.SH,600012,20251209,91501860,0,8562,A,B,147600,700,
600012.SH,600012,20251209,91501980,0,10635,A,S,162700,100,
600012.SH,600012,20251209,91501980,0,10853,A,B,146000,200,
600012.SH,600012,20251209,91501980,0,11466,A,S,162700,600,
600012.SH,600012,20251209,91502400,0,12696,A,B,149300,100,
600012.SH,600012,20251209,91502480,0,14449,A,B,147000,1000,
600012.SH,600012,20251209,91502480,0,15026,A,S,149800,2000,
600012.SH,600012,20251209,91502560,0,15253,A,B,147000,600,
600012.SH,600012,20251209,91502560,0,15275,A,B,146000,600,
600012.SH,600012,20251209,91502560,0,16374,A,B,146000,100,
600012.SH,600012,20251209,91502560,0,16384,A,S,153000,100,
600012.SH,600012,20251209,91502680,0,17207,A,B,142500,2000,
600012.SH,600012,20251209,91502680,0,17657,A,S,150800,500,
600012.SH,600012,20251209,91502680,0,18034,A,S,159500,700,
600012.SH,600012,20251209,91502680,0,18473,A,S,162000,1000,
600012.SH,600012,20251209,91502960,0,21022,A,B,145000,700,
600012.SH,600012,20251209,91503350,0,27167,A,B,146100,10000,
600012.SH,600012,20251209,91503350,0,27188,A,S,150800,10000,
600012.SH,600012,20251209,91503350,0,27189,A,S,151800,10000,
600012.SH,600012,20251209,91503350,0,27190,A,S,153700,20000,
600012.SH,600012,20251209,91503350,0,27287,A,S,155900,1500,
600012.SH,600012,20251209,91503350,0,28752,A,S,148500,2000,
600012.SH,600012,20251209,91503350,0,28765,A,B,147100,2000,
600012.SH,600012,20251209,91503480,0,30801,A,S,157900,200,
600012.SH,600012,20251209,91503750,0,34692,A,B,135500,800,
600012.SH,600012,20251209,91503870,0,35212,A,B,147100,4000,
600012.SH,600012,20251209,91503870,0,36501,A,B,145000,500,
600012.SH,600012,20251209,91503870,0,36604,A,S,162000,700,
600012.SH,600012,20251209,91504050,0,38283,A,S,150000,800,
600012.SH,600012,20251209,91504050,0,38284,A,S,151000,800,
600012.SH,600012,20251209,91504050,0,38300,A,S,152000,800,
600012.SH,600012,20251209,91504050,0,38301,A,S,152500,800,
600012.SH,600012,20251209,91504050,0,38302,A,S,153000,800,
600012.SH,600012,20251209,91504050,0,38360,A,S,153500,800,
600012.SH,600012,20251209,91504050,0,38361,A,S,154000,800,
