万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
600064.SH,600064,20251209,91400580,0,0,S,I,0,0,
600064.SH,600064,20251209,91500230,0,791,A,B,82300,1000,
600064.SH,600064,20251209,91500350,0,1897,A,B,80600,1000,
600064.SH,600064,20251209,91500350,0,1901,A,S,87300,1000,
600064.SH,600064,20251209,91500350,0,1908,A,S,93600,1000,
600064.SH,600064,20251209,91500440,0,2786,A,S,85900,8000,
600064.SH,600064,20251209,91500440,0,2801,A,S,85800,8000,
600064.SH,600064,20251209,91501460,0,4574,A,S,86600,400,
600064.SH,600064,20251209,91501670,0,5146,A,S,93600,500,
600064.SH,600064,20251209,91501670,0,5443,A,S,93600,166000,
600064.SH,600064,20251209,91501710,0,5658,A,B,82600,5000,
600064.SH,600064,20251209,91501790,0,7061,A,B,82800,600,
600064.SH,600064,20251209,91501790,0,7766,A,B,81700,300,
600064.SH,600064,20251209,91501860,0,8343,A,S,93600,300,
600064.SH,600064,20251209,91501980,0,10843,A,S,93600,700,
600064.SH,600064,20251209,91501980,0,11410,A,S,89000,15000,
600064.SH,600064,20251209,91502440,0,13574,A,S,89300,1000,
600064.SH,600064,20251209,91502480,0,14156,A,S,86400,500,
600064.SH,600064,20251209,91502480,0,14184,A,S,87300,500,
600064.SH,600064,20251209,91502480,0,14195,A,S,88300,500,
600064.SH,600064,20251209,91502480,0,14239,A,S,89000,500,
600064.SH,600064,20251209,91502480,0,14251,A,S,90400,500,
600064.SH,600064,20251209,91502480,0,14262,A,S,91200,500,
600064.SH,600064,20251209,91502480,0,14272,A,S,91900,500,
600064.SH,600064,20251209,91502480,0,14285,A,S,92900,500,
600064.SH,600064,20251209,91502480,0,14300,A,S,93500,500,
600064.SH,600064,20251209,91502480,0,14559,A,B,84800,500,
600064.SH,600064,20251209,91502480,0,14590,A,B,84100,500,
600064.SH,600064,20251209,91502480,0,14600,A,B,83100,500,
600064.SH,600064,20251209,91502480,0,14628,A,B,82100,500,
600064.SH,600064,20251209,91502480,0,14640,A,B,81100,500,
600064.SH,600064,20251209,91502480,0,14673,A,B,80100,500,
600064.SH,600064,20251209,91502480,0,14684,A,B,79100,500,
600064.SH,600064,20251209,91502480,0,14705,A,B,78100,600,
600064.SH,600064,20251209,91502480,0,14726,A,B,77100,600,
600064.SH,600064,20251209,91502480,0,14994,A,B,84500,5000,
600064.SH,600064,20251209,91502560,0,15213,A,S,85800,2200,
600064.SH,600064,20251209,91502560,0,15221,A,S,86800,3000,
600064.SH,600064,20251209,91502560,0,15298,A,S,87800,5000,
600064.SH,600064,20251209,91502560,0,15541,A,B,84200,4000,
600064.SH,600064,20251209,91502560,0,15851,A,S,93600,1000,
