万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600064.SH,600064,20251209,84508000,0,0,0,0,0,,,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600064.SH,600064,20251209,91402000,0,0,0,0,0,,,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600064.SH,600064,20251209,91502000,0,0,0,0,0,,,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92880,82290,185200,7900,0,0,0,0,0,
600064.SH,600064,20251209,91505000,0,0,0,0,0,,,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90620,83440,408000,122300,0,0,0,0,0,
600064.SH,600064,20251209,91508000,0,0,0,0,0,,,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91380,83090,957100,168200,0,0,0,0,0,
600064.SH,600064,20251209,91511000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,4000,5900,0,0,0,0,0,0,0,0,90990,83240,1137400,195800,0,0,0,0,0,
600064.SH,600064,20251209,91514000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8000,2900,0,0,0,0,0,0,0,0,90990,83860,1325100,379300,0,0,0,0,0,
600064.SH,600064,20251209,91517000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8000,5700,0,0,0,0,0,0,0,0,90920,83440,1502500,459200,0,0,0,0,0,
600064.SH,600064,20251209,91520000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8000,6000,0,0,0,0,0,0,0,0,90870,83370,1650300,514400,0,0,0,0,0,
600064.SH,600064,20251209,91523000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8000,100000,0,0,0,0,0,0,0,0,90840,83610,1724700,636600,0,0,0,0,0,
600064.SH,600064,20251209,91526000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8000,100000,0,0,0,0,0,0,0,0,90840,83610,1724700,646600,0,0,0,0,0,
600064.SH,600064,20251209,91529000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8000,100000,0,0,0,0,0,0,0,0,90840,83610,1724900,646600,0,0,0,0,0,
600064.SH,600064,20251209,91532000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,99900,0,0,0,0,0,0,0,0,90840,83610,1725200,647300,0,0,0,0,0,
600064.SH,600064,20251209,91538000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,100300,0,0,0,0,0,0,0,0,90850,83620,1731200,647700,0,0,0,0,0,
600064.SH,600064,20251209,91544000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,100300,0,0,0,0,0,0,0,0,90850,83620,1731200,648200,0,0,0,0,0,
600064.SH,600064,20251209,91550000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,100300,0,0,0,0,0,0,0,0,90850,83620,1731300,648400,0,0,0,0,0,
600064.SH,600064,20251209,91559000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,100300,0,0,0,0,0,0,0,0,90820,83620,1741300,648900,0,0,0,0,0,
600064.SH,600064,20251209,91602000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,100300,0,0,0,0,0,0,0,0,90820,83620,1742000,648900,0,0,0,0,0,
600064.SH,600064,20251209,91605000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,8100,100300,0,0,0,0,0,0,0,0,90820,83620,1745000,648900,0,0,0,0,0,
600064.SH,600064,20251209,91608000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83620,1749000,648900,0,0,0,0,0,
600064.SH,600064,20251209,91611000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83620,1749000,649400,0,0,0,0,0,
600064.SH,600064,20251209,91620000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83620,1749000,649900,0,0,0,0,0,
600064.SH,600064,20251209,91644000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83730,1749000,721600,0,0,0,0,0,
600064.SH,600064,20251209,91647000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83730,1749000,724600,0,0,0,0,0,
600064.SH,600064,20251209,91659000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83750,1749000,734600,0,0,0,0,0,
600064.SH,600064,20251209,91705000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83750,1752000,734600,0,0,0,0,0,
600064.SH,600064,20251209,91708000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,83780,1752000,758700,0,0,0,0,0,
600064.SH,600064,20251209,91726000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,84010,1752000,1017400,0,0,0,0,0,
600064.SH,600064,20251209,91732000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90800,84010,1752000,1023400,0,0,0,0,0,
600064.SH,600064,20251209,91747000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90790,84010,1754000,1023400,0,0,0,0,0,
600064.SH,600064,20251209,91759000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90790,84020,1754000,1025200,0,0,0,0,0,
600064.SH,600064,20251209,91808000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90770,84020,1759000,1025200,0,0,0,0,0,
600064.SH,600064,20251209,91811000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96300,0,0,0,0,0,0,0,0,90780,84020,1760420,1025700,0,0,0,0,0,
600064.SH,600064,20251209,91820000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90780,84020,1760420,1026300,0,0,0,0,0,
600064.SH,600064,20251209,91826000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90780,84020,1763920,1027500,0,0,0,0,0,
600064.SH,600064,20251209,91832000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90730,84020,1780720,1028200,0,0,0,0,0,
600064.SH,600064,20251209,91835000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90730,84020,1780720,1030200,0,0,0,0,0,
600064.SH,600064,20251209,91841000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90720,84020,1782220,1033700,0,0,0,0,0,
600064.SH,600064,20251209,91847000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90710,84020,1786320,1034200,0,0,0,0,0,
600064.SH,600064,20251209,91856000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90710,84020,1786820,1034200,0,0,0,0,0,
600064.SH,600064,20251209,91859000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90700,84020,1789320,1034700,0,0,0,0,0,
600064.SH,600064,20251209,91902000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90690,84020,1794320,1039700,0,0,0,0,0,
600064.SH,600064,20251209,91905000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,96400,0,0,0,0,0,0,0,0,90680,84020,1798320,1039700,0,0,0,0,0,
600064.SH,600064,20251209,91911000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90680,84040,1798320,1042400,0,0,0,0,0,
600064.SH,600064,20251209,91917000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90670,84040,1803320,1042400,0,0,0,0,0,
600064.SH,600064,20251209,91923000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90670,84050,1803320,1042900,0,0,0,0,0,
600064.SH,600064,20251209,91929000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90670,84050,1803320,1043400,0,0,0,0,0,
600064.SH,600064,20251209,91932000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90650,84050,1812520,1043400,0,0,0,0,0,
600064.SH,600064,20251209,91938000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90650,84050,1812520,1043900,0,0,0,0,0,
600064.SH,600064,20251209,91941000,0,0,0,0,0,,,0,0,0,0,0,85100,85000,0,0,0,0,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,85000,0,0,0,0,0,0,0,0,0,12100,99100,0,0,0,0,0,0,0,0,90650,84060,1812520,1064400,0,0,0,0,0,
600064.SH,600064,20251209,91950000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,12200,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,12200,26800,0,0,0,0,0,0,0,0,90650,84090,1812520,1098900,0,0,0,0,0,
600064.SH,600064,20251209,91956000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,12200,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,12200,26800,0,0,0,0,0,0,0,0,90640,84090,1817720,1099400,0,0,0,0,0,
600064.SH,600064,20251209,92002000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,12300,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,12300,26700,0,0,0,0,0,0,0,0,90640,84090,1817820,1099400,0,0,0,0,0,
600064.SH,600064,20251209,92005000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,12300,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,12300,27300,0,0,0,0,0,0,0,0,90640,84100,1817820,1100500,0,0,0,0,0,
600064.SH,600064,20251209,92008000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90610,84100,1822420,1100500,0,0,0,0,0,
600064.SH,600064,20251209,92011000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90590,84100,1827420,1101200,0,0,0,0,0,
600064.SH,600064,20251209,92014000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90590,84100,1830420,1101200,0,0,0,0,0,
600064.SH,600064,20251209,92017000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90580,84100,1835820,1101500,0,0,0,0,0,
600064.SH,600064,20251209,92026000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90580,84100,1835820,1104700,0,0,0,0,0,
600064.SH,600064,20251209,92029000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90560,84100,1841820,1106900,0,0,0,0,0,
600064.SH,600064,20251209,92032000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90580,84100,1852820,1106900,0,0,0,0,0,
600064.SH,600064,20251209,92035000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90580,84100,1857820,1107100,0,0,0,0,0,
600064.SH,600064,20251209,92038000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90480,84100,1897820,1107100,0,0,0,0,0,
600064.SH,600064,20251209,92041000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90490,84100,1904820,1107100,0,0,0,0,0,
600064.SH,600064,20251209,92044000,0,0,0,0,0,,,0,0,0,0,0,85100,85100,0,0,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,85100,0,0,0,0,0,0,0,0,0,16700,22900,0,0,0,0,0,0,0,0,90490,84090,1904820,1112400,0,0,0,0,0,
