万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600051.SH,600051,20251209,84502000,0,0,0,0,0,,,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600051.SH,600051,20251209,91402000,0,0,0,0,0,,,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600051.SH,600051,20251209,91503000,0,0,0,0,0,,,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80410,0,78600,0,0,0,0,0,0,
600051.SH,600051,20251209,91505000,0,0,0,0,0,,,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81100,76240,119200,12100,0,0,0,0,0,
600051.SH,600051,20251209,91509000,0,0,0,0,0,,,0,0,0,0,0,77300,78000,0,0,0,0,0,0,0,0,0,1300,27800,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,81660,75910,164600,17900,0,0,0,0,0,
600051.SH,600051,20251209,91512000,0,0,0,0,0,,,0,0,0,0,0,77300,78000,0,0,0,0,0,0,0,0,0,1300,28300,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,81590,75800,190300,22100,0,0,0,0,0,
600051.SH,600051,20251209,91514000,0,0,0,0,0,,,0,0,0,0,0,77300,78000,0,0,0,0,0,0,0,0,0,1300,28300,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,81860,75810,221100,24100,0,0,0,0,0,
600051.SH,600051,20251209,91517000,0,0,0,0,0,,,0,0,0,0,0,77300,78000,0,0,0,0,0,0,0,0,0,1300,28300,0,0,0,0,0,0,0,0,78000,0,0,0,0,0,0,0,0,0,1300,0,0,0,0,0,0,0,0,0,81990,75380,244000,56000,0,0,0,0,0,
600051.SH,600051,20251209,91520000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2300,2700,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,81920,74890,259400,68600,0,0,0,0,0,
600051.SH,600051,20251209,91524000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2300,2700,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2300,0,0,0,0,0,0,0,0,0,81930,74890,278300,68600,0,0,0,0,0,
600051.SH,600051,20251209,91529000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,81930,74910,278300,68800,0,0,0,0,0,
600051.SH,600051,20251209,91536000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,81890,74910,283100,68800,0,0,0,0,0,
600051.SH,600051,20251209,91542000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,81850,74910,286100,68800,0,0,0,0,0,
600051.SH,600051,20251209,91559000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,81850,74910,286700,68800,0,0,0,0,0,
600051.SH,600051,20251209,91606000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2500,2500,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,81850,74910,287200,68800,0,0,0,0,0,
600051.SH,600051,20251209,91620000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,2500,4300,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,81770,74910,289000,68800,0,0,0,0,0,
600051.SH,600051,20251209,91703000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,4700,2100,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,81770,75060,289000,71000,0,0,0,0,0,
600051.SH,600051,20251209,91724000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,4700,2100,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,81770,75070,289000,71200,0,0,0,0,0,
600051.SH,600051,20251209,91727000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,4700,2100,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,81810,75070,293100,71200,0,0,0,0,0,
600051.SH,600051,20251209,91735000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,4700,2100,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,81880,75070,300000,71200,0,0,0,0,0,
600051.SH,600051,20251209,91820000,0,0,0,0,0,,,0,0,0,0,0,77300,77300,0,0,0,0,0,0,0,0,0,4700,2100,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,0,0,81840,75070,303000,71200,0,0,0,0,0,
