万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000068.SZ,000068,20251209,91503540,240291,C,0, ,0,22300,240281,0,
000068.SZ,000068,20251209,91505840,267791,C,0, ,0,2000,267738,0,
000068.SZ,000068,20251209,91715430,318838,C,0, ,0,74800,293316,0,
000068.SZ,000068,20251209,91726960,322287,C,0, ,0,1000,0,86804,
000068.SZ,000068,20251209,92500000,556302,0,0,B,36900,2000,56465,428413,
000068.SZ,000068,20251209,92500000,556303,0,0,B,36900,1100,56465,547776,
000068.SZ,000068,20251209,92500000,556304,0,0,S,36900,1900,553869,547776,
000068.SZ,000068,20251209,92500000,556305,0,0,S,36900,1000,553869,553695,
000068.SZ,000068,20251209,92500000,556306,0,0,S,36900,1100,553869,535286,
000068.SZ,000068,20251209,92500000,556307,0,0,S,36900,300,553869,399072,
000068.SZ,000068,20251209,92500000,556308,0,0,B,36900,3200,19591,399072,
000068.SZ,000068,20251209,92500000,556309,0,0,S,36900,400,517172,399072,
000068.SZ,000068,20251209,92500000,556310,0,0,S,36900,100,517178,399072,
000068.SZ,000068,20251209,92500000,556311,0,0,S,36900,100,517199,399072,
000068.SZ,000068,20251209,92500000,556312,0,0,S,36900,100,517206,399072,
000068.SZ,000068,20251209,92500000,556313,0,0,B,36900,100,96117,536363,
000068.SZ,000068,20251209,92500000,556314,0,0,B,36900,300,393535,542159,
000068.SZ,000068,20251209,92500000,556315,0,0,S,36900,1700,393535,5365,
000068.SZ,000068,20251209,92500000,556316,0,0,S,36900,300,438552,5365,
000068.SZ,000068,20251209,92500000,556317,0,0,S,36900,500,438552,123490,
000068.SZ,000068,20251209,92500000,556318,0,0,B,36900,2000,438552,552266,
000068.SZ,000068,20251209,92500000,556319,0,0,B,36900,1000,439276,552266,
000068.SZ,000068,20251209,92500000,556320,0,0,S,36900,400,439276,212017,
000068.SZ,000068,20251209,92500000,556321,0,0,B,36900,1700,530281,550418,
000068.SZ,000068,20251209,92500000,556322,0,0,S,36900,300,530281,275150,
000068.SZ,000068,20251209,93000070,685852,C,0, ,0,19100,0,420949,
000068.SZ,000068,20251209,93000110,701986,0,0,B,37000,900,14484,701985,
000068.SZ,000068,20251209,93000110,702119,0,0,B,37000,900,14484,702118,
000068.SZ,000068,20251209,93000110,702124,0,0,S,36900,3000,702123,366632,
000068.SZ,000068,20251209,93000110,702125,0,0,S,36900,1100,702123,449343,
000068.SZ,000068,20251209,93000140,718277,C,0, ,0,2000,0,337032,
000068.SZ,000068,20251209,93000140,722813,0,0,B,37000,200,14484,722812,
000068.SZ,000068,20251209,93000190,745369,0,0,B,37000,900,14484,745368,
000068.SZ,000068,20251209,93000190,745759,0,0,B,37000,900,14484,745758,
000068.SZ,000068,20251209,93000210,756389,0,0,B,37000,200,14484,756388,
000068.SZ,000068,20251209,93000210,756390,0,0,B,37000,100,47604,756388,
000068.SZ,000068,20251209,93000210,756391,0,0,B,37000,300,67753,756388,
000068.SZ,000068,20251209,93000210,756392,0,0,B,37000,300,221774,756388,
000068.SZ,000068,20251209,93000220,758236,0,0,B,37000,600,221774,758235,
000068.SZ,000068,20251209,93000220,758237,0,0,B,37000,300,519427,758235,
000068.SZ,000068,20251209,93000220,759970,0,0,S,36900,900,759969,449343,
000068.SZ,000068,20251209,93000220,759971,0,0,S,36900,5000,759969,511000,
000068.SZ,000068,20251209,93000220,759972,0,0,S,36900,1000,759969,722178,
000068.SZ,000068,20251209,93000220,759973,0,0,S,36900,100,759969,754677,
000068.SZ,000068,20251209,93000270,777170,0,0,S,36900,200,777169,754677,
000068.SZ,000068,20251209,93000300,786201,0,0,B,37000,900,519427,786200,
000068.SZ,000068,20251209,93000340,798648,C,0, ,0,1300,66979,0,
000068.SZ,000068,20251209,93000410,812421,0,0,S,36900,400,812420,754677,
000068.SZ,000068,20251209,93000460,820790,0,0,S,36900,2100,820789,754677,
000068.SZ,000068,20251209,93000470,822467,0,0,B,37000,800,519427,822466,
000068.SZ,000068,20251209,93000470,822468,0,0,B,37000,100,686258,822466,
000068.SZ,000068,20251209,93000540,834806,0,0,B,37000,500,686258,834805,
000068.SZ,000068,20251209,93000540,834807,0,0,B,37000,500,726930,834805,
000068.SZ,000068,20251209,93000850,882850,C,0, ,0,1000,0,344991,
000068.SZ,000068,20251209,93001350,944051,C,0, ,0,4000,0,190557,
000068.SZ,000068,20251209,93003150,1079737,0,0,B,37000,900,726930,1079736,
000068.SZ,000068,20251209,93003210,1083185,0,0,S,36900,100,1083184,754677,
000068.SZ,000068,20251209,93003600,1101452,0,0,S,36900,100,1101451,754677,
000068.SZ,000068,20251209,93004210,1134435,0,0,B,37000,900,726930,1134434,
000068.SZ,000068,20251209,93004730,1156402,0,0,S,36900,400,1156401,754677,
000068.SZ,000068,20251209,93005610,1184666,0,0,S,36900,500,1184665,754677,
000068.SZ,000068,20251209,93006120,1202200,0,0,S,36900,1100,1202199,754677,
000068.SZ,000068,20251209,93006120,1202201,0,0,S,36900,800,1202199,782579,
000068.SZ,000068,20251209,93006120,1202202,0,0,S,36900,600,1202199,782791,
000068.SZ,000068,20251209,93006120,1202208,0,0,S,36900,100,1202207,782791,
000068.SZ,000068,20251209,93006120,1202209,0,0,S,36900,700,1202207,797439,
000068.SZ,000068,20251209,93006120,1202210,0,0,S,36900,700,1202207,797647,
000068.SZ,000068,20251209,93006120,1202211,0,0,S,36900,100,1202207,831512,
000068.SZ,000068,20251209,93006120,1202212,0,0,S,36900,300,1202207,834349,
000068.SZ,000068,20251209,93006130,1202375,0,0,S,36900,600,1202374,834349,
000068.SZ,000068,20251209,93006140,1202752,0,0,S,36900,100,1202751,834349,
000068.SZ,000068,20251209,93006150,1202988,0,0,S,36900,19000,1202987,834349,
000068.SZ,000068,20251209,93006150,1202989,0,0,S,36900,26900,1202987,844195,
000068.SZ,000068,20251209,93006150,1202990,0,0,S,36900,6000,1202987,855916,
000068.SZ,000068,20251209,93006150,1202991,0,0,S,36900,200,1202987,936383,
000068.SZ,000068,20251209,93006150,1202992,0,0,S,36900,100,1202987,938628,
000068.SZ,000068,20251209,93006150,1202993,0,0,S,36900,900,1202987,1058607,
000068.SZ,000068,20251209,93006150,1202994,0,0,S,36900,100,1202987,1099344,
000068.SZ,000068,20251209,93006150,1202995,0,0,S,36900,5600,1202987,1122210,
000068.SZ,000068,20251209,93006150,1202996,0,0,S,36900,1000,1202987,1125877,
000068.SZ,000068,20251209,93006150,1202997,0,0,S,36900,200,1202987,1179708,
000068.SZ,000068,20251209,93006160,1203317,0,0,S,36800,100,1203316,43264,
000068.SZ,000068,20251209,93006220,1206396,C,0, ,0,1500,1205491,0,
000068.SZ,000068,20251209,93007390,1239946,0,0,S,36800,400,1239945,43264,
000068.SZ,000068,20251209,93009160,1273512,C,0, ,0,1400,1205481,0,
000068.SZ,000068,20251209,93009160,1273514,C,0, ,0,4300,1205489,0,
000068.SZ,000068,20251209,93009160,1273516,C,0, ,0,3500,1205474,0,
000068.SZ,000068,20251209,93009160,1273517,C,0, ,0,2900,1205479,0,
000068.SZ,000068,20251209,93009160,1273522,C,0, ,0,7800,1205506,0,
000068.SZ,000068,20251209,93010080,1294716,0,0,S,36800,200,1294715,43264,
000068.SZ,000068,20251209,93010080,1294721,0,0,S,36800,100,1294720,43264,
000068.SZ,000068,20251209,93012150,1323369,0,0,S,36800,100,1323368,43264,
000068.SZ,000068,20251209,93012410,1328547,C,0, ,0,900,1077428,0,
000068.SZ,000068,20251209,93012510,1331190,0,0,B,36900,1700,1205384,1331189,
000068.SZ,000068,20251209,93012510,1331191,0,0,B,36900,200,1207381,1331189,
000068.SZ,000068,20251209,93013410,1347240,C,0, ,0,1400,1101568,0,
000068.SZ,000068,20251209,93013410,1347331,C,0, ,0,1500,1102475,0,
000068.SZ,000068,20251209,93014510,1362762,C,0, ,0,1100,880607,0,
000068.SZ,000068,20251209,93014590,1363697,C,0, ,0,200,910583,0,
000068.SZ,000068,20251209,93015140,1370185,0,0,S,36800,200,1370184,43264,
000068.SZ,000068,20251209,93015150,1370716,0,0,S,36800,100,1370715,43264,
000068.SZ,000068,20251209,93015150,1370723,0,0,S,36800,100,1370722,43264,
000068.SZ,000068,20251209,93015180,1372282,C,0, ,0,2700,1083410,0,
000068.SZ,000068,20251209,93015830,1389545,C,0, ,0,26900,1295216,0,
000068.SZ,000068,20251209,93018320,1427659,0,0,S,36800,100,1427658,43264,
000068.SZ,000068,20251209,93018430,1431158,C,0, ,0,100,1031961,0,
000068.SZ,000068,20251209,93018580,1434082,C,0, ,0,200,1102087,0,
000068.SZ,000068,20251209,93018580,1434134,C,0, ,0,300,1102374,0,
000068.SZ,000068,20251209,93018890,1439918,0,0,S,36800,1500,1439917,43264,
000068.SZ,000068,20251209,93018890,1439921,0,0,S,36800,1500,1439920,43264,
000068.SZ,000068,20251209,93019270,1445588,0,0,S,36800,200,1445587,43264,
000068.SZ,000068,20251209,93019400,1448931,0,0,S,36800,200,1448930,43264,
000068.SZ,000068,20251209,93019440,1449506,0,0,S,36800,100,1449505,43264,
000068.SZ,000068,20251209,93019580,1452407,0,0,S,36800,200,1452406,43264,
000068.SZ,000068,20251209,93019770,1455506,C,0, ,0,600,892045,0,
000068.SZ,000068,20251209,93020580,1465409,0,0,S,36800,300,1465408,43264,
000068.SZ,000068,20251209,93020630,1465952,C,0, ,0,1000,0,410572,
000068.SZ,000068,20251209,93020770,1467506,0,0,S,36800,600,1467505,43264,
000068.SZ,000068,20251209,93021020,1470239,0,0,B,36900,200,1207381,1470238,
000068.SZ,000068,20251209,93021020,1470240,0,0,B,36900,400,1216820,1470238,
000068.SZ,000068,20251209,93021020,1470241,0,0,B,36900,100,1225258,1470238,
000068.SZ,000068,20251209,93021020,1470242,0,0,B,36900,100,1225271,1470238,
000068.SZ,000068,20251209,93021020,1470243,0,0,B,36900,7400,1225332,1470238,
000068.SZ,000068,20251209,93021020,1470244,0,0,B,36900,700,1228849,1470238,
000068.SZ,000068,20251209,93021020,1470245,0,0,B,36900,1500,1243326,1470238,
000068.SZ,000068,20251209,93021020,1470246,0,0,B,36900,1600,1247273,1470238,
000068.SZ,000068,20251209,93021020,1470247,0,0,B,36900,1300,1247294,1470238,
000068.SZ,000068,20251209,93021020,1470248,0,0,B,36900,1600,1247417,1470238,
000068.SZ,000068,20251209,93021020,1470249,0,0,B,36900,100,1250564,1470238,
