万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000042.SZ,000042,20251209,91500070,0,6714,0,S,90000,12500,
000042.SZ,000042,20251209,91500070,0,7599,0,S,83800,600,
000042.SZ,000042,20251209,91500070,0,8181,0,B,82100,2000,
000042.SZ,000042,20251209,91500070,0,8182,0,B,82000,2500,
000042.SZ,000042,20251209,91500070,0,8183,0,B,81900,3000,
000042.SZ,000042,20251209,91500070,0,8438,0,S,85100,3000,
000042.SZ,000042,20251209,91500070,0,8440,0,S,86200,3500,
000042.SZ,000042,20251209,91500070,0,8520,0,S,86700,3500,
000042.SZ,000042,20251209,91500070,0,8521,0,S,87300,4000,
000042.SZ,000042,20251209,91500070,0,8630,0,S,90200,25000,
000042.SZ,000042,20251209,91500080,0,9100,0,S,86100,500,
000042.SZ,000042,20251209,91500080,0,9101,0,B,77900,500,
000042.SZ,000042,20251209,91500080,0,9134,0,B,80300,500,
000042.SZ,000042,20251209,91500080,0,11239,0,S,90000,12400,
000042.SZ,000042,20251209,91500090,0,14573,0,S,85700,400,
000042.SZ,000042,20251209,91500090,0,16658,0,S,86800,5800,
000042.SZ,000042,20251209,91500100,0,19150,0,S,90200,2000,
000042.SZ,000042,20251209,91500100,0,19481,0,S,89700,600,
000042.SZ,000042,20251209,91500110,0,19824,0,S,87300,400,
000042.SZ,000042,20251209,91500110,0,19826,0,S,87800,400,
000042.SZ,000042,20251209,91500110,0,19827,0,S,88300,400,
000042.SZ,000042,20251209,91500110,0,20364,0,S,86800,400,
000042.SZ,000042,20251209,91500110,0,20367,0,S,88800,400,
000042.SZ,000042,20251209,91500110,0,20368,0,S,89300,400,
000042.SZ,000042,20251209,91500120,0,22932,0,S,84500,8000,
000042.SZ,000042,20251209,91500130,0,25956,0,S,90200,50500,
000042.SZ,000042,20251209,91500130,0,26474,0,S,87300,5200,
000042.SZ,000042,20251209,91500130,0,27713,0,S,86500,500,
000042.SZ,000042,20251209,91500130,0,28734,0,S,86600,400,
000042.SZ,000042,20251209,91500130,0,28735,0,S,88600,400,
000042.SZ,000042,20251209,91500130,0,28736,0,S,89800,400,
000042.SZ,000042,20251209,91500130,0,28737,0,S,85800,500,
000042.SZ,000042,20251209,91500130,0,28738,0,S,86800,500,
000042.SZ,000042,20251209,91500130,0,28739,0,S,87300,500,
000042.SZ,000042,20251209,91500130,0,28740,0,S,87800,700,
000042.SZ,000042,20251209,91500130,0,28741,0,S,88300,800,
000042.SZ,000042,20251209,91500130,0,28742,0,S,89300,900,
000042.SZ,000042,20251209,91500140,0,31610,0,S,87600,400,
000042.SZ,000042,20251209,91500140,0,31611,0,S,89300,400,
000042.SZ,000042,20251209,91500140,0,31612,0,S,90200,500,
000042.SZ,000042,20251209,91500140,0,31669,0,S,85300,500,
000042.SZ,000042,20251209,91500140,0,31670,0,S,86300,500,
000042.SZ,000042,20251209,91500140,0,31672,0,S,88800,800,
000042.SZ,000042,20251209,91500140,0,31673,0,S,89800,900,
000042.SZ,000042,20251209,91500140,0,31674,0,S,90100,1000,
000042.SZ,000042,20251209,91500140,0,31675,0,S,90200,1000,
000042.SZ,000042,20251209,91500140,0,31688,0,S,85600,500,
000042.SZ,000042,20251209,91500150,0,35148,0,S,90200,13700,
000042.SZ,000042,20251209,91500150,0,35477,0,S,90200,500,
000042.SZ,000042,20251209,91500160,0,37063,0,S,88700,4000,
000042.SZ,000042,20251209,91500160,0,38027,0,S,83500,9400,
000042.SZ,000042,20251209,91500160,0,38360,0,S,89800,400,
000042.SZ,000042,20251209,91500160,0,38574,0,B,82200,800,
000042.SZ,000042,20251209,91500170,0,40195,0,S,90200,6500,
000042.SZ,000042,20251209,91500180,0,45194,0,S,86300,500,
000042.SZ,000042,20251209,91500180,0,45208,0,S,87800,500,
000042.SZ,000042,20251209,91500180,0,45211,0,S,89300,500,
000042.SZ,000042,20251209,91500180,0,45212,0,S,90100,500,
000042.SZ,000042,20251209,91500200,0,49022,0,S,86800,500,
000042.SZ,000042,20251209,91500200,0,49023,0,S,87300,500,
000042.SZ,000042,20251209,91500200,0,49024,0,S,88300,500,
000042.SZ,000042,20251209,91500200,0,49025,0,S,88800,500,
000042.SZ,000042,20251209,91500200,0,49026,0,S,89800,500,
000042.SZ,000042,20251209,91500200,0,49027,0,S,90200,500,
000042.SZ,000042,20251209,91500220,0,53854,0,B,81300,2500,
000042.SZ,000042,20251209,91500220,0,53855,0,B,80700,3000,
000042.SZ,000042,20251209,91500220,0,53856,0,B,80100,3000,
000042.SZ,000042,20251209,91500220,0,53884,0,B,79300,4000,
000042.SZ,000042,20251209,91500220,0,53885,0,B,78400,4000,
000042.SZ,000042,20251209,91500220,0,53886,0,B,77100,5000,
000042.SZ,000042,20251209,91500230,0,55775,0,B,80500,4700,
000042.SZ,000042,20251209,91500230,0,55835,0,B,81800,1000,
000042.SZ,000042,20251209,91500230,0,56166,0,S,87000,4000,
000042.SZ,000042,20251209,91500270,0,62998,0,B,81000,600,
000042.SZ,000042,20251209,91500280,0,64244,0,B,81200,5000,
000042.SZ,000042,20251209,91500310,0,69447,0,S,90200,13400,
000042.SZ,000042,20251209,91500330,0,72447,0,S,86600,100,
000042.SZ,000042,20251209,91500330,0,72529,0,B,82100,300,
000042.SZ,000042,20251209,91500340,0,74225,0,S,90200,20000,
000042.SZ,000042,20251209,91500350,0,75859,0,S,82000,100,
000042.SZ,000042,20251209,91500390,0,79872,0,S,90200,10100,
000042.SZ,000042,20251209,91500420,0,83325,0,S,87200,100,
000042.SZ,000042,20251209,91500420,0,83408,0,B,81400,6300,
000042.SZ,000042,20251209,91500420,0,83568,0,S,87700,3000,
000042.SZ,000042,20251209,91500420,0,83569,0,S,86600,2000,
000042.SZ,000042,20251209,91500420,0,83570,0,S,90000,5000,
000042.SZ,000042,20251209,91500480,0,90877,0,S,90200,1000,
000042.SZ,000042,20251209,91500490,0,92189,0,S,89900,7200,
000042.SZ,000042,20251209,91500490,0,92190,0,S,90200,9600,
000042.SZ,000042,20251209,91500500,0,93147,0,S,85700,2000,
000042.SZ,000042,20251209,91500510,0,94356,0,S,82700,5000,
000042.SZ,000042,20251209,91500510,0,94835,0,S,84100,1000,
000042.SZ,000042,20251209,91500570,0,100577,0,S,90200,8200,
000042.SZ,000042,20251209,91500580,0,101790,0,S,90200,8900,
000042.SZ,000042,20251209,91500590,0,102518,0,B,80700,200,
000042.SZ,000042,20251209,91500590,0,102530,0,B,81000,200,
000042.SZ,000042,20251209,91500600,0,103718,0,S,88800,1300,
000042.SZ,000042,20251209,91500630,0,106709,0,S,88700,38900,
000042.SZ,000042,20251209,91500630,0,106710,0,S,86800,30000,
000042.SZ,000042,20251209,91500660,0,109293,0,S,83800,1000,
000042.SZ,000042,20251209,91500660,0,109294,0,S,87800,1000,
000042.SZ,000042,20251209,91500660,0,109296,0,S,90200,1000,
000042.SZ,000042,20251209,91500720,0,115270,0,S,85600,2000,
000042.SZ,000042,20251209,91500840,0,124307,0,B,81200,21200,
000042.SZ,000042,20251209,91500970,0,132519,0,S,89700,12400,
000042.SZ,000042,20251209,91501030,0,137565,0,S,82900,3000,
000042.SZ,000042,20251209,91501030,0,137567,0,S,83400,4000,
000042.SZ,000042,20251209,91501030,0,137577,0,S,83900,5000,
000042.SZ,000042,20251209,91501030,0,137592,0,S,84400,4500,
000042.SZ,000042,20251209,91501030,0,137593,0,S,84900,6000,
000042.SZ,000042,20251209,91501030,0,137594,0,S,85500,5000,
