万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000016.SZ,000016,20251209,91500850,125246,C,0, ,0,500,0,125241,
000016.SZ,000016,20251209,91506550,274614,C,0, ,0,600,274610,0,
000016.SZ,000016,20251209,91534060,292460,C,0, ,0,6700,0,49057,
000016.SZ,000016,20251209,91612260,302411,C,0, ,0,14200,29269,0,
000016.SZ,000016,20251209,91620670,304538,C,0, ,0,1000,0,251906,
000016.SZ,000016,20251209,91631020,307434,C,0, ,0,100,0,292996,
000016.SZ,000016,20251209,91631020,307435,C,0, ,0,100,0,292995,
000016.SZ,000016,20251209,91645550,311428,C,0, ,0,1600,309669,0,
000016.SZ,000016,20251209,91650410,312732,C,0, ,0,5500,0,75930,
000016.SZ,000016,20251209,91740040,327740,C,0, ,0,200,0,268543,
000016.SZ,000016,20251209,91751770,331505,C,0, ,0,200,0,268542,
000016.SZ,000016,20251209,91822520,341570,C,0, ,0,2000,0,326222,
000016.SZ,000016,20251209,91824760,342375,C,0, ,0,1000,0,249649,
000016.SZ,000016,20251209,91830010,344192,C,0, ,0,10000,0,305745,
000016.SZ,000016,20251209,91832440,345023,C,0, ,0,1500,0,179112,
000016.SZ,000016,20251209,91837070,346580,C,0, ,0,500,0,343999,
000016.SZ,000016,20251209,91849810,350995,C,0, ,0,3200,348656,0,
000016.SZ,000016,20251209,91859540,354396,C,0, ,0,300,349672,0,
000016.SZ,000016,20251209,91903660,355886,C,0, ,0,1100,0,350545,
000016.SZ,000016,20251209,91909490,358118,C,0, ,0,400,0,351080,
000016.SZ,000016,20251209,91920240,362241,C,0, ,0,1000,0,327590,
000016.SZ,000016,20251209,91921160,362614,C,0, ,0,9800,0,19851,
000016.SZ,000016,20251209,91928550,365351,C,0, ,0,10000,0,348588,
000016.SZ,000016,20251209,91934120,367436,C,0, ,0,20000,249343,0,
000016.SZ,000016,20251209,91936430,368248,C,0, ,0,42800,308663,0,
