万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000037.SZ,000037,20251209,91547170,333171,C,0, ,0,500,16988,0,
000037.SZ,000037,20251209,92500000,599179,0,0,B,87100,300,568288,591258,
000037.SZ,000037,20251209,92500000,599180,0,0,B,87100,600,568288,575089,
000037.SZ,000037,20251209,92500000,599181,0,0,B,87100,400,568288,571438,
000037.SZ,000037,20251209,92500000,599182,0,0,S,87100,100,568288,97014,
000037.SZ,000037,20251209,92500000,599183,0,0,S,87100,200,568288,227312,
000037.SZ,000037,20251209,92500000,599184,0,0,S,87100,100,568288,294899,
000037.SZ,000037,20251209,92500000,599185,0,0,S,87100,4000,568288,483936,
000037.SZ,000037,20251209,92500000,599186,0,0,S,87100,900,568288,120250,
000037.SZ,000037,20251209,92500000,599187,0,0,S,87100,100,596778,120250,
000037.SZ,000037,20251209,92500000,599188,0,0,S,87100,1000,596778,432662,
000037.SZ,000037,20251209,92500000,599189,0,0,S,87100,300,575285,528231,
000037.SZ,000037,20251209,92500000,599190,0,0,S,87100,200,575285,545495,
000037.SZ,000037,20251209,92500000,599191,0,0,S,87100,500,575285,194557,
000037.SZ,000037,20251209,92500000,599192,0,0,S,87100,200,296195,194557,
000037.SZ,000037,20251209,92500000,599193,0,0,S,87100,100,264062,194557,
000037.SZ,000037,20251209,93000060,705626,0,0,S,87100,400,705625,194557,
000037.SZ,000037,20251209,93000080,717465,0,0,S,87100,500,717464,194557,
000037.SZ,000037,20251209,93000090,723838,0,0,B,87200,300,490245,723837,
000037.SZ,000037,20251209,93000090,723839,0,0,B,87200,200,566167,723837,
000037.SZ,000037,20251209,93000120,742249,0,0,S,87200,1100,742248,723837,
000037.SZ,000037,20251209,93000170,770832,C,0, ,0,1000,493912,0,
000037.SZ,000037,20251209,93000200,784810,0,0,S,87100,300,784809,194557,
000037.SZ,000037,20251209,93000200,784811,0,0,S,87100,4000,784809,474607,
000037.SZ,000037,20251209,93000200,784812,0,0,S,87100,400,784809,523203,
000037.SZ,000037,20251209,93000230,792715,0,0,B,87100,100,784809,792714,
000037.SZ,000037,20251209,93000270,807586,0,0,B,87100,1100,784809,807585,
000037.SZ,000037,20251209,93000330,827837,0,0,B,87100,5500,784809,827836,
000037.SZ,000037,20251209,93000350,831099,0,0,B,87100,500,784809,831098,
000037.SZ,000037,20251209,93000450,850939,C,0, ,0,500,0,504466,
000037.SZ,000037,20251209,93001050,945570,0,0,B,87100,500,784809,945569,
000037.SZ,000037,20251209,93001090,949926,0,0,B,87100,200,784809,949925,
000037.SZ,000037,20251209,93001480,984703,0,0,B,87100,500,784809,984702,
000037.SZ,000037,20251209,93001740,1009575,0,0,B,87100,1500,784809,1009574,
000037.SZ,000037,20251209,93001750,1010256,C,0, ,0,73000,473432,0,
000037.SZ,000037,20251209,93001750,1010494,C,0, ,0,48700,460264,0,
000037.SZ,000037,20251209,93001900,1023289,0,0,B,87100,200,784809,1023288,
000037.SZ,000037,20251209,93002300,1057039,0,0,B,87100,100,784809,1057038,
000037.SZ,000037,20251209,93002300,1057085,0,0,B,87100,100,784809,1057084,
000037.SZ,000037,20251209,93002300,1057151,0,0,B,87100,100,784809,1057150,
000037.SZ,000037,20251209,93002310,1057164,0,0,B,87100,100,784809,1057163,
000037.SZ,000037,20251209,93003200,1114047,0,0,S,87000,500,1114046,82478,
000037.SZ,000037,20251209,93003200,1114048,0,0,S,87000,1200,1114046,102416,
000037.SZ,000037,20251209,93003200,1114049,0,0,S,87000,1000,1114046,293852,
000037.SZ,000037,20251209,93003200,1114050,0,0,S,87000,1800,1114046,336638,
000037.SZ,000037,20251209,93003200,1114051,0,0,S,87000,3000,1114046,515620,
000037.SZ,000037,20251209,93003200,1114052,0,0,S,87000,1500,1114046,860227,
000037.SZ,000037,20251209,93003200,1114053,0,0,S,87000,1000,1114046,904088,
000037.SZ,000037,20251209,93003200,1114054,0,0,S,87000,100,1114046,983077,
000037.SZ,000037,20251209,93003200,1114055,0,0,S,87000,2000,1114046,1019766,
000037.SZ,000037,20251209,93003200,1114056,0,0,S,87000,100,1114046,1074214,
000037.SZ,000037,20251209,93003350,1121449,C,0, ,0,3200,957622,0,
000037.SZ,000037,20251209,93003430,1124707,0,0,B,87000,1000,1117791,1124706,
000037.SZ,000037,20251209,93003470,1126524,0,0,B,87000,100,1117791,1126523,
000037.SZ,000037,20251209,93003580,1132284,0,0,S,86900,500,1132283,68028,
000037.SZ,000037,20251209,93003860,1147528,0,0,S,86900,500,1147527,68028,
000037.SZ,000037,20251209,93003860,1147529,0,0,S,86900,100,1147527,213477,
000037.SZ,000037,20251209,93003860,1147530,0,0,S,86900,3000,1147527,283113,
000037.SZ,000037,20251209,93003860,1147531,0,0,S,86900,200,1147527,323049,
000037.SZ,000037,20251209,93003860,1147532,0,0,S,86900,5000,1147527,529339,
000037.SZ,000037,20251209,93003860,1147533,0,0,S,86900,500,1147527,826173,
000037.SZ,000037,20251209,93003860,1147534,0,0,S,86900,1200,1147527,1012223,
000037.SZ,000037,20251209,93003860,1147535,0,0,S,86800,600,1147527,479419,
000037.SZ,000037,20251209,93003950,1151407,0,0,B,87000,300,1117791,1151406,
000037.SZ,000037,20251209,93003950,1151408,0,0,B,87000,1200,1118152,1151406,
000037.SZ,000037,20251209,93003950,1151409,0,0,B,87000,100,1118153,1151406,
000037.SZ,000037,20251209,93004100,1159999,0,0,B,87000,1000,1118153,1159998,
000037.SZ,000037,20251209,93004100,1160000,0,0,B,87000,300,1118898,1159998,
000037.SZ,000037,20251209,93004100,1160001,0,0,B,87000,600,1119345,1159998,
000037.SZ,000037,20251209,93004100,1160002,0,0,B,87000,400,1119691,1159998,
000037.SZ,000037,20251209,93005990,1226112,0,0,S,86800,3400,1226111,479419,
000037.SZ,000037,20251209,93005990,1226113,0,0,S,86800,1000,1226111,871660,
000037.SZ,000037,20251209,93005990,1226114,0,0,S,86800,300,1226111,1011639,
000037.SZ,000037,20251209,93005990,1226115,0,0,S,86800,2000,1226111,1079241,
000037.SZ,000037,20251209,93005990,1226116,0,0,S,86700,800,1226111,265500,
000037.SZ,000037,20251209,93006180,1233638,C,0, ,0,800,1119691,0,
000037.SZ,000037,20251209,93006330,1238171,0,0,B,87000,800,1138517,1238170,
000037.SZ,000037,20251209,93006390,1239573,C,0, ,0,2000,1062318,0,
000037.SZ,000037,20251209,93007620,1274287,0,0,B,87000,700,1138517,1274286,
000037.SZ,000037,20251209,93007620,1274288,0,0,B,87000,100,1232969,1274286,
000037.SZ,000037,20251209,93008660,1294745,0,0,S,87000,400,1294744,1274286,
000037.SZ,000037,20251209,93008660,1294746,0,0,S,87000,1900,1294744,1293849,
000037.SZ,000037,20251209,93009190,1303281,0,0,S,87000,700,1303280,1293849,
000037.SZ,000037,20251209,93009250,1304366,0,0,S,87000,300,1304365,1293849,
000037.SZ,000037,20251209,93009250,1304378,0,0,S,87000,400,1304377,1293849,
000037.SZ,000037,20251209,93009300,1305207,0,0,S,87000,400,1305206,1293849,
000037.SZ,000037,20251209,93012240,1352496,C,0, ,0,100,888124,0,
