万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000037.SZ,000037,20251209,91500000,0,1817,0,S,92500,200,
000037.SZ,000037,20251209,91500050,0,4210,0,S,96100,100,
000037.SZ,000037,20251209,91500060,0,5572,0,S,88800,1000,
000037.SZ,000037,20251209,91500060,0,5573,0,S,90200,1000,
000037.SZ,000037,20251209,91500060,0,6615,0,S,90800,5300,
000037.SZ,000037,20251209,91500060,0,6617,0,S,92600,5400,
000037.SZ,000037,20251209,91500060,0,8973,0,S,88800,5000,
000037.SZ,000037,20251209,91500070,0,10626,0,S,95500,3500,
000037.SZ,000037,20251209,91500080,0,16988,0,S,96100,500,
000037.SZ,000037,20251209,91500080,0,17014,0,S,95600,500,
000037.SZ,000037,20251209,91500090,0,18342,0,S,96100,5000,
000037.SZ,000037,20251209,91500090,0,18410,0,S,90000,2000,
000037.SZ,000037,20251209,91500100,0,25726,0,S,94500,5000,
000037.SZ,000037,20251209,91500110,0,27970,0,S,96000,200,
000037.SZ,000037,20251209,91500110,0,28122,0,S,94300,15200,
000037.SZ,000037,20251209,91500120,0,31559,0,B,86500,1000,
000037.SZ,000037,20251209,91500130,0,36337,0,S,96100,23200,
000037.SZ,000037,20251209,91500130,0,36362,0,B,78700,11700,
000037.SZ,000037,20251209,91500130,0,36822,0,S,91800,1000,
000037.SZ,000037,20251209,91500130,0,36824,0,S,93000,1000,
000037.SZ,000037,20251209,91500140,0,38966,0,B,86000,2000,
000037.SZ,000037,20251209,91500140,0,38994,0,S,90000,5000,
000037.SZ,000037,20251209,91500140,0,39403,0,S,88000,100,
000037.SZ,000037,20251209,91500140,0,39508,0,S,95800,500,
000037.SZ,000037,20251209,91500150,0,43021,0,S,91600,500,
000037.SZ,000037,20251209,91500150,0,43232,0,B,83100,600,
000037.SZ,000037,20251209,91500150,0,43233,0,B,81100,600,
000037.SZ,000037,20251209,91500150,0,43234,0,B,79100,700,
000037.SZ,000037,20251209,91500150,0,43235,0,S,88900,600,
000037.SZ,000037,20251209,91500150,0,43236,0,S,90900,600,
000037.SZ,000037,20251209,91500150,0,43237,0,S,92900,600,
000037.SZ,000037,20251209,91500150,0,43238,0,S,94900,600,
000037.SZ,000037,20251209,91500150,0,43580,0,S,94400,300,
000037.SZ,000037,20251209,91500150,0,43582,0,S,96100,500,
000037.SZ,000037,20251209,91500150,0,44359,0,S,96100,10000,
000037.SZ,000037,20251209,91500160,0,48152,0,S,96100,300,
000037.SZ,000037,20251209,91500160,0,48153,0,S,95000,200,
000037.SZ,000037,20251209,91500160,0,48932,0,S,96000,1000,
000037.SZ,000037,20251209,91500160,0,48946,0,S,96000,1600,
000037.SZ,000037,20251209,91500160,0,49048,0,S,96100,700,
000037.SZ,000037,20251209,91500170,0,50262,0,B,86000,500,
000037.SZ,000037,20251209,91500170,0,50264,0,B,79000,1000,
000037.SZ,000037,20251209,91500170,0,51734,0,S,96100,300,
000037.SZ,000037,20251209,91500180,0,53956,0,B,86000,3500,
000037.SZ,000037,20251209,91500180,0,53982,0,B,85500,1900,
000037.SZ,000037,20251209,91500180,0,56034,0,S,88500,3000,
000037.SZ,000037,20251209,91500180,0,56035,0,S,88900,3000,
000037.SZ,000037,20251209,91500180,0,56036,0,S,89300,3000,
000037.SZ,000037,20251209,91500180,0,56037,0,S,94500,1700,
000037.SZ,000037,20251209,91500180,0,56039,0,S,91600,1100,
000037.SZ,000037,20251209,91500190,0,58971,0,S,96000,2400,
000037.SZ,000037,20251209,91500210,0,63118,0,S,96000,700,
000037.SZ,000037,20251209,91500230,0,67724,0,S,96100,2000,
000037.SZ,000037,20251209,91500230,0,67789,0,S,90000,400,
000037.SZ,000037,20251209,91500230,0,67978,0,B,84000,400,
