万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000030.SZ,000030,20251209,91500050,0,1261,0,S,62300,1400,
000030.SZ,000030,20251209,91500060,0,2616,0,B,57400,900,
000030.SZ,000030,20251209,91500070,0,8721,0,S,57300,1000,
000030.SZ,000030,20251209,91500070,0,8962,0,S,56500,400,
000030.SZ,000030,20251209,91500090,0,16236,0,B,56600,1000,
000030.SZ,000030,20251209,91500100,0,16994,0,S,58000,400,
000030.SZ,000030,20251209,91500100,0,16995,0,S,58600,400,
000030.SZ,000030,20251209,91500100,0,16996,0,S,59200,300,
000030.SZ,000030,20251209,91500100,0,16997,0,S,59800,300,
000030.SZ,000030,20251209,91500100,0,16998,0,S,60500,200,
000030.SZ,000030,20251209,91500100,0,17025,0,S,61200,200,
000030.SZ,000030,20251209,91500100,0,17026,0,S,61800,300,
000030.SZ,000030,20251209,91500100,0,17027,0,S,62300,300,
000030.SZ,000030,20251209,91500110,0,20617,0,S,59700,100,
000030.SZ,000030,20251209,91500110,0,20733,0,S,59000,300,
000030.SZ,000030,20251209,91500110,0,20837,0,S,58200,100,
000030.SZ,000030,20251209,91500140,0,30820,0,B,55100,100,
000030.SZ,000030,20251209,91500140,0,30868,0,S,62000,100,
000030.SZ,000030,20251209,91500150,0,34003,0,S,60000,200,
000030.SZ,000030,20251209,91500150,0,34022,0,S,58500,300,
000030.SZ,000030,20251209,91500150,0,34023,0,S,61500,300,
000030.SZ,000030,20251209,91500170,0,41316,0,S,58200,1000,
000030.SZ,000030,20251209,91500180,0,43403,0,B,56100,1000,
000030.SZ,000030,20251209,91500200,0,49905,0,S,62000,400,
000030.SZ,000030,20251209,91500230,0,57791,0,S,57800,3000,
000030.SZ,000030,20251209,91500240,0,58309,0,S,62100,100,
000030.SZ,000030,20251209,91500240,0,59112,0,S,62300,1000,
000030.SZ,000030,20251209,91500250,0,61306,0,S,62000,100,
000030.SZ,000030,20251209,91500260,0,62105,0,S,62300,1000,
000030.SZ,000030,20251209,91500260,0,62260,0,S,62200,200,
000030.SZ,000030,20251209,91500270,0,63243,0,S,57800,10000,
000030.SZ,000030,20251209,91500270,0,63244,0,S,57900,10000,
000030.SZ,000030,20251209,91500270,0,63245,0,S,58000,10000,
000030.SZ,000030,20251209,91500270,0,63247,0,S,58200,21200,
000030.SZ,000030,20251209,91500270,0,63248,0,S,59000,20000,
000030.SZ,000030,20251209,91500270,0,63249,0,S,58800,20000,
000030.SZ,000030,20251209,91500270,0,63250,0,S,58600,15000,
000030.SZ,000030,20251209,91500270,0,63251,0,S,58400,10000,
000030.SZ,000030,20251209,91500270,0,63252,0,S,59400,25000,
000030.SZ,000030,20251209,91500280,0,65384,0,B,56000,20000,
000030.SZ,000030,20251209,91500290,0,67406,0,S,58500,5000,
000030.SZ,000030,20251209,91500360,0,78225,0,S,57700,1000,
000030.SZ,000030,20251209,91500370,0,79305,0,S,58500,200,
000030.SZ,000030,20251209,91500370,0,79306,0,S,58300,100,
000030.SZ,000030,20251209,91500370,0,79325,0,S,58800,100,
000030.SZ,000030,20251209,91500370,0,79326,0,S,60500,100,
000030.SZ,000030,20251209,91500370,0,79328,0,S,60600,100,
000030.SZ,000030,20251209,91500400,0,83123,0,S,62300,8000,
000030.SZ,000030,20251209,91500410,0,85226,0,B,54500,200,
000030.SZ,000030,20251209,91500410,0,85229,0,S,61500,200,
000030.SZ,000030,20251209,91500420,0,85300,0,B,55600,1000,
000030.SZ,000030,20251209,91500430,0,87531,0,B,53600,182900,
000030.SZ,000030,20251209,91500440,0,88102,0,S,62300,200,
000030.SZ,000030,20251209,91500490,0,93581,0,B,55500,700,
000030.SZ,000030,20251209,91500530,0,98041,0,S,62100,2600,
000030.SZ,000030,20251209,91500530,0,98048,0,S,62100,2700,
000030.SZ,000030,20251209,91500550,0,100243,0,S,62100,100,
000030.SZ,000030,20251209,91500580,0,104163,0,S,57000,100,
000030.SZ,000030,20251209,91500590,0,104520,0,S,58700,2000,
000030.SZ,000030,20251209,91500590,0,104521,0,S,60900,2100,
000030.SZ,000030,20251209,91500590,0,104812,0,S,57300,3000,
000030.SZ,000030,20251209,91500590,0,104814,0,S,58300,4000,
000030.SZ,000030,20251209,91500590,0,104815,0,S,59300,5000,
000030.SZ,000030,20251209,91500590,0,104817,0,S,57400,4000,
000030.SZ,000030,20251209,91500590,0,104818,0,S,58300,5000,
000030.SZ,000030,20251209,91500590,0,104819,0,S,59300,6000,
000030.SZ,000030,20251209,91500590,0,104821,0,S,62300,10000,
000030.SZ,000030,20251209,91500610,0,106433,0,B,56200,3100,
000030.SZ,000030,20251209,91500610,0,106434,0,B,55700,3500,
000030.SZ,000030,20251209,91500610,0,106597,0,S,57700,14800,
000030.SZ,000030,20251209,91500640,0,110032,0,S,57000,140,
000030.SZ,000030,20251209,91500650,0,111507,0,S,57500,34200,
000030.SZ,000030,20251209,91500670,0,113936,0,S,57800,2000,
000030.SZ,000030,20251209,91500690,0,115482,0,S,56500,2400,
000030.SZ,000030,20251209,91500710,0,116921,0,S,57500,300,
000030.SZ,000030,20251209,91500710,0,116984,0,S,62300,3000,
000030.SZ,000030,20251209,91500750,0,120726,0,S,62300,3000,
000030.SZ,000030,20251209,91500800,0,124547,0,S,59900,700,
000030.SZ,000030,20251209,91500800,0,124647,0,S,62300,4500,
000030.SZ,000030,20251209,91500810,0,125037,0,S,58600,1000,
000030.SZ,000030,20251209,91500830,0,126410,0,S,57600,1800,
000030.SZ,000030,20251209,91500830,0,126411,0,S,59700,2000,
000030.SZ,000030,20251209,91500870,0,130200,0,B,55200,4100,
000030.SZ,000030,20251209,91500900,0,131808,0,S,57800,100,
000030.SZ,000030,20251209,91500970,0,136609,0,S,56500,200,
000030.SZ,000030,20251209,91500980,0,137163,0,B,54200,5100,
000030.SZ,000030,20251209,91501090,0,144538,0,S,58000,100,
000030.SZ,000030,20251209,91501090,0,144539,0,S,60000,100,
000030.SZ,000030,20251209,91501090,0,145005,0,B,54700,4500,
000030.SZ,000030,20251209,91501120,0,146638,0,S,62300,1000,
000030.SZ,000030,20251209,91501160,0,149075,0,B,54000,100,
000030.SZ,000030,20251209,91501170,0,150268,0,S,59000,1000,
000030.SZ,000030,20251209,91501190,0,151904,0,S,59900,1000,
000030.SZ,000030,20251209,91501210,0,153310,0,S,62300,8900,
000030.SZ,000030,20251209,91501230,0,154629,0,S,57700,3500,
000030.SZ,000030,20251209,91501230,0,154694,0,S,62300,3300,
000030.SZ,000030,20251209,91501240,0,154895,0,S,57000,1800,
000030.SZ,000030,20251209,91501280,0,156744,0,S,62300,2300,
000030.SZ,000030,20251209,91501300,0,157381,0,S,61200,51000,
000030.SZ,000030,20251209,91501310,0,158043,0,B,52300,8900,
000030.SZ,000030,20251209,91501380,0,161684,0,S,62300,2000,
000030.SZ,000030,20251209,91501400,0,163431,0,S,57900,4000,
000030.SZ,000030,20251209,91501400,0,163433,0,S,59900,4000,
000030.SZ,000030,20251209,91501420,0,164458,0,S,59500,300,
000030.SZ,000030,20251209,91501440,0,166364,0,S,62300,2000,
000030.SZ,000030,20251209,91501460,0,167355,0,S,58300,1000,
000030.SZ,000030,20251209,91501490,0,169183,0,S,58000,400,
000030.SZ,000030,20251209,91501490,0,169186,0,S,58600,200,
000030.SZ,000030,20251209,91501490,0,169191,0,S,59200,200,
000030.SZ,000030,20251209,91501490,0,169227,0,S,59900,200,
000030.SZ,000030,20251209,91501490,0,169239,0,S,60800,400,
000030.SZ,000030,20251209,91501490,0,169243,0,S,61500,300,
000030.SZ,000030,20251209,91501490,0,169282,0,S,62300,300,
000030.SZ,000030,20251209,91501500,0,169938,0,S,58800,51000,
000030.SZ,000030,20251209,91501500,0,169939,0,S,58500,50000,
000030.SZ,000030,20251209,91501500,0,169940,0,S,59000,50000,
000030.SZ,000030,20251209,91501530,0,172650,0,S,60200,2000,
000030.SZ,000030,20251209,91501570,0,175738,0,S,60700,200,
000030.SZ,000030,20251209,91501580,0,176392,0,S,57500,2000,
000030.SZ,000030,20251209,91501640,0,180464,0,S,57700,50000,
000030.SZ,000030,20251209,91501640,0,180465,0,S,58100,50000,
000030.SZ,000030,20251209,91501660,0,181734,0,S,59300,700,
000030.SZ,000030,20251209,91501700,0,183837,0,B,54100,1000,
000030.SZ,000030,20251209,91501800,0,188037,0,S,58900,4000,
000030.SZ,000030,20251209,91501900,0,192606,0,S,60800,500,
000030.SZ,000030,20251209,91501940,0,193848,0,S,59700,1000,
000030.SZ,000030,20251209,91502000,0,197068,0,S,62200,1000,
000030.SZ,000030,20251209,91502010,0,197664,0,S,60200,600,
000030.SZ,000030,20251209,91502090,0,201393,0,B,55100,100,
000030.SZ,000030,20251209,91502100,0,201645,0,S,58000,900,
000030.SZ,000030,20251209,91502100,0,201661,0,S,62200,2000,
000030.SZ,000030,20251209,91502110,0,202232,0,S,58400,200,
000030.SZ,000030,20251209,91502110,0,202241,0,B,55100,200,
000030.SZ,000030,20251209,91502140,0,203006,0,S,62300,1000,
000030.SZ,000030,20251209,91502140,0,203008,0,S,59800,1000,
000030.SZ,000030,20251209,91502160,0,203949,0,S,57900,101200,
000030.SZ,000030,20251209,91502190,0,205705,0,S,58000,1500,
000030.SZ,000030,20251209,91502200,0,206271,0,S,62300,800,
000030.SZ,000030,20251209,91502210,0,207000,0,S,56600,100,
000030.SZ,000030,20251209,91502270,0,209095,0,B,58200,10700,
000030.SZ,000030,20251209,91502290,0,209508,0,S,57600,2400,
000030.SZ,000030,20251209,91502330,0,211299,0,S,60700,900,
000030.SZ,000030,20251209,91502550,0,220431,0,S,58100,1500,
000030.SZ,000030,20251209,91502590,0,222326,0,S,62300,200,
000030.SZ,000030,20251209,91502650,0,224661,0,S,57700,200,
000030.SZ,000030,20251209,91502690,0,226101,0,S,62300,5000,
000030.SZ,000030,20251209,91502690,0,226103,0,S,59400,2000,
000030.SZ,000030,20251209,91502690,0,226108,0,S,60100,1000,
000030.SZ,000030,20251209,91502690,0,226111,0,S,60900,2000,
000030.SZ,000030,20251209,91502730,0,227608,0,S,62300,500,
000030.SZ,000030,20251209,91502760,0,228297,0,S,58700,500,
000030.SZ,000030,20251209,91503090,0,236784,0,S,59500,1000,
000030.SZ,000030,20251209,91503090,0,236821,0,S,59800,5000,
000030.SZ,000030,20251209,91503110,0,237507,0,S,62300,6300,
000030.SZ,000030,20251209,91503120,0,237756,0,S,57600,2000,
000030.SZ,000030,20251209,91503130,0,237976,0,S,59800,500,
000030.SZ,000030,20251209,91503150,0,238516,0,S,62200,1000,
000030.SZ,000030,20251209,91503270,0,241684,0,S,57900,2000,
000030.SZ,000030,20251209,91503270,0,241685,0,S,59900,2000,
000030.SZ,000030,20251209,91503290,0,241890,0,S,57000,11300,
000030.SZ,000030,20251209,91503450,0,245519,0,S,57700,1000,
000030.SZ,000030,20251209,91503530,0,248265,0,S,58000,300,
000030.SZ,000030,20251209,91503770,0,254473,0,B,55600,5000,
000030.SZ,000030,20251209,91503980,0,257667,0,S,59700,300,
000030.SZ,000030,20251209,91503980,0,257724,0,B,56000,400,
000030.SZ,000030,20251209,91504130,0,259486,0,S,57800,5000,
000030.SZ,000030,20251209,91504170,0,260160,0,S,61800,32200,
