万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000066.SZ,000066,20251209,91500190,48979,C,0, ,0,2900,47907,0,
000066.SZ,000066,20251209,91500530,98354,C,0, ,0,200,98349,0,
000066.SZ,000066,20251209,91501160,149979,C,0, ,0,300,0,149968,
000066.SZ,000066,20251209,91504220,260746,C,0, ,0,1300,0,240394,
000066.SZ,000066,20251209,91506170,278026,C,0, ,0,200,0,278014,
000066.SZ,000066,20251209,91507780,285873,C,0, ,0,200,285872,0,
000066.SZ,000066,20251209,91508760,288346,C,0, ,0,2000,288345,0,
000066.SZ,000066,20251209,91509310,289037,C,0, ,0,3000,0,262777,
000066.SZ,000066,20251209,91603860,306446,C,0, ,0,5000,0,296285,
000066.SZ,000066,20251209,91607490,307483,C,0, ,0,100,0,306937,
000066.SZ,000066,20251209,91607490,307484,C,0, ,0,100,0,306936,
000066.SZ,000066,20251209,91607490,307485,C,0, ,0,100,0,306939,
000066.SZ,000066,20251209,91607490,307486,C,0, ,0,100,0,306938,
000066.SZ,000066,20251209,91626950,312479,C,0, ,0,300,0,308883,
000066.SZ,000066,20251209,91659790,321610,C,0, ,0,700,48641,0,
000066.SZ,000066,20251209,91707510,323893,C,0, ,0,11500,85460,0,
000066.SZ,000066,20251209,91724570,328907,C,0, ,0,74000,0,323818,
000066.SZ,000066,20251209,91728790,330190,C,0, ,0,600,326877,0,
000066.SZ,000066,20251209,91738920,333404,C,0, ,0,100,179887,0,
000066.SZ,000066,20251209,91745010,335315,C,0, ,0,100,0,273290,
000066.SZ,000066,20251209,91747330,336091,C,0, ,0,200,0,261645,
000066.SZ,000066,20251209,91750130,336981,C,0, ,0,500,332761,0,
000066.SZ,000066,20251209,91755260,338692,C,0, ,0,500,175434,0,
000066.SZ,000066,20251209,91755310,338707,C,0, ,0,600,176125,0,
000066.SZ,000066,20251209,91802810,341235,C,0, ,0,200,292418,0,
000066.SZ,000066,20251209,91807520,342809,C,0, ,0,6800,0,301437,
000066.SZ,000066,20251209,91811990,344501,C,0, ,0,300,0,209876,
000066.SZ,000066,20251209,91822840,348303,C,0, ,0,700,0,338362,
000066.SZ,000066,20251209,91823900,348667,C,0, ,0,1200,74806,0,
000066.SZ,000066,20251209,91826450,349606,C,0, ,0,500,260263,0,
000066.SZ,000066,20251209,91829050,350569,C,0, ,0,100,0,293539,
000066.SZ,000066,20251209,91832450,351771,C,0, ,0,100,0,337320,
