万得代码,交易所代码,自然日,时间,委托编号,交易所委托号,委托类型,委托代码,委托价格,委托数量,
000031.SZ,000031,20251209,91500070,0,7360,0,B,30000,6000,
000031.SZ,000031,20251209,91500070,0,7874,0,B,27600,5000,
000031.SZ,000031,20251209,91500070,0,8151,0,S,33600,700,
000031.SZ,000031,20251209,91500070,0,8156,0,B,29100,800,
000031.SZ,000031,20251209,91500070,0,8282,0,S,31600,12400,
000031.SZ,000031,20251209,91500080,0,12540,0,S,31500,5000,
000031.SZ,000031,20251209,91500080,0,12663,0,S,31500,3000,
000031.SZ,000031,20251209,91500090,0,14010,0,S,31400,1000,
000031.SZ,000031,20251209,91500090,0,14973,0,S,31200,5400,
000031.SZ,000031,20251209,91500090,0,16452,0,S,33500,500,
000031.SZ,000031,20251209,91500090,0,16477,0,S,30700,900,
000031.SZ,000031,20251209,91500100,0,19250,0,B,27600,1000,
000031.SZ,000031,20251209,91500110,0,20718,0,B,30600,5000,
000031.SZ,000031,20251209,91500110,0,20719,0,B,30200,5000,
000031.SZ,000031,20251209,91500110,0,20767,0,S,31400,10000,
000031.SZ,000031,20251209,91500110,0,20768,0,S,31500,10000,
000031.SZ,000031,20251209,91500110,0,20773,0,B,30700,5000,
000031.SZ,000031,20251209,91500110,0,20775,0,S,31400,5000,
000031.SZ,000031,20251209,91500110,0,20776,0,S,31500,5000,
000031.SZ,000031,20251209,91500110,0,20777,0,B,30700,5000,
000031.SZ,000031,20251209,91500120,0,23490,0,S,33800,6600,
000031.SZ,000031,20251209,91500120,0,24495,0,S,33800,5000,
000031.SZ,000031,20251209,91500130,0,26077,0,S,31600,5000,
000031.SZ,000031,20251209,91500130,0,26078,0,S,31700,5000,
000031.SZ,000031,20251209,91500130,0,26079,0,S,31900,5000,
000031.SZ,000031,20251209,91500130,0,29188,0,S,33800,20000,
000031.SZ,000031,20251209,91500140,0,30399,0,S,33700,98600,
000031.SZ,000031,20251209,91500150,0,34538,0,S,31000,5000,
000031.SZ,000031,20251209,91500150,0,35382,0,S,31400,3000,
000031.SZ,000031,20251209,91500150,0,35383,0,B,30300,1500,
000031.SZ,000031,20251209,91500150,0,35384,0,B,30000,1500,
000031.SZ,000031,20251209,91500150,0,35545,0,S,32500,700,
000031.SZ,000031,20251209,91500150,0,36846,0,S,33200,1800,
000031.SZ,000031,20251209,91500160,0,38178,0,B,28000,1000,
000031.SZ,000031,20251209,91500160,0,38179,0,B,29000,1000,
000031.SZ,000031,20251209,91500160,0,38180,0,B,30000,1000,
000031.SZ,000031,20251209,91500160,0,38237,0,S,31700,1000,
000031.SZ,000031,20251209,91500160,0,39205,0,S,32300,1700,
000031.SZ,000031,20251209,91500170,0,40551,0,B,30000,5000,
000031.SZ,000031,20251209,91500170,0,42020,0,S,33800,10000,
000031.SZ,000031,20251209,91500170,0,42024,0,S,33700,10000,
000031.SZ,000031,20251209,91500170,0,42047,0,S,33600,4000,
000031.SZ,000031,20251209,91500170,0,42048,0,S,33500,4000,
000031.SZ,000031,20251209,91500170,0,42856,0,S,31900,9000,
000031.SZ,000031,20251209,91500180,0,43497,0,S,32200,20000,
000031.SZ,000031,20251209,91500200,0,50679,0,S,32200,500,
000031.SZ,000031,20251209,91500200,0,50680,0,S,33200,500,
000031.SZ,000031,20251209,91500200,0,50681,0,B,30200,500,
000031.SZ,000031,20251209,91500200,0,51247,0,S,33800,5000,
000031.SZ,000031,20251209,91500200,0,51248,0,S,33700,5000,
000031.SZ,000031,20251209,91500200,0,51250,0,S,33600,5000,
000031.SZ,000031,20251209,91500200,0,51251,0,S,33500,5000,
000031.SZ,000031,20251209,91500200,0,51252,0,S,33400,5000,
000031.SZ,000031,20251209,91500210,0,53542,0,B,30500,10000,
000031.SZ,000031,20251209,91500210,0,53543,0,B,30300,10000,
000031.SZ,000031,20251209,91500220,0,54269,0,S,33400,1000,
000031.SZ,000031,20251209,91500220,0,54270,0,B,30100,1000,
000031.SZ,000031,20251209,91500230,0,56318,0,B,30000,700,
000031.SZ,000031,20251209,91500250,0,60439,0,S,33800,1500,
000031.SZ,000031,20251209,91500280,0,64318,0,S,33800,200,
000031.SZ,000031,20251209,91500280,0,65289,0,S,33300,3800,
000031.SZ,000031,20251209,91500280,0,65727,0,S,33000,1000,
000031.SZ,000031,20251209,91500280,0,65739,0,S,33800,1000,
000031.SZ,000031,20251209,91500280,0,65757,0,B,29900,1000,
000031.SZ,000031,20251209,91500290,0,65957,0,S,30700,3300,
000031.SZ,000031,20251209,91500290,0,67009,0,B,29100,900,
000031.SZ,000031,20251209,91500290,0,67540,0,S,31700,1000,
000031.SZ,000031,20251209,91500300,0,68125,0,S,31500,2000,
000031.SZ,000031,20251209,91500310,0,69447,0,S,33800,2000,
000031.SZ,000031,20251209,91500310,0,70489,0,S,33800,5000,
000031.SZ,000031,20251209,91500310,0,70546,0,S,33700,19200,
000031.SZ,000031,20251209,91500310,0,71358,0,S,33800,2000,
000031.SZ,000031,20251209,91500320,0,71512,0,B,29500,900,
000031.SZ,000031,20251209,91500320,0,71518,0,S,31300,900,
000031.SZ,000031,20251209,91500320,0,71520,0,S,32200,1100,
