万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000031.SZ,000031,20251209,91500430,87524,C,0, ,0,1000,0,87517,
000031.SZ,000031,20251209,91501670,182335,C,0, ,0,200,0,182317,
000031.SZ,000031,20251209,91741190,334138,C,0, ,0,1000,0,301992,
000031.SZ,000031,20251209,91938040,376734,C,0, ,0,100,373046,0,
000031.SZ,000031,20251209,92500000,568373,0,0,B,30700,500,565269,566557,
000031.SZ,000031,20251209,92500000,568374,0,0,B,30700,100,565269,567447,
000031.SZ,000031,20251209,92500000,568375,0,0,B,30700,100,565269,567486,
000031.SZ,000031,20251209,92500000,568376,0,0,B,30700,100,565269,567506,
000031.SZ,000031,20251209,92500000,568377,0,0,B,30700,100,16477,567554,
000031.SZ,000031,20251209,92500000,568378,0,0,B,30700,100,16477,567651,
000031.SZ,000031,20251209,92500000,568379,0,0,B,30700,400,16477,464145,
000031.SZ,000031,20251209,92500000,568380,0,0,B,30700,300,16477,465334,
000031.SZ,000031,20251209,92500000,568381,0,0,B,30700,200,65957,465334,
000031.SZ,000031,20251209,92500000,568382,0,0,B,30700,400,65957,175945,
000031.SZ,000031,20251209,92500000,568383,0,0,B,30700,500,65957,536477,
000031.SZ,000031,20251209,92500000,568384,0,0,B,30700,1200,65957,565588,
000031.SZ,000031,20251209,92500000,568385,0,0,B,30700,1000,65957,76779,
000031.SZ,000031,20251209,92500000,568386,0,0,S,30700,500,291886,76779,
000031.SZ,000031,20251209,92500000,568387,0,0,S,30700,800,371356,76779,
000031.SZ,000031,20251209,92500000,568388,0,0,S,30700,500,371356,275071,
000031.SZ,000031,20251209,92500000,568389,0,0,S,30700,400,371356,20773,
000031.SZ,000031,20251209,92500000,568390,0,0,S,30700,4600,558156,20773,
000031.SZ,000031,20251209,92500000,568391,0,0,S,30700,5000,558156,20777,
000031.SZ,000031,20251209,92500000,568392,0,0,S,30700,200,558156,182331,
000031.SZ,000031,20251209,92500000,568393,0,0,S,30700,200,558156,469777,
000031.SZ,000031,20251209,93000050,677796,0,0,B,30700,100,558156,677795,
000031.SZ,000031,20251209,93000050,677799,0,0,S,30600,300,677798,20718,
000031.SZ,000031,20251209,93000070,698033,0,0,B,30700,100,558156,698032,
000031.SZ,000031,20251209,93000150,738755,C,0, ,0,1000,14010,0,
000031.SZ,000031,20251209,93000200,765421,0,0,S,30600,100,765420,20718,
000031.SZ,000031,20251209,93000290,796937,0,0,B,30700,300,688084,796936,
000031.SZ,000031,20251209,93000340,810485,0,0,B,30700,400,688084,810484,
000031.SZ,000031,20251209,93000340,810486,0,0,B,30700,100,703773,810484,
000031.SZ,000031,20251209,93000340,810487,0,0,B,30700,500,709006,810484,
000031.SZ,000031,20251209,93000480,838234,0,0,B,30700,500,709006,838233,
000031.SZ,000031,20251209,93000480,838235,0,0,B,30700,1300,826597,838233,
000031.SZ,000031,20251209,93000480,838404,0,0,B,30700,1800,826597,838403,
000031.SZ,000031,20251209,93000570,855053,0,0,B,30700,300,826597,855052,
000031.SZ,000031,20251209,93000810,896160,0,0,B,30700,500,826597,896159,
