万得代码,交易所代码,自然日,时间,成交价,成交量,成交额,成交笔数,IOPV,成交标志,BS标志,当日累计成交量,当日成交额,最高价,最低价,开盘价,前收盘,申卖价1,申卖价2,申卖价3,申卖价4,申卖价5,申卖价6,申卖价7,申卖价8,申卖价9,申卖价10,申卖量1,申卖量2,申卖量3,申卖量4,申卖量5,申卖量6,申卖量7,申卖量8,申卖量9,申卖量10,申买价1,申买价2,申买价3,申买价4,申买价5,申买价6,申买价7,申买价8,申买价9,申买价10,申买量1,申买量2,申买量3,申买量4,申买量5,申买量6,申买量7,申买量8,申买量9,申买量10,加权平均叫卖价,加权平均叫买价,叫卖总量,叫买总量,不加权指数,品种总数,上涨品种数,下跌品种数,持平品种数,
600006.SH,600006,20251209,84508000,0,0,0,0,0,,,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600006.SH,600006,20251209,91402000,0,0,0,0,0,,,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600006.SH,600006,20251209,91502000,0,0,0,0,0,,,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75810,71980,20700,23900,0,0,0,0,0,
600006.SH,600006,20251209,91505000,0,0,0,0,0,,,0,0,0,0,0,73600,73500,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,73500,0,0,0,0,0,0,0,0,0,800,3600,0,0,0,0,0,0,0,0,78920,72380,420600,64000,0,0,0,0,0,
600006.SH,600006,20251209,91508000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,3500,1800,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,78060,72200,892600,107900,0,0,0,0,0,
600006.SH,600006,20251209,91511000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,4100,2900,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,4100,0,0,0,0,0,0,0,0,0,78200,71360,1130100,204100,0,0,0,0,0,
600006.SH,600006,20251209,91514000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,1200,0,0,0,0,0,0,0,0,78110,71160,2267400,275600,0,0,0,0,0,
600006.SH,600006,20251209,91517000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,1200,0,0,0,0,0,0,0,0,78030,71380,2900500,390500,0,0,0,0,0,
600006.SH,600006,20251209,91520000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,1200,0,0,0,0,0,0,0,0,78060,71450,3035600,486600,0,0,0,0,0,
600006.SH,600006,20251209,91523000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3152600,534300,0,0,0,0,0,
600006.SH,600006,20251209,91526000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3152700,534400,0,0,0,0,0,
600006.SH,600006,20251209,91529000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3156800,537500,0,0,0,0,0,
600006.SH,600006,20251209,91532000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3156800,539300,0,0,0,0,0,
600006.SH,600006,20251209,91535000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3156800,538300,0,0,0,0,0,
600006.SH,600006,20251209,91538000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3157200,537300,0,0,0,0,0,
600006.SH,600006,20251209,91541000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3162200,537300,0,0,0,0,0,
600006.SH,600006,20251209,91544000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3162300,538900,0,0,0,0,0,
600006.SH,600006,20251209,91547000,0,0,0,0,0,,,0,0,0,0,0,73600,73900,0,0,0,0,0,0,0,0,0,55900,71500,0,0,0,0,0,0,0,0,73900,0,0,0,0,0,0,0,0,0,55900,0,0,0,0,0,0,0,0,0,78100,71460,3166600,591600,0,0,0,0,0,
600006.SH,600006,20251209,91550000,0,0,0,0,0,,,0,0,0,0,0,73600,73900,0,0,0,0,0,0,0,0,0,55900,71500,0,0,0,0,0,0,0,0,73900,0,0,0,0,0,0,0,0,0,55900,0,0,0,0,0,0,0,0,0,78100,71460,3167200,592200,0,0,0,0,0,
600006.SH,600006,20251209,91553000,0,0,0,0,0,,,0,0,0,0,0,73600,73900,0,0,0,0,0,0,0,0,0,55900,71500,0,0,0,0,0,0,0,0,73900,0,0,0,0,0,0,0,0,0,55900,0,0,0,0,0,0,0,0,0,78100,71460,3162700,592700,0,0,0,0,0,
600006.SH,600006,20251209,91556000,0,0,0,0,0,,,0,0,0,0,0,73600,73900,0,0,0,0,0,0,0,0,0,55900,71500,0,0,0,0,0,0,0,0,73900,0,0,0,0,0,0,0,0,0,55900,0,0,0,0,0,0,0,0,0,78100,71460,3164700,595100,0,0,0,0,0,
600006.SH,600006,20251209,91559000,0,0,0,0,0,,,0,0,0,0,0,73600,73600,0,0,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,0,0,7700,5200,0,0,0,0,0,0,0,0,78100,71210,3164700,542700,0,0,0,0,0,
