万得代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号,
000029.SZ,000029,20251209,91620960,303219,C,0, ,0,100,282015,0,
000029.SZ,000029,20251209,91623820,303991,C,0, ,0,77000,299586,0,
000029.SZ,000029,20251209,91653620,312394,C,0, ,0,200,0,307255,
000029.SZ,000029,20251209,91918850,360965,C,0, ,0,400,0,345249,
000029.SZ,000029,20251209,92500000,555805,0,0,S,233700,200,477327,356512,
000029.SZ,000029,20251209,92500000,555806,0,0,S,233700,300,450588,356512,
000029.SZ,000029,20251209,92500000,555807,0,0,S,233700,200,536386,356512,
000029.SZ,000029,20251209,92500000,555808,0,0,S,233700,100,536386,376852,
000029.SZ,000029,20251209,92500000,555809,0,0,B,233700,700,536386,553803,
000029.SZ,000029,20251209,92500000,555810,0,0,S,233700,1800,554225,553803,
000029.SZ,000029,20251209,92500000,555811,0,0,B,233700,100,538690,553803,
000029.SZ,000029,20251209,92500000,555812,0,0,B,233700,1300,553724,553803,
000029.SZ,000029,20251209,92500000,555813,0,0,S,233700,100,554475,553803,
000029.SZ,000029,20251209,92500000,555814,0,0,S,233700,100,554475,379196,
000029.SZ,000029,20251209,92500000,555815,0,0,B,233700,200,534092,555008,
000029.SZ,000029,20251209,92500000,555816,0,0,S,233700,100,534092,476375,
000029.SZ,000029,20251209,92500000,555817,0,0,S,233700,100,534092,519152,
000029.SZ,000029,20251209,92500000,555818,0,0,S,233700,400,534092,361048,
000029.SZ,000029,20251209,92500000,555819,0,0,S,233700,2200,534092,309063,
000029.SZ,000029,20251209,92500000,555820,0,0,S,233700,400,448230,309063,
000029.SZ,000029,20251209,92500000,555821,0,0,S,233700,3800,539628,309063,
000029.SZ,000029,20251209,92500000,555822,0,0,S,233700,100,531865,309063,
000029.SZ,000029,20251209,92500000,555823,0,0,S,233700,100,473459,309063,
000029.SZ,000029,20251209,92500000,555824,0,0,S,233700,800,548377,309063,
000029.SZ,000029,20251209,92500000,555825,0,0,S,233700,200,552071,309063,
000029.SZ,000029,20251209,92500000,555826,0,0,S,233700,100,552386,309063,
000029.SZ,000029,20251209,92500000,555827,0,0,S,233700,900,552950,309063,
